"J","FPU","LND","RIQFPU","Val"
"jtemf","BAL_BLT","air","QS",0.0937351170287138
"jtemf","BAL_BLT","air","ARA",0.05305485666372
"jtemf","BAL_BLT","air","YLD",1.76675846327961
"jtemf","BAL_BLT","arf","QS",58.9162544403036
"jtemf","BAL_BLT","arf","ARA",33.5302787293685
"jtemf","BAL_BLT","arf","YLD",1.75710601500906
"jtemf","BAL_RUS","air","QS",8.66724902175594
"jtemf","BAL_RUS","air","ARA",1.66442465888583
"jtemf","BAL_RUS","air","YLD",5.20735437046324
"jtemf","BAL_RUS","arf","QS",58.562576358223
"jtemf","BAL_RUS","arf","ARA",13.3700887477997
"jtemf","BAL_RUS","arf","YLD",4.38011874587299
"jtemf","BLA_RUS","air","QS",159.905738800814
"jtemf","BLA_RUS","air","ARA",37.7861936075879
"jtemf","BLA_RUS","air","YLD",4.23185622932666
"jtemf","BLA_RUS","arf","QS",1099.43191725335
"jtemf","BLA_RUS","arf","ARA",308.857239151492
"jtemf","BLA_RUS","arf","YLD",3.55967669812036
"jtemf","BLA_TUR","air","QS",13.6627896378839
"jtemf","BLA_TUR","air","ARA",1.64614880906261
"jtemf","BLA_TUR","air","YLD",8.29985087779768
"jtemf","BLA_TUR","arf","QS",661.842472352576
"jtemf","BLA_TUR","arf","ARA",80.6860936897198
"jtemf","BLA_TUR","arf","YLD",8.20268328886643
"jtemf","BLA_UKR","air","QS",2.32198748680756
"jtemf","BLA_UKR","air","ARA",0.384306052586799
"jtemf","BLA_UKR","air","YLD",6.04202684599437
"jtemf","BLA_UKR","arf","QS",114.767281335592
"jtemf","BLA_UKR","arf","ARA",19.4583030747448
"jtemf","BLA_UKR","arf","YLD",5.89811356595376
"jtemf","BRT_BTN","air","QS",0.00415920284859766
"jtemf","BRT_BTN","air","ARA",0.00122494254903503
"jtemf","BRT_BTN","air","YLD",3.39542687277387
"jtemf","BRT_BTN","arf","QS",2.66253025439506
"jtemf","BRT_BTN","arf","ARA",0.79944171596918
"jtemf","BRT_BTN","arf","YLD",3.33048701513808
"jtemf","BRT_CHM","air","QS",826.454409337324
"jtemf","BRT_CHM","air","ARA",113.275302933933
"jtemf","BRT_CHM","air","YLD",7.29598057062223
"jtemf","BRT_CHM","arf","QS",403.383329504395
"jtemf","BRT_CHM","arf","ARA",64.6424571504249
"jtemf","BRT_CHM","arf","YLD",6.24022271563271
"jtemf","BRT_IND","air","QS",2721.02025037864
"jtemf","BRT_IND","air","ARA",273.102011318598
"jtemf","BRT_IND","air","YLD",9.96338414807324
"jtemf","BRT_IND","arf","QS",2719.83039344486
"jtemf","BRT_IND","arf","ARA",322.353770733128
"jtemf","BRT_IND","arf","YLD",8.43740833947484
"jtemf","CAF_NAM","air","QS",0.0567774848849791
"jtemf","CAF_NAM","air","ARA",0.0142382287718925
"jtemf","CAF_NAM","air","YLD",3.98767893075738
"jtemf","CAF_NAM","arf","QS",12.4333077925528
"jtemf","CAF_NAM","arf","ARA",3.14158248781352
"jtemf","CAF_NAM","arf","YLD",3.95765759478947
"jtemf","CAL_USA","air","QS",3806.89872444577
"jtemf","CAL_USA","air","ARA",309.634728034639
"jtemf","CAL_USA","air","YLD",12.2948053941155
"jtemf","CAL_USA","arf","QS",563.331698496771
"jtemf","CAL_USA","arf","ARA",59.5267277004332
"jtemf","CAL_USA","arf","YLD",9.46350858276176
"jtemf","CAN_CAN","air","QS",103.941683877698
"jtemf","CAN_CAN","air","ARA",23.7741048691717
"jtemf","CAN_CAN","air","YLD",4.37205457154693
"jtemf","CAN_CAN","arf","QS",149.737484159261
"jtemf","CAN_CAN","arf","ARA",38.2676560934425
"jtemf","CAN_CAN","arf","YLD",3.91289928480674
"jtemf","CAU_AUS","air","QS",206.460856007338
"jtemf","CAU_AUS","air","ARA",18.8332835422949
"jtemf","CAU_AUS","air","YLD",10.9625523103116
"jtemf","CAU_AUS","arf","QS",2.66329903936231
"jtemf","CAU_AUS","arf","ARA",0.286216877437078
"jtemf","CAU_AUS","arf","YLD",9.30517816842513
"jtemf","CAV_IND","air","QS",9.00817634892427
"jtemf","CAV_IND","air","ARA",0.98188365012774
"jtemf","CAV_IND","air","YLD",9.1743826753326
"jtemf","CAV_IND","arf","QS",9.05820821467601
"jtemf","CAV_IND","arf","ARA",0.988883409735604
"jtemf","CAV_IND","arf","YLD",9.16003658823428
"jtemf","CHC_CHL","air","QS",4032.2173409192
"jtemf","CHC_CHL","air","ARA",336.475303308129
"jtemf","CHC_CHL","air","YLD",11.9836947950581
"jtemf","CHC_CHL","arf","QS",6.2879225977283
"jtemf","CHC_CHL","arf","ARA",0.524692991338605
"jtemf","CHC_CHL","arf","YLD",11.9840034106163
"jtemf","CHJ_CHM","air","QS",7079.5048367324
"jtemf","CHJ_CHM","air","ARA",1105.69038790427
"jtemf","CHJ_CHM","air","YLD",6.40279133668775
"jtemf","CHJ_CHM","arf","QS",3474.16207911218
"jtemf","CHJ_CHM","arf","ARA",633.095095272837
"jtemf","CHJ_CHM","arf","YLD",5.48758331102686
"jtemf","CHO_IND","air","QS",8.97039981538288
"jtemf","CHO_IND","air","ARA",0.977828847325868
"jtemf","CHO_IND","air","YLD",9.17379338921613
"jtemf","CHO_IND","arf","QS",8.95199067791498
"jtemf","CHO_IND","arf","ARA",0.977339549713271
"jtemf","CHO_IND","arf","YLD",9.15955021009975
"jtemf","CHU_KAZ","air","QS",1.26173066720544
"jtemf","CHU_KAZ","air","ARA",0.334800342708021
"jtemf","CHU_KAZ","air","YLD",3.76860625947982
"jtemf","CHU_KAZ","arf","QS",7.82332518143979
"jtemf","CHU_KAZ","arf","ARA",2.46347512250499
"jtemf","CHU_KAZ","arf","YLD",3.17572729270536
"jtemf","CHU_KGZ","air","QS",78.1264337816176
"jtemf","CHU_KGZ","air","ARA",30.0865498593977
"jtemf","CHU_KGZ","air","YLD",2.59672292591616
"jtemf","CHU_KGZ","arf","QS",0.197448176828955
"jtemf","CHU_KGZ","arf","ARA",0.0966827205334908
"jtemf","CHU_KGZ","arf","YLD",2.04222818451369
"jtemf","COB_CAN","air","QS",6.4597387901391
"jtemf","COB_CAN","air","ARA",0.829522632517455
"jtemf","COB_CAN","air","YLD",7.78729661725435
"jtemf","COB_CAN","arf","QS",8.79667713432178
"jtemf","COB_CAN","arf","ARA",1.26184188223294
"jtemf","COB_CAN","arf","YLD",6.97129906542277
"jtemf","COB_USA","air","QS",158.24579175509
"jtemf","COB_USA","air","ARA",8.65657338337092
"jtemf","COB_USA","air","YLD",18.2804193699872
"jtemf","COB_USA","arf","QS",1982.29165761592
"jtemf","COB_USA","arf","ARA",126.343970228906
"jtemf","COB_USA","arf","YLD",15.6896419672776
"jtemf","COL_USA","air","QS",126.104434028831
"jtemf","COL_USA","air","ARA",8.53879781631505
"jtemf","COL_USA","air","YLD",14.7684061318192
"jtemf","COL_USA","arf","QS",110.67737378649
"jtemf","COL_USA","arf","ARA",8.86300905123632
"jtemf","COL_USA","arf","YLD",12.4875618592595
"jtemf","CUB_CUB","air","QS",0.0327575185776526
"jtemf","CUB_CUB","air","ARA",0.00751804735868569
"jtemf","CUB_CUB","air","YLD",4.35718438775295
"jtemf","CUB_CUB","arf","QS",20.9680602307742
"jtemf","CUB_CUB","arf","ARA",4.83281537466636
"jtemf","CUB_CUB","arf","YLD",4.33868430825827
"jtemf","DAN_AUT","air","QS",122.879108648449
"jtemf","DAN_AUT","air","ARA",9.8668923167186
"jtemf","DAN_AUT","air","YLD",12.4536788995093
"jtemf","DAN_AUT","arf","QS",451.60696128301
"jtemf","DAN_AUT","arf","ARA",44.4064410676264
"jtemf","DAN_AUT","arf","YLD",10.1698526255518
"jtemf","DAN_BGR","air","QS",0.337734846834434
"jtemf","DAN_BGR","air","ARA",0.107528963969107
"jtemf","DAN_BGR","air","YLD",3.1408732528239
"jtemf","DAN_BGR","arf","QS",208.742753752651
"jtemf","DAN_BGR","arf","ARA",66.8724707353503
"jtemf","DAN_BGR","arf","YLD",3.12150502975666
"jtemf","DAN_CZE","air","QS",0.330546402627436
"jtemf","DAN_CZE","air","ARA",0.0479787700729202
"jtemf","DAN_CZE","air","YLD",6.88943051531036
"jtemf","DAN_CZE","arf","QS",211.129318663016
"jtemf","DAN_CZE","arf","ARA",30.8353547421985
"jtemf","DAN_CZE","arf","YLD",6.84698847891261
"jtemf","DAN_DEU","air","QS",9.35318454634618
"jtemf","DAN_DEU","air","ARA",0.70423104689955
"jtemf","DAN_DEU","air","YLD",13.2814146543589
"jtemf","DAN_DEU","arf","QS",197.065675748225
"jtemf","DAN_DEU","arf","ARA",16.8296920326289
"jtemf","DAN_DEU","arf","YLD",11.7094047452657
"jtemf","DAN_HRV","air","QS",6.28630984108553
"jtemf","DAN_HRV","air","ARA",0.685789017274233
"jtemf","DAN_HRV","air","YLD",9.16653618349179
"jtemf","DAN_HRV","arf","QS",170.116557318277
"jtemf","DAN_HRV","arf","ARA",36.1408778233883
"jtemf","DAN_HRV","arf","YLD",4.70703999359384
"jtemf","DAN_HUN","air","QS",1.34832293328076
"jtemf","DAN_HUN","air","ARA",0.20770610845615
"jtemf","DAN_HUN","air","YLD",6.49149388673572
"jtemf","DAN_HUN","arf","QS",850.468134213714
"jtemf","DAN_HUN","arf","ARA",131.812293655162
"jtemf","DAN_HUN","arf","YLD",6.45211543347125
"jtemf","DAN_MDA","air","QS",170.243273490031
"jtemf","DAN_MDA","air","ARA",28.1177661244486
"jtemf","DAN_MDA","air","YLD",6.05465145191614
"jtemf","DAN_MDA","arf","QS",887.023239863238
"jtemf","DAN_MDA","arf","ARA",176.643900408157
"jtemf","DAN_MDA","arf","YLD",5.02153336635832
"jtemf","DAN_OBN","air","QS",78.2977740978463
"jtemf","DAN_OBN","air","ARA",17.7694024692596
"jtemf","DAN_OBN","air","YLD",4.40632566195168
"jtemf","DAN_OBN","arf","QS",1179.70219037116
"jtemf","DAN_OBN","arf","ARA",315.499263779509
"jtemf","DAN_OBN","arf","YLD",3.73915988341455
"jtemf","DAN_ROU","air","QS",2.32669370468036
"jtemf","DAN_ROU","air","ARA",0.482299688972707
"jtemf","DAN_ROU","air","YLD",4.82416588249557
"jtemf","DAN_ROU","arf","QS",1483.03528406025
"jtemf","DAN_ROU","arf","ARA",309.274372284842
"jtemf","DAN_ROU","arf","YLD",4.79520909897563
"jtemf","DAN_SVK","air","QS",0.121597507594517
"jtemf","DAN_SVK","air","ARA",0.0186982788737053
"jtemf","DAN_SVK","air","YLD",6.50313905444607
"jtemf","DAN_SVK","arf","QS",74.8942552043893
"jtemf","DAN_SVK","arf","ARA",11.5879683245624
"jtemf","DAN_SVK","arf","YLD",6.46310492976065
"jtemf","DAN_SVN","air","QS",0.208690374281391
"jtemf","DAN_SVN","air","ARA",0.0280041329649859
"jtemf","DAN_SVN","air","YLD",7.45212767495141
"jtemf","DAN_SVN","arf","QS",135.843655329333
"jtemf","DAN_SVN","arf","ARA",18.3186624011559
"jtemf","DAN_SVN","arf","YLD",7.41558812289493
"jtemf","DAN_TUR","air","QS",13.8523344063087
"jtemf","DAN_TUR","air","ARA",1.64525646864708
"jtemf","DAN_TUR","air","YLD",8.41955930293327
"jtemf","DAN_TUR","arf","QS",419.11383669077
"jtemf","DAN_TUR","arf","ARA",49.957895555703
"jtemf","DAN_TUR","arf","YLD",8.3893413048886
"jtemf","DAN_UKR","air","QS",2.32999568850803
"jtemf","DAN_UKR","air","ARA",0.385666097986922
"jtemf","DAN_UKR","air","YLD",6.04148433235385
"jtemf","DAN_UKR","arf","QS",36.2068747303617
"jtemf","DAN_UKR","arf","ARA",6.04177215985068
"jtemf","DAN_UKR","arf","YLD",5.99275738515379
"jtemf","DNI_BLR","air","QS",96.0543920972912
"jtemf","DNI_BLR","air","ARA",10.4927149727402
"jtemf","DNI_BLR","air","YLD",9.15438876847778
"jtemf","DNI_BLR","arf","QS",512.240366385074
"jtemf","DNI_BLR","arf","ARA",66.2259504085325
"jtemf","DNI_BLR","arf","YLD",7.73473786673022
"jtemf","DNI_RUS","air","QS",11.0353381533155
"jtemf","DNI_RUS","air","ARA",1.86239133625665
"jtemf","DNI_RUS","air","YLD",5.92535947654062
"jtemf","DNI_RUS","arf","QS",74.8986310696591
"jtemf","DNI_RUS","arf","ARA",15.0193442983875
"jtemf","DNI_RUS","arf","YLD",4.98681098066981
"jtemf","DNI_UKR","air","QS",2.33658261120779
"jtemf","DNI_UKR","air","ARA",0.386516038730201
"jtemf","DNI_UKR","air","YLD",6.04524101738192
"jtemf","DNI_UKR","arf","QS",1301.02784133446
"jtemf","DNI_UKR","arf","ARA",216.466438486847
"jtemf","DNI_UKR","arf","YLD",6.01029818030437
"jtemf","EAC_TZA","air","QS",0.00831134153135933
"jtemf","EAC_TZA","air","ARA",0.0240245949724257
"jtemf","EAC_TZA","air","YLD",0.345951369456955
"jtemf","EAC_TZA","arf","QS",4.95939485198643
"jtemf","EAC_TZA","arf","ARA",14.3151722313098
"jtemf","EAC_TZA","arf","YLD",0.346443254181698
"jtemf","EAU_AUS","air","QS",776.283212711892
"jtemf","EAU_AUS","air","ARA",83.2243211987378
"jtemf","EAU_AUS","air","YLD",9.32760041212166
"jtemf","EAU_AUS","arf","QS",2.692176638145
"jtemf","EAU_AUS","arf","ARA",0.28931350398687
"jtemf","EAU_AUS","arf","YLD",9.30539570758226
"jtemf","EGH_IND","air","QS",8.95454877254274
"jtemf","EGH_IND","air","ARA",0.976064282336443
"jtemf","EGH_IND","air","YLD",9.17413835808835
"jtemf","EGH_IND","arf","QS",9.07915910623747
"jtemf","EGH_IND","arf","ARA",0.991182538901745
"jtemf","EGH_IND","arf","YLD",9.15992640094064
"jtemf","ELB_DEU","air","QS",19.3307583873538
"jtemf","ELB_DEU","air","ARA",1.30199112622854
"jtemf","ELB_DEU","air","YLD",14.8470738378601
"jtemf","ELB_DEU","arf","QS",407.896322084418
"jtemf","ELB_DEU","arf","ARA",31.1474117635264
"jtemf","ELB_DEU","arf","YLD",13.0956730909521
"jtemf","ELB_DNK","air","QS",10.9604666754083
"jtemf","ELB_DNK","air","ARA",1.13360738656573
"jtemf","ELB_DNK","air","YLD",9.66866201235081
"jtemf","ELB_DNK","arf","QS",26.3779164128853
"jtemf","ELB_DNK","arf","ARA",3.30305928524184
"jtemf","ELB_DNK","arf","YLD",7.98590462204011
"jtemf","EME_CYP","air","QS",16.0232963253366
"jtemf","EME_CYP","air","ARA",4.89599815891364
"jtemf","EME_CYP","air","YLD",3.27273332326824
"jtemf","EME_CYP","arf","QS",9.64447894318647
"jtemf","EME_CYP","arf","ARA",3.58400176454406
"jtemf","EME_CYP","arf","YLD",2.69098052311182
"jtemf","EME_EGY","air","QS",214.390622534453
"jtemf","EME_EGY","air","ARA",20.5627976128538
"jtemf","EME_EGY","air","YLD",10.4261407698939
"jtemf","EME_EGY","arf","QS",3.57946556965222
"jtemf","EME_EGY","arf","ARA",0.345131633903742
"jtemf","EME_EGY","arf","YLD",10.3713053746054
"jtemf","EME_ISR","air","QS",160.143634751838
"jtemf","EME_ISR","air","ARA",23.8433381783883
"jtemf","EME_ISR","air","YLD",6.7164938715248
"jtemf","EME_ISR","arf","QS",0.255226739184307
"jtemf","EME_ISR","arf","ARA",0.0379949690977408
"jtemf","EME_ISR","arf","YLD",6.71738246523493
"jtemf","EME_JOR","air","QS",59.5334724278732
"jtemf","EME_JOR","air","ARA",9.5151481349203
"jtemf","EME_JOR","air","YLD",6.25670473898217
"jtemf","EME_JOR","arf","QS",10.8138878015178
"jtemf","EME_JOR","arf","ARA",2.61385188777665
"jtemf","EME_JOR","arf","YLD",4.13714635174532
"jtemf","EME_LBN","air","QS",113.141700895852
"jtemf","EME_LBN","air","ARA",7.87015447715627
"jtemf","EME_LBN","air","YLD",14.3760457592357
"jtemf","EME_LBN","arf","QS",205.946333897246
"jtemf","EME_LBN","arf","ARA",31.4601788649986
"jtemf","EME_LBN","arf","YLD",6.54625438656912
"jtemf","EME_SYR","air","QS",0.817461592621439
"jtemf","EME_SYR","air","ARA",0.297267747582287
"jtemf","EME_SYR","air","YLD",2.74991686541829
"jtemf","EME_SYR","arf","QS",117.657292093215
"jtemf","EME_SYR","arf","ARA",45.6780895038549
"jtemf","EME_SYR","arf","YLD",2.5757927569034
"jtemf","EME_TUR","air","QS",13.7103421556821
"jtemf","EME_TUR","air","ARA",1.6519742225794
"jtemf","EME_TUR","air","YLD",8.29936809442145
"jtemf","EME_TUR","arf","QS",4078.16254981798
"jtemf","EME_TUR","arf","ARA",496.390566351192
"jtemf","EME_TUR","arf","YLD",8.21563266158592
"jtemf","FNP_FNP","air","QS",0.0115174858764802
"jtemf","FNP_FNP","air","ARA",0.0108558822073727
"jtemf","FNP_FNP","air","YLD",1.06094425643806
"jtemf","FNP_FNP","arf","QS",7.32198833497238
"jtemf","FNP_FNP","arf","ARA",6.93581075212377
"jtemf","FNP_FNP","arf","YLD",1.05567879468602
"jtemf","GAN_CHM","air","QS",816.991194226493
"jtemf","GAN_CHM","air","ARA",112.583441493696
"jtemf","GAN_CHM","air","YLD",7.25676159288701
"jtemf","GAN_CHM","arf","QS",405.013306738426
"jtemf","GAN_CHM","arf","ARA",64.9038292013925
"jtemf","GAN_CHM","arf","YLD",6.24020665224073
"jtemf","GAN_IND","air","QS",77.6830546740322
"jtemf","GAN_IND","air","ARA",7.04387163574
"jtemf","GAN_IND","air","YLD",11.0284597294299
"jtemf","GAN_IND","arf","QS",75.9759798490749
"jtemf","GAN_IND","arf","ARA",8.1348121559821
"jtemf","GAN_IND","arf","YLD",9.3396108468472
"jtemf","GAN_NPL","air","QS",20.8012271856501
"jtemf","GAN_NPL","air","ARA",4.78243239971456
"jtemf","GAN_NPL","air","YLD",4.34950783348066
"jtemf","GAN_NPL","arf","QS",26.8721607173154
"jtemf","GAN_NPL","arf","ARA",7.25023430335068
"jtemf","GAN_NPL","arf","YLD",3.70638514466994
"jtemf","GBA_USA","air","QS",397.734748181781
"jtemf","GBA_USA","air","ARA",15.4602133447864
"jtemf","GBA_USA","air","YLD",25.7263427943515
"jtemf","GBA_USA","arf","QS",110.504581055558
"jtemf","GBA_USA","arf","ARA",8.84920594700125
"jtemf","GBA_USA","arf","YLD",12.4875137630857
"jtemf","GEO_GEO","air","QS",373.398496370942
"jtemf","GEO_GEO","air","ARA",134.519343733289
"jtemf","GEO_GEO","air","YLD",2.77579778497341
"jtemf","GEO_GEO","arf","QS",0.594399836747748
"jtemf","GEO_GEO","arf","ARA",0.215323411426455
"jtemf","GEO_GEO","arf","YLD",2.76049795426341
"jtemf","GLA_CAN","air","QS",73.0753502073032
"jtemf","GLA_CAN","air","ARA",7.16181272804138
"jtemf","GLA_CAN","air","YLD",10.2034712414615
"jtemf","GLA_CAN","arf","QS",109.971540949526
"jtemf","GLA_CAN","arf","ARA",12.0470882253423
"jtemf","GLA_CAN","arf","YLD",9.1284747726998
"jtemf","GLA_USA","air","QS",15.9025451984452
"jtemf","GLA_USA","air","ARA",1.17130296438688
"jtemf","GLA_USA","air","YLD",13.5767992414922
"jtemf","GLA_USA","arf","QS",569.103709548361
"jtemf","GLA_USA","arf","ARA",55.5668644002771
"jtemf","GLA_USA","arf","YLD",10.2417819628765
"jtemf","GOD_IND","air","QS",8.9396055160159
"jtemf","GOD_IND","air","ARA",0.974418384698339
"jtemf","GOD_IND","air","YLD",9.17429890116803
"jtemf","GOD_IND","arf","QS",9.06189856915524
"jtemf","GOD_IND","arf","ARA",0.989271353736965
"jtemf","GOD_IND","arf","YLD",9.16017484477235
"jtemf","GRC_GRC","air","QS",909.287881165426
"jtemf","GRC_GRC","air","ARA",163.745270464234
"jtemf","GRC_GRC","air","YLD",5.55306347833746
"jtemf","GRC_GRC","arf","QS",206.442790449826
"jtemf","GRC_GRC","arf","ARA",43.6180599546312
"jtemf","GRC_GRC","arf","YLD",4.73296590138478
"jtemf","GTM_GTM","air","QS",26.4984899830025
"jtemf","GTM_GTM","air","ARA",8.35106960952833
"jtemf","GTM_GTM","air","YLD",3.17306539425423
"jtemf","GTM_GTM","arf","QS",19.1741140149334
"jtemf","GTM_GTM","arf","ARA",7.97026381869561
"jtemf","GTM_GTM","arf","YLD",2.40570631676673
"jtemf","HAI_CHM","air","QS",7762.54192125853
"jtemf","HAI_CHM","air","ARA",741.214760330249
"jtemf","HAI_CHM","air","YLD",10.4727298169291
"jtemf","HAI_CHM","arf","QS",3810.57273817552
"jtemf","HAI_CHM","arf","ARA",425.023638344609
"jtemf","HAI_CHM","arf","YLD",8.96555484070726
"jtemf","HND_HND","air","QS",0.0125588753645147
"jtemf","HND_HND","air","ARA",0.00210373838684655
"jtemf","HND_HND","air","YLD",5.96978951519734
"jtemf","HND_HND","arf","QS",7.98765235118674
"jtemf","HND_HND","arf","ARA",1.34789626434503
"jtemf","HND_HND","arf","YLD",5.92601416183024
"jtemf","HOA_ETH","air","QS",0.00804631103778398
"jtemf","HOA_ETH","air","ARA",0.00377295330611423
"jtemf","HOA_ETH","air","YLD",2.13262937146468
"jtemf","HOA_ETH","arf","QS",0.00776121859876118
"jtemf","HOA_ETH","arf","ARA",0.00365346412218883
"jtemf","HOA_ETH","arf","YLD",2.12434509801929
"jtemf","HOA_KEN","air","QS",0.750003868181725
"jtemf","HOA_KEN","air","ARA",9.64833341228465
"jtemf","HOA_KEN","air","YLD",0.0777340330327712
"jtemf","HOA_KEN","arf","QS",0.750003868181725
"jtemf","HOA_KEN","arf","ARA",9.64833341228465
"jtemf","HOA_KEN","arf","YLD",0.0777340330327712
"jtemf","HUA_CHM","air","QS",6098.95839842296
"jtemf","HUA_CHM","air","ARA",465.346488982451
"jtemf","HUA_CHM","air","YLD",13.1062735892974
"jtemf","HUA_CHM","arf","QS",3071.35037572812
"jtemf","HUA_CHM","arf","ARA",274.876557916904
"jtemf","HUA_CHM","arf","YLD",11.1735624129017
"jtemf","HUN_CHM","air","QS",13314.2717555017
"jtemf","HUN_CHM","air","ARA",1487.66924645394
"jtemf","HUN_CHM","air","YLD",8.94975263301171
"jtemf","HUN_CHM","arf","QS",6627.99998898736
"jtemf","HUN_CHM","arf","ARA",863.990516871412
"jtemf","HUN_CHM","arf","YLD",7.67138048342006
"jtemf","HWI_USA","air","QS",16.0113914735963
"jtemf","HWI_USA","air","ARA",1.17926861540764
"jtemf","HWI_USA","air","YLD",13.5773913291686
"jtemf","HWI_USA","arf","QS",15.8235415763597
"jtemf","HWI_USA","arf","ARA",1.17109914344958
"jtemf","HWI_USA","arf","YLD",13.5117010928298
"jtemf","IEC_IND","air","QS",8.97015174397857
"jtemf","IEC_IND","air","ARA",0.977756401948251
"jtemf","IEC_IND","air","YLD",9.1742193925858
"jtemf","IEC_IND","arf","QS",9.06399800429443
"jtemf","IEC_IND","arf","ARA",0.989520181970051
"jtemf","IEC_IND","arf","YLD",9.15999306476881
"jtemf","IND_CHM","air","QS",819.43033165979
"jtemf","IND_CHM","air","ARA",111.883834426482
"jtemf","IND_CHM","air","YLD",7.32393858201412
"jtemf","IND_CHM","arf","QS",397.590690283073
"jtemf","IND_CHM","arf","ARA",63.7139039403465
"jtemf","IND_CHM","arf","YLD",6.24025001913752
"jtemf","IND_IND","air","QS",73.0931297270205
"jtemf","IND_IND","air","ARA",7.16447239774734
"jtemf","IND_IND","air","YLD",10.2021650261368
"jtemf","IND_IND","arf","QS",70.8551987455644
"jtemf","IND_IND","arf","ARA",8.20070314653053
"jtemf","IND_IND","arf","YLD",8.64013700770781
"jtemf","IND_PAK","air","QS",636.44036522771
"jtemf","IND_PAK","air","ARA",126.75888518264
"jtemf","IND_PAK","air","YLD",5.02087379760951
"jtemf","IND_PAK","arf","QS",1.26883357096275
"jtemf","IND_PAK","arf","ARA",0.264560754287116
"jtemf","IND_PAK","arf","YLD",4.7960007310296
"jtemf","IRL_IRL","air","QS",0.0311795538808284
"jtemf","IRL_IRL","air","ARA",0.00150047000821782
"jtemf","IRL_IRL","air","YLD",20.7798581178319
"jtemf","IRL_IRL","arf","QS",19.3035906798286
"jtemf","IRL_IRL","arf","ARA",0.935166178205844
"jtemf","IRL_IRL","arf","YLD",20.6418828329135
"jtemf","ITA_ITP","air","QS",4846.14594831025
"jtemf","ITA_ITP","air","ARA",368.491949937423
"jtemf","ITA_ITP","air","YLD",13.1512939404327
"jtemf","ITA_ITP","arf","QS",5926.69528953673
"jtemf","ITA_ITP","arf","ARA",579.661391857584
"jtemf","ITA_ITP","arf","YLD",10.2244092375103
"jtemf","JAP_JPN","air","QS",511.974058949851
"jtemf","JAP_JPN","air","ARA",42.2285452899571
"jtemf","JAP_JPN","air","YLD",12.1238857610283
"jtemf","JAP_JPN","arf","QS",440.73425965362
"jtemf","JAP_JPN","arf","ARA",69.3757873348223
"jtemf","JAP_JPN","arf","YLD",6.35285416692343
"jtemf","KAL_NAM","air","QS",0.0573681085553952
"jtemf","KAL_NAM","air","ARA",0.0144296488958199
"jtemf","KAL_NAM","air","YLD",3.97571063368105
"jtemf","KAL_NAM","arf","QS",2.90800577897997
"jtemf","KAL_NAM","arf","ARA",0.749796968383153
"jtemf","KAL_NAM","arf","YLD",3.87839095328797
"jtemf","KAL_ZAF","air","QS",219.416964503889
"jtemf","KAL_ZAF","air","ARA",13.5075774693388
"jtemf","KAL_ZAF","air","YLD",16.2439908267747
"jtemf","KAL_ZAF","arf","QS",399.332750932436
"jtemf","KAL_ZAF","arf","ARA",27.6575374763192
"jtemf","KAL_ZAF","arf","YLD",14.4384781643829
"jtemf","KRI_IND","air","QS",8.99541273849288
"jtemf","KRI_IND","air","ARA",0.980486990157697
"jtemf","KRI_IND","air","YLD",9.17443355066455
"jtemf","KRI_IND","arf","QS",9.10243642808103
"jtemf","KRI_IND","arf","ARA",0.993703862460361
"jtemf","KRI_IND","arf","YLD",9.16010973887517
"jtemf","LAJ_CHM","air","QS",827.673312580176
"jtemf","LAJ_CHM","air","ARA",113.430159909577
"jtemf","LAJ_CHM","air","YLD",7.29676580937532
"jtemf","LAJ_CHM","arf","QS",404.602904525186
"jtemf","LAJ_CHM","arf","ARA",64.8383105117718
"jtemf","LAJ_CHM","arf","YLD",6.24018271499729
"jtemf","LBA_KAZ","air","QS",1.23571661501999
"jtemf","LBA_KAZ","air","ARA",0.360047021182289
"jtemf","LBA_KAZ","air","YLD",3.43209787144541
"jtemf","LBA_KAZ","arf","QS",7.63770251040954
"jtemf","LBA_KAZ","arf","ARA",2.64098758091718
"jtemf","LBA_KAZ","arf","YLD",2.89198728748171
"jtemf","LBO_FRP","air","QS",696.063166129656
"jtemf","LBO_FRP","air","ARA",72.841603374249
"jtemf","LBO_FRP","air","YLD",9.555846300546
"jtemf","LBO_FRP","arf","QS",4138.13758417322
"jtemf","LBO_FRP","arf","ARA",499.580050158516
"jtemf","LBO_FRP","arf","YLD",8.28323225248926
"jtemf","LIM_ZAF","air","QS",43.6707094405994
"jtemf","LIM_ZAF","air","ARA",1.62758142501054
"jtemf","LIM_ZAF","air","YLD",26.8316587849463
"jtemf","LIM_ZAF","arf","QS",74.0950199402857
"jtemf","LIM_ZAF","arf","ARA",3.25833242887242
"jtemf","LIM_ZAF","arf","YLD",22.7401658847704
"jtemf","LIM_ZWE","air","QS",0.0174396577396693
"jtemf","LIM_ZWE","air","ARA",0.0108379564723758
"jtemf","LIM_ZWE","air","YLD",1.60912786318345
"jtemf","LIM_ZWE","arf","QS",3.93843405384496
"jtemf","LIM_ZWE","arf","ARA",2.54231356171303
"jtemf","LIM_ZWE","arf","YLD",1.54915353997137
"jtemf","LMO_CHM","air","QS",825.830490590081
"jtemf","LMO_CHM","air","ARA",113.401436746106
"jtemf","LMO_CHM","air","YLD",7.2823635598112
"jtemf","LMO_CHM","arf","QS",405.510898904885
"jtemf","LMO_CHM","arf","ARA",64.9834897786625
