"JJJ","CTY","RIQ","Val"
"jsnfl","KGZ","QW",0.999868730828888
"jsnfl","KGZ","QL",7.66473773898989
"jsnfl","KGZ","QM",1.0410347280367E-5
"jsnfl","KGZ","QN",-1.04103472804315E-5
"jsnfl","KGZ","ARA",6.78433338801066
"jsnfl","KGZ","YLD",1.27714774082059
"jsnfl","KOR","QD",2.99944139555284
"jsnfl","KOR","QF",2.99944139555284
"jsnfl","KOR","QM",2.99944139555284
"jsnfl","KOR","QN",-2.99944139555284
"jsnfl","LAO","QD",1.99975173135932
"jsnfl","LAO","QF",1.99975173135932
"jsnfl","LAO","QM",1.99975173135932
"jsnfl","LAO","QN",-1.99975173135932
"jsnfl","LBN","QD",9.32330320905009
"jsnfl","LBN","QOth",8.32333918798194
"jsnfl","LBN","QL",0.999964021068153
"jsnfl","LBN","QM",9.32330320905009
"jsnfl","LBN","QN",-9.32330320905009
"jsnfl","LBY","QD",4.66575336609962
"jsnfl","LBY","QF",2.66608215430296
"jsnfl","LBY","QL",1.99967121179666
"jsnfl","LBY","QM",4.66575336609962
"jsnfl","LBY","QN",-4.66575336609962
"jsnfl","MDA","QS",387.717837497132
"jsnfl","MDA","QD",31.6053170662265
"jsnfl","MDA","QF",2.99913577004656
"jsnfl","MDA","QW",8.30665962612525
"jsnfl","MDA","QL",18.3010580786652
"jsnfl","MDA","QSD",1.9984635913895
"jsnfl","MDA","QE",356.112520430905
"jsnfl","MDA","QN",356.112520430905
"jsnfl","MDA","ARA",215.611917582186
"jsnfl","MDA","YLD",1.79822081193329
"jsnfl","MEX","QD",24.719478632817
"jsnfl","MEX","QF",1.33318114406418
"jsnfl","MEX","QL",2.99922954181555
"jsnfl","MEX","QC",20.3870679469373
"jsnfl","MEX","QM",24.719478632817
"jsnfl","MEX","QN",-24.719478632817
"jsnfl","MMR","QS",19.5519775282727
"jsnfl","MMR","QD",21.6095047163903
"jsnfl","MMR","QF",21.6095047163903
"jsnfl","MMR","QM",2.05752718811756
"jsnfl","MMR","QN",-2.05752718811756
"jsnfl","MMR","ARA",21.7846837718886
"jsnfl","MMR","YLD",0.897510275246823
"jsnfl","MOR","QD",20.6495888991654
"jsnfl","MOR","QL",1.49975612723256
"jsnfl","MOR","QC",19.1498327719328
"jsnfl","MOR","QM",20.6495888991654
"jsnfl","MOR","QN",-20.6495888991654
"jsnfl","MOZ","QD",16.733790533071
"jsnfl","MOZ","QC",16.733790533071
"jsnfl","MOZ","QM",16.733790533071
"jsnfl","MOZ","QN",-16.733790533071
"jsnfl","MWI","QS",1.7470340032274
"jsnfl","MWI","QD",3.33187731859865
"jsnfl","MWI","QW",1.332478425614
"jsnfl","MWI","QL",0.999879778592293
"jsnfl","MWI","QSD",0.999519114392356
"jsnfl","MWI","QM",1.58484331537125
"jsnfl","MWI","QN",-1.58484331537125
"jsnfl","MWI","ARA",1.61718622377333
"jsnfl","MWI","YLD",1.08029241007946
"jsnfl","MYS","QD",3.33222991714423
"jsnfl","MYS","QOth",3.33222991714423
"jsnfl","MYS","QM",3.33222991714423
"jsnfl","MYS","QN",-3.33222991714423
"jsnfl","NAM","QS",0.0696033338710049
"jsnfl","NAM","QD",0.0696033338710049
"jsnfl","NAM","QF",0.0696033338710049
"jsnfl","NAM","ARA",0.063000001013279
"jsnfl","NAM","YLD",1.10481480557967
"jsnfl","NGA","QD",5.99742384770009
"jsnfl","NGA","QF",5.99742384770009
"jsnfl","NGA","QM",5.99742384770009
"jsnfl","NGA","QN",-5.99742384770009
"jsnfl","NLD","QD",451.750794112415
"jsnfl","NLD","QW",0.999786277825306
"jsnfl","NLD","QOth",442.754427389557
"jsnfl","NLD","QL",7.99658044503224
"jsnfl","NLD","QM",481.476179566885
"jsnfl","NLD","QN",-481.476179566885
"jsnfl","NLD","QST",29.7253854544701
"jsnfl","NOR","QD",13.655073900118
"jsnfl","NOR","QL",13.655073900118
"jsnfl","NOR","QM",13.655073900118
"jsnfl","NOR","QN",-13.655073900118
"jsnfl","NZL","QD",1.99975173135932
"jsnfl","NZL","QF",1.99975173135932
"jsnfl","NZL","QM",1.99975173135932
"jsnfl","NZL","QN",-1.99975173135932
"jsnfl","OBN","QS",164.105846771135
"jsnfl","OBN","QD",57.7279276265342
"jsnfl","OBN","QF",24.9279630276156
"jsnfl","OBN","QW",19.8155886171764
"jsnfl","OBN","QL",10.6535527360646
"jsnfl","OBN","QSD",2.33082324567751
"jsnfl","OBN","QE",79.2265664158724
"jsnfl","OBN","QN",79.2265664158724
"jsnfl","OBN","QST",27.1513527287286
"jsnfl","OBN","ARA",59.1652503502141
"jsnfl","OBN","YLD",2.77368634121805
"jsnfl","PAK","QD",144.166140143844
"jsnfl","PAK","QC",144.166140143844
"jsnfl","PAK","QM",144.166140143844
"jsnfl","PAK","QN",-144.166140143844
"jsnfl","PAN","QD",0.999900692546768
"jsnfl","PAN","QSD",0.999900692546768
"jsnfl","PAN","QM",0.999900692546768
"jsnfl","PAN","QN",-0.999900692546768
"jsnfl","PER","QD",0.999937932841704
"jsnfl","PER","QF",0.999937932841704
"jsnfl","PER","QM",0.999937932841704
"jsnfl","PER","QN",-0.999937932841704
"jsnfl","PHL","QD",3.66549028371067
"jsnfl","PHL","QF",3.66549028371067
"jsnfl","PHL","QM",3.66549028371067
"jsnfl","PHL","QN",-3.66549028371067
"jsnfl","POL","QD",41.6831876770905
"jsnfl","POL","QL",28.9133634966101
"jsnfl","POL","QC",12.7698241804804
"jsnfl","POL","QM",41.6831876770905
"jsnfl","POL","QN",-41.6831876770905
"jsnfl","PRT","QD",237.198033544493
"jsnfl","PRT","QC",237.198033544493
"jsnfl","PRT","QM",237.198033544493
"jsnfl","PRT","QN",-237.198033544493
"jsnfl","PRY","QD",34.0016355759821
"jsnfl","PRY","QF",2.99931572592312
"jsnfl","PRY","QC",31.0023198500589
"jsnfl","PRY","QM",34.0016355759821
"jsnfl","PRY","QN",-34.0016355759821
"jsnfl","PSE","QS",0.000969999993691695
"jsnfl","PSE","QD",0.000969999993691695
"jsnfl","PSE","QF",0.000969999993691695
"jsnfl","PSE","ARA",0.00100000004749745
"jsnfl","PSE","YLD",0.96999994761917
"jsnfl","RAP","QD",9.3286793905045
"jsnfl","RAP","QF",7.32900158654312
"jsnfl","RAP","QL",1.99967780396139
"jsnfl","RAP","QM",9.3286793905045
"jsnfl","RAP","QN",-9.3286793905045
"jsnfl","ROU","QS",1175.76123346822
"jsnfl","ROU","QD",9.64983506312772
"jsnfl","ROU","QW",1.99834556086559
"jsnfl","ROU","QL",1.66637943761001
"jsnfl","ROU","QSD",5.98511006465212
"jsnfl","ROU","QE",1166.1113984051
"jsnfl","ROU","QN",1166.1113984051
"jsnfl","ROU","ARA",503.398240276653
"jsnfl","ROU","YLD",2.33564827883002
"jsnfl","RUS","QS",3125.57974504089
"jsnfl","RUS","QD",1364.48777131343
"jsnfl","RUS","QW",547.05202972851
"jsnfl","RUS","QL",429.055691907175
"jsnfl","RUS","QSD",388.380049677743
"jsnfl","RUS","QE",1423.16149392006
"jsnfl","RUS","QN",1423.16149392006
"jsnfl","RUS","QST",337.930479807398
"jsnfl","RUS","ARA",1458.45872441363
"jsnfl","RUS","YLD",2.14307041585802
"jsnfl","SAU","QD",12.3260221822484
"jsnfl","SAU","QF",9.32670681026443
"jsnfl","SAU","QL",2.99931537198394
"jsnfl","SAU","QM",12.3260221822484
"jsnfl","SAU","QN",-12.3260221822484
"jsnfl","SDN","QS",11.0177533282479
"jsnfl","SDN","QD",8.64577343548231
"jsnfl","SDN","QW",5.9825530790461
"jsnfl","SDN","QSD",2.66322035643621
"jsnfl","SDN","QE",2.37197989276555
"jsnfl","SDN","QN",2.37197989276555
"jsnfl","SDN","ARA",20.883601247416
"jsnfl","SDN","YLD",0.527579185108751
"jsnfl","SEN","QD",0.999937932841704
"jsnfl","SEN","QL",0.999937932841704
"jsnfl","SEN","QM",0.999937932841704
"jsnfl","SEN","QN",-0.999937932841704
"jsnfl","SPP","QD",368.488342501938
"jsnfl","SPP","QF",33.1933800550829
"jsnfl","SPP","QL",57.2478005002929
"jsnfl","SPP","QC",278.047161946562
"jsnfl","SPP","QM",382.306909121567
"jsnfl","SPP","QN",-382.306909121567
"jsnfl","SPP","QST",13.8185666196292
"jsnfl","SVK","QS",125.615548450628
"jsnfl","SVK","QE",125.615548450728
"jsnfl","SVK","QN",125.615548450728
"jsnfl","SVK","ARA",49.060311804223
"jsnfl","SVK","YLD",2.56043110675492
"jsnfl","SVN","QS",1.12008586389311
"jsnfl","SVN","QD",1.99986310728491
"jsnfl","SVN","QF",0.999931553642456
"jsnfl","SVN","QL",0.999931553642456
"jsnfl","SVN","QM",0.879777243391804
"jsnfl","SVN","QN",-0.879777243391804
"jsnfl","SVN","ARA",0.449999988079071
"jsnfl","SVN","YLD",2.48907976347834
"jsnfl","SWE","QD",25.2734158287444
"jsnfl","SWE","QOth",21.9404244127495
"jsnfl","SWE","QL",3.33299141599497
"jsnfl","SWE","QM",25.2734158287444
"jsnfl","SWE","QN",-25.2734158287444
"jsnfl","SYR","QS",1.95045193012745
"jsnfl","SYR","QD",7.33015332207997
"jsnfl","SYR","QF",4.66426942741198
"jsnfl","SYR","QL",2.66588389466799
"jsnfl","SYR","QM",5.37970139195252
"jsnfl","SYR","QN",-5.37970139195252
"jsnfl","SYR","ARA",1.46616178548422
"jsnfl","SYR","YLD",1.33031153139985
"jsnfl","THA","QD",14.3169223348929
"jsnfl","THA","QW",1.99817796113963
"jsnfl","THA","QOth",4.32477987854109
"jsnfl","THA","QL",6.99442000498136
"jsnfl","THA","QSD",0.999544490230837
"jsnfl","THA","QM",14.3169223348929
"jsnfl","THA","QN",-14.3169223348929
"jsnfl","TJK","QD",10.9925329430312
"jsnfl","TJK","QL",3.66517325527657
"jsnfl","TJK","QC",7.3273596877546
"jsnfl","TJK","QM",10.9925329430312
"jsnfl","TJK","QN",-10.9925329430312
"jsnfl","TKM","QD",1.33322299171692
"jsnfl","TKM","QF",1.33322299171692
"jsnfl","TKM","QM",1.33322299171692
"jsnfl","TKM","QN",-1.33322299171692
"jsnfl","TUN","QD",3.79321566876461
"jsnfl","TUN","QC",3.79321566876461
"jsnfl","TUN","QM",3.79321566876461
"jsnfl","TUN","QN",-3.79321566876461
"jsnfl","TUR","QD",364.03294129546
"jsnfl","TUR","QW",83.5223275119323
"jsnfl","TUR","QOth",244.44175084999
"jsnfl","TUR","QL",5.66171386933669
"jsnfl","TUR","QSD",30.4071490642017
"jsnfl","TUR","QM",655.767736004925
"jsnfl","TUR","QN",-655.767736004925
"jsnfl","TUR","QST",291.734794709465
"jsnfl","TZA","QS",108.035451077264
"jsnfl","TZA","QD",124.088651364275
"jsnfl","TZA","QF",34.1915224556939
"jsnfl","TZA","QW",80.6057144217595
"jsnfl","TZA","QSD",9.29141448682114
"jsnfl","TZA","QM",16.0532002870109
"jsnfl","TZA","QN",-16.0532002870109
"jsnfl","TZA","ARA",100.448430493274
"jsnfl","TZA","YLD",1.07553149956383
"jsnfl","UGA","QS",99.3288191731523
"jsnfl","UGA","QD",95.6403082406628
"jsnfl","UGA","QF",79.3411090564022
"jsnfl","UGA","QW",7.97364442189811
"jsnfl","UGA","QL",4.66442460721474
"jsnfl","UGA","QSD",3.66113015514772
"jsnfl","UGA","QE",3.68851093248944
"jsnfl","UGA","QN",3.68851093248944
"jsnfl","UGA","ARA",97.2884691066509
"jsnfl","UGA","YLD",1.02097216746483
"jsnfl","UKP","QD",61.0998504626599
"jsnfl","UKP","QL",61.0998504626599
"jsnfl","UKP","QM",61.0998504626599
"jsnfl","UKP","QN",-61.0998504626599
"jsnfl","UKR","QS",1641.44144786316
"jsnfl","UKR","QD",780.426562770409
"jsnfl","UKR","QF",1.9995213454957
"jsnfl","UKR","QW",4.98803365159717
"jsnfl","UKR","QOth",553.464801127065
"jsnfl","UKR","QL",159.500313995084
"jsnfl","UKR","QSD",60.4738926511674
"jsnfl","UKR","QE",861.014885092755
"jsnfl","UKR","QN",861.014885092755
"jsnfl","UKR","ARA",632.673892837905
"jsnfl","UKR","YLD",2.59445105360734
"jsnfl","URY","QD",6.6961541820229
"jsnfl","URY","QC",6.6961541820229
"jsnfl","URY","QM",6.6961541820229
"jsnfl","URY","QN",-6.6961541820229
"jsnfl","USA","QS",656.227628625971
"jsnfl","USA","QD",656.227628664607
"jsnfl","USA","QF",208.448119399179
"jsnfl","USA","QW",75.3401771240215
"jsnfl","USA","QL",365.780241157595
"jsnfl","USA","QSD",6.65909098381155
"jsnfl","USA","ARA",334.008892680228
"jsnfl","USA","YLD",1.96470106936412
"jsnfl","UZB","QD",123.45545942713
"jsnfl","UZB","QL",9.99152650553516
"jsnfl","UZB","QC",113.463932921595
"jsnfl","UZB","QM",123.45545942713
"jsnfl","UZB","QN",-123.45545942713
"jsnfl","VEN","QD",29.8182407482929
"jsnfl","VEN","QC",29.8182407482929
"jsnfl","VEN","QM",29.8182407482929
"jsnfl","VEN","QN",-29.8182407482929
"jsnfl","VNM","QD",12.6599183469415
"jsnfl","VNM","QF",5.33099877948484
"jsnfl","VNM","QL",7.32891956745666
"jsnfl","VNM","QM",12.6599183469415
"jsnfl","VNM","QN",-12.6599183469415
"jsnfl","YEM","QD",0.999937932841704
"jsnfl","YEM","QF",0.999937932841704
"jsnfl","YEM","QM",0.999937932841704
"jsnfl","YEM","QN",-0.999937932841704
"jsnfl","ZAF","QD",85.2927484691113
"jsnfl","ZAF","QF",1.99951408191938
"jsnfl","ZAF","QW",52.8990574234792
"jsnfl","ZAF","QOth",22.4007233593978
"jsnfl","ZAF","QL",5.6627658242713
"jsnfl","ZAF","QSD",2.33068778004359
"jsnfl","ZAF","QM",85.2927484691113
"jsnfl","ZAF","QN",-85.2927484691113
"jsnfl","ZMB","QS",3.47834491377362
"jsnfl","ZMB","QD",4.99583020903254
"jsnfl","ZMB","QF",0.999876956961707
"jsnfl","ZMB","QW",1.66529952197733
"jsnfl","ZMB","QSD",2.3306537300935
"jsnfl","ZMB","QM",1.51748529525892
"jsnfl","ZMB","QN",-1.51748529525892
"jsnfl","ZMB","ARA",6.81107306187849
"jsnfl","ZMB","YLD",0.510689708093411
"jsnfl","ZWE","QS",8.78921299325139
"jsnfl","ZWE","QE",8.78921299335139
"jsnfl","ZWE","QN",8.78921299335139
"jsnfl","ZWE","ARA",18.4850486568146
"jsnfl","ZWE","YLD",0.475476865461818
"jsfnt","AFG","QS",0.613480001704589
"jsfnt","AFG","QD",0.613480001704589
"jsfnt","AFG","QC",0.613480001704589
"jsfnt","AFG","ARA",0.546333312988281
"jsfnt","AFG","YLD",1.12290425482026
"jsfnt","AGO","QS",11.0000000002854
"jsfnt","AGO","QD",11.0000000002854
"jsfnt","AGO","QC",11.0000000002854
"jsfnt","AGO","ARA",15.496987982021
"jsfnt","AGO","YLD",0.709815353347835
"jsfnt","ALB","QS",0.991166631407435
"jsfnt","ALB","QD",0.991166631407436
"jsfnt","ALB","QC",0.991166631407436
"jsfnt","ALB","ARA",0.421333332856496
"jsfnt","ALB","YLD",2.35245245062304
"jsfnt","ARG","QS",3087.33333336477
"jsfnt","ARG","QD",3087.33333336477
"jsfnt","ARG","QC",3087.33333336477
"jsfnt","ARG","ARA",1510.43412895386
"jsfnt","ARG","YLD",2.04400395501067
"jsfnt","AUS","QS",22.2249994283487
"jsfnt","AUS","QD",22.2249994283487
"jsfnt","AUS","QC",22.2249994283487
"jsfnt","AUS","ARA",15.4613332748413
"jsfnt","AUS","YLD",1.43745685014844
"jsfnt","AUT","QS",63.0066668206425
"jsfnt","AUT","QD",63.0066668206425
"jsfnt","AUT","QC",63.0066668206425
"jsfnt","AUT","ARA",24.1500002543132
"jsfnt","AUT","YLD",2.60897168352574
"jsfnt","AZE","QS",25.8280328121174
"jsfnt","AZE","QD",25.8280328121174
"jsfnt","AZE","QC",25.8280328121174
"jsfnt","AZE","ARA",11.2020003000895
"jsfnt","AZE","YLD",2.30566257098842
"jsfnt","BGR","QS",1792.66666668621
"jsfnt","BGR","QD",1792.66666668621
"jsfnt","BGR","QC",1792.66666668621
"jsfnt","BGR","ARA",785.654905632205
"jsfnt","BGR","YLD",2.28174819992205
"jsfnt","BLR","QS",2.09133330986556
"jsfnt","BLR","QD",2.09133330986556
"jsfnt","BLR","QC",2.09133330986556
"jsfnt","BLR","ARA",1.88399998346965
"jsfnt","BLR","YLD",1.11004953726915
"jsfnt","BLX","QS",0.366666674623868
"jsfnt","BLX","QD",0.366666674623868
"jsfnt","BLX","QC",0.366666674623868
"jsfnt","BLX","ARA",0.19666666785876
"jsfnt","BLX","YLD",1.86440680882028
"jsfnt","BOL","QS",183.666666669907
"jsfnt","BOL","QD",183.666666669907
"jsfnt","BOL","QC",183.666666669907
"jsfnt","BOL","ARA",141.366297509554
"jsfnt","BOL","YLD",1.29922527437981
"jsfnt","BRA","QS",68.2009976719753
"jsfnt","BRA","QD",68.2009976719753
"jsfnt","BRA","QC",68.2009976719753
"jsfnt","BRA","ARA",42.5979995727539
"jsfnt","BRA","YLD",1.60103756880634
"jsfnt","CAN","QS",64.3333333347461
"jsfnt","CAN","QD",64.3333333347461
"jsfnt","CAN","QC",64.3333333347461
"jsfnt","CAN","ARA",29.490405264066
"jsfnt","CAN","YLD",2.18150048324823
"jsfnt","CHL","QS",2.84268673268622
"jsfnt","CHL","QD",2.84268673268622
"jsfnt","CHL","QC",2.84268673268622
"jsfnt","CHL","ARA",2.85633333524068
"jsfnt","CHL","YLD",0.9952223354375
"jsfnt","CHM","QS",791.666666676556
"jsfnt","CHM","QD",791.666666676556
"jsfnt","CHM","QC",791.666666676556
"jsfnt","CHM","ARA",269.317773805184
"jsfnt","CHM","YLD",2.93952625365611
"jsfnt","CHP","QS",12.5533336006854
"jsfnt","CHP","QD",12.5533336006854
"jsfnt","CHP","QC",12.5533336006854
"jsfnt","CHP","ARA",4.85000006357829
"jsfnt","CHP","YLD",2.58831617239684
"jsfnt","CZE","QS",46.9699993144351
"jsfnt","CZE","QD",46.9699993144351
"jsfnt","CZE","QC",46.9699993144351
"jsfnt","CZE","ARA",17.2466665903727
"jsfnt","CZE","YLD",2.72342478868666
"jsfnt","DEU","QS",106.29999796762
"jsfnt","DEU","QD",106.29999796762
"jsfnt","DEU","QC",106.29999796762
"jsfnt","DEU","ARA",50.6999994913737
"jsfnt","DEU","YLD",2.09664692374812
"jsfnt","DZA","QS",0.0883466675901511
"jsfnt","DZA","QD",0.0883466675901513
"jsfnt","DZA","QC",0.0883466675901516
"jsfnt","DZA","ARA",0.200000002980232
"jsfnt","DZA","YLD",0.441733331368416
"jsfnt","EGY","QS",34.139666240237
"jsfnt","EGY","QD",34.139666240237
"jsfnt","EGY","QC",34.139666240237
"jsfnt","EGY","ARA",13.5153331756592
"jsfnt","EGY","YLD",2.52599516390183
"jsfnt","FRP","QS",1242.66666668098
"jsfnt","FRP","QD",1242.66666668098
"jsfnt","FRP","QC",1242.66666668098
"jsfnt","FRP","ARA",548.104342711305
"jsfnt","FRP","YLD",2.26720821173189
"jsfnt","GEO","QS",2.26666661109655
"jsfnt","GEO","QD",2.26666661109655
"jsfnt","GEO","QC",2.26666661109655
"jsfnt","GEO","ARA",3.09999998410543
"jsfnt","GEO","YLD",0.731182781522059
"jsfnt","GRC","QS",221.000000003724
"jsfnt","GRC","QD",221.000000003724
"jsfnt","GRC","QC",221.000000003724
"jsfnt","GRC","ARA",88.4062877563066
"jsfnt","GRC","YLD",2.49982219152685
"jsfnt","HRV","QS",68.3333333348182
"jsfnt","HRV","QD",68.3333333348182
"jsfnt","HRV","QC",68.3333333348182
"jsfnt","HRV","ARA",22.5478505487271
"jsfnt","HRV","YLD",3.03059190440996
"jsfnt","HUN","QS",1580.33333335088
"jsfnt","HUN","QD",1580.33333335088
"jsfnt","HUN","QC",1580.33333335088
"jsfnt","HUN","ARA",648.83428110755
"jsfnt","HUN","YLD",2.43565017966263
"jsfnt","IND","QS",230.346664432554
"jsfnt","IND","QD",230.346664432554
"jsfnt","IND","QC",230.346664432554
"jsfnt","IND","ARA",241.766667683919
"jsfnt","IND","YLD",0.952764360113132
"jsfnt","IRN","QS",61.6666666680313
"jsfnt","IRN","QD",61.6666666680313
"jsfnt","IRN","QC",61.6666666680313
"jsfnt","IRN","ARA",61.3333333333333
"jsfnt","IRN","YLD",1.00543478263094
"jsfnt","IRQ","QS",1.23700000845744
"jsfnt","IRQ","QD",1.23700000845744
"jsfnt","IRQ","QC",1.23700000845744
"jsfnt","IRQ","ARA",0.56400000055631
"jsfnt","IRQ","YLD",2.19326242417962
"jsfnt","ISR","QS",2.86666667469051
"jsfnt","ISR","QD",2.86666667469051
"jsfnt","ISR","QC",2.86666667469051
"jsfnt","ISR","ARA",0.748666644096375
"jsfnt","ISR","YLD",3.82902951172684
"jsfnt","ITP","QS",282.769999190677
"jsfnt","ITP","QD",282.769999190677
"jsfnt","ITP","QC",282.769999190677
"jsfnt","ITP","ARA",116.85999806722
"jsfnt","ITP","YLD",2.4197330469578
"jsfnt","KAZ","QS",681.000000008772
"jsfnt","KAZ","QD",681.000000008772
"jsfnt","KAZ","QC",681.000000008772
"jsfnt","KAZ","ARA",595.308184917894
"jsfnt","KAZ","YLD",1.14394529969834
"jsfnt","KEN","QS",5.33333333347476
"jsfnt","KEN","QD",5.33333333347476
"jsfnt","KEN","QC",5.33333333347476
"jsfnt","KEN","ARA",5.33333333333333
"jsfnt","KEN","YLD",1.00000000002652
"jsfnt","MDA","QS",319.000000004903
"jsfnt","MDA","QD",319.000000004903
"jsfnt","MDA","QC",319.000000004903
"jsfnt","MDA","ARA",183.773092183439
"jsfnt","MDA","YLD",1.73583627621873
"jsfnt","MEX","QS",6.9105598133636
"jsfnt","MEX","QD",6.9105598133636
"jsfnt","MEX","QC",6.9105598133636
"jsfnt","MEX","ARA",4.89966662724813
"jsfnt","MEX","YLD",1.41041428715424
"jsfnt","MMR","QS",182.677349144667
"jsfnt","MMR","QD",182.677349144667
"jsfnt","MMR","QC",182.677349144667
"jsfnt","MMR","ARA",204.021315983971
"jsfnt","MMR","YLD",0.89538364294748
"jsfnt","MOR","QS",25.8102537797283
"jsfnt","MOR","QD",25.8102537797283
"jsfnt","MOR","QC",25.8102537797283
"jsfnt","MOR","ARA",20.4500001271566
"jsfnt","MOR","YLD",1.26211509140548
"jsfnt","MOZ","QS",9.19299999896864
"jsfnt","MOZ","QD",9.19299999896864
"jsfnt","MOZ","QC",9.19299999896864
"jsfnt","MOZ","ARA",15.7136669158936
"jsfnt","MOZ","YLD",0.585032128285117
"jsfnt","MWI","QS",19.3333333338197
"jsfnt","MWI","QD",19.3333333338197
"jsfnt","MWI","QC",19.3333333338197
"jsfnt","MWI","ARA",17.9001471248188
"jsfnt","MWI","YLD",1.08006561057891
"jsfnt","OBN","QS",476.666666673311
"jsfnt","OBN","QD",476.666666673311
"jsfnt","OBN","QC",476.666666673311
"jsfnt","OBN","ARA",175.044414103849
"jsfnt","OBN","YLD",2.72311841033967
"jsfnt","PAK","QS",107.500333152373
"jsfnt","PAK","QD",107.500333152373
"jsfnt","PAK","QC",107.500333152373
"jsfnt","PAK","ARA",72.0536664326986
"jsfnt","PAK","YLD",1.49194813358711
"jsfnt","POL","QS",36.5466661461923
"jsfnt","POL","QD",36.5466661461923
"jsfnt","POL","QC",36.5466661461923
"jsfnt","POL","ARA",16.2966664632161
"jsfnt","POL","YLD",2.24258539184583
"jsfnt","PRT","QS",10.3333333336019
"jsfnt","PRT","QD",10.3333333336019
"jsfnt","PRT","QC",10.3333333336019
"jsfnt","PRT","ARA",6.54000012079875
"jsfnt","PRT","YLD",1.58002035821673
"jsfnt","PRY","QS",24.9533329016163
"jsfnt","PRY","QD",24.9533329016163
"jsfnt","PRY","QC",24.9533329016163
"jsfnt","PRY","ARA",15.2189998626709
"jsfnt","PRY","YLD",1.63961713166328
"jsfnt","ROU","QS",1298.00000001485
"jsfnt","ROU","QD",1298.00000001485
"jsfnt","ROU","QC",1298.00000001485
"jsfnt","ROU","ARA",616.625075153035
"jsfnt","ROU","YLD",2.105006838544
"jsfnt","RUS","QS",12681.6666667745
"jsfnt","RUS","QD",12681.6666667745
"jsfnt","RUS","QC",12681.6666667745
"jsfnt","RUS","ARA",7613.7173823572
"jsfnt","RUS","YLD",1.66563401685502
"jsfnt","SDN","QS",98.3333333353326
"jsfnt","SDN","QD",98.3333333353326
"jsfnt","SDN","QC",98.3333333353326
"jsfnt","SDN","ARA",186.634399037415
"jsfnt","SDN","YLD",0.526876791430178
"jsfnt","SPP","QS",830.133321136577
"jsfnt","SPP","QD",830.133321136577
"jsfnt","SPP","QC",830.133321136577
"jsfnt","SPP","ARA",719.293314615885
"jsfnt","SPP","YLD",1.15409569958242
"jsfnt","SVK","QS",44.6666666677013
"jsfnt","SVK","QD",44.6666666677013
"jsfnt","SVK","QC",44.6666666677013
"jsfnt","SVK","ARA",17.619687229387
"jsfnt","SVK","YLD",2.53504310753053
"jsfnt","SYR","QS",3.66666666676452
"jsfnt","SYR","QD",3.66666666676452
"jsfnt","SYR","QC",3.66666666676452
"jsfnt","SYR","ARA",2.75683826410685
"jsfnt","SYR","YLD",1.33002603544189
"jsfnt","THA","QS",25.6666666672985
"jsfnt","THA","QD",25.6666666672985
"jsfnt","THA","QC",25.6666666672985
"jsfnt","THA","ARA",31.3333333333333
"jsfnt","THA","YLD",0.819148936190378
"jsfnt","TJK","QS",13.0000000003341
"jsfnt","TJK","QD",13.0000000003341
"jsfnt","TJK","QC",13.0000000003341
"jsfnt","TJK","ARA",4.66666666666667
"jsfnt","TJK","YLD",2.78571428578588
"jsfnt","TUN","QS",6.53852017737799
"jsfnt","TUN","QD",6.53852017737799
"jsfnt","TUN","QC",6.53852017737799
"jsfnt","TUN","ARA",7.56066656112671
"jsfnt","TUN","YLD",0.864807371746282
"jsfnt","TUR","QS",2344.00130210801
"jsfnt","TUR","QD",2344.00130210801
"jsfnt","TUR","QC",2344.00130210801
"jsfnt","TUR","ARA",869.397989908854
"jsfnt","TUR","YLD",2.69611999258676
"jsfnt","TZA","QS",1008.33333334537
"jsfnt","TZA","QD",1008.33333334537
"jsfnt","TZA","QC",1008.33333334537
"jsfnt","TZA","ARA",949.551569506726
"jsfnt","TZA","YLD",1.06190476191744
"jsfnt","UGA","QS",184.000000003245
"jsfnt","UGA","QD",184.000000003245
"jsfnt","UGA","QC",184.000000003245
"jsfnt","UGA","ARA",182.044864226682
"jsfnt","UGA","YLD",1.01073985681974
"jsfnt","UKR","QS",12205.3333334378
"jsfnt","UKR","QD",12205.3333334378
"jsfnt","UKR","QC",12205.3333334378
"jsfnt","UKR","ARA",5495.32610716209
"jsfnt","UKR","YLD",2.22103895117899
"jsfnt","URY","QS",8.29999987306079
"jsfnt","URY","QD",8.29999987306079
"jsfnt","URY","QC",8.29999987306079
"jsfnt","URY","ARA",4.56666660308838
"jsfnt","URY","YLD",1.81751824568222
"jsfnt","USA","QS",524.000000007148
"jsfnt","USA","QD",524.000000007148
"jsfnt","USA","QC",524.000000007148
"jsfnt","USA","ARA",273.967781717559
"jsfnt","USA","YLD",1.91263365612587
"jsfnt","UZB","QS",39.4236895252591
"jsfnt","UZB","QD",39.4236895252591
"jsfnt","UZB","QC",39.4236895252591
"jsfnt","UZB","ARA",9.77433363596598
"jsfnt","UZB","YLD",4.03338897499819
"jsfnt","VEN","QS",6.24498001750922
"jsfnt","VEN","QD",6.24498001750922
"jsfnt","VEN","QC",6.24498001750922
"jsfnt","VEN","ARA",9.32266680399577
"jsfnt","VEN","YLD",0.66987055837205
"jsfnt","ZAF","QS",770.683329274002
"jsfnt","ZAF","QD",770.683329274002
"jsfnt","ZAF","QC",770.683329274002
