"C","CC","CTY","Val"
"cmaiz","cwhea","MWI",0.0045
"cmaiz","cwhea","MYS",0.0045
"cmaiz","cwhea","NGA",0.0045
"cmaiz","cwhea","NIC",0.0045
"cmaiz","cwhea","NLD",0.0045
"cmaiz","cwhea","NOR",0.0045
"cmaiz","cwhea","NPL",0.0045
"cmaiz","cwhea","NZL",0.0045
"cmaiz","cwhea","OBN",0.0045
"cmaiz","cwhea","OPO",0.0045
"cmaiz","cwhea","PAK",0.0045
"cmaiz","cwhea","PAN",0.0045
"cmaiz","cwhea","PER",0.0045
"cmaiz","cwhea","PHL",0.0045
"cmaiz","cwhea","POL",0.0045
"cmaiz","cwhea","PRT",0.0045
"cmaiz","cwhea","PRY",0.0045
"cmaiz","cwhea","RAP",0.0045
"cmaiz","cwhea","ROU",0.0045
"cmaiz","cwhea","RUS",0.0045
"cmaiz","cwhea","RWA",0.0045
"cmaiz","cwhea","SAU",0.0045
"cmaiz","cwhea","SDN",0.0045
"cmaiz","cwhea","SEN",0.0045
"cmaiz","cwhea","SLE",0.0045
"cmaiz","cwhea","SLV",0.0045
"cmaiz","cwhea","SOM",0.0045
"cmaiz","cwhea","SPP",0.0045
"cmaiz","cwhea","SVK",0.0045
"cmaiz","cwhea","SVN",0.0045
"cmaiz","cwhea","SWE",0.0045
"cmaiz","cwhea","SWZ",0.0045
"cmaiz","cwhea","SYR",0.0045
"cmaiz","cwhea","THA",0.0045
"cmaiz","cwhea","TJK",0.0045
"cmaiz","cwhea","TKM",0.0045
"cmaiz","cwhea","TUN",0.0045
"cmaiz","cwhea","TUR",0.0045
"cmaiz","cwhea","TZA",0.0045
"cmaiz","cwhea","UGA",0.0045
"cmaiz","cwhea","UKP",0.0045
"cmaiz","cwhea","UKR",0.0045
"cmaiz","cwhea","URY",0.0045
"cmaiz","cwhea","USA",0.0045
"cmaiz","cwhea","UZB",0.0045
"cmaiz","cwhea","VEN",0.0045
"cmaiz","cwhea","VNM",0.0045
"cmaiz","cwhea","YEM",0.0045
"cmaiz","cwhea","ZAF",0.0045
"cmaiz","cwhea","ZMB",0.0045
"cmaiz","cwhea","ZWE",0.0045
"cmaiz","cocer","ALB",0.00375
"cmaiz","cocer","ARG",0.00375
"cmaiz","cocer","ARM",0.00375
"cmaiz","cocer","AUS",0.00375
"cmaiz","cocer","AUT",0.00375
"cmaiz","cocer","AZE",0.00375
"cmaiz","cocer","BDI",0.00375
"cmaiz","cocer","BFA",0.00375
"cmaiz","cocer","BGD",0.00375
"cmaiz","cocer","BGR",0.00375
"cmaiz","cocer","BLR",0.00375
"cmaiz","cocer","BLT",0.00375
"cmaiz","cocer","BLX",0.00375
"cmaiz","cocer","BOL",0.00375
"cmaiz","cocer","BRA",0.00375
"cmaiz","cocer","CAN",0.00375
"cmaiz","cocer","CHL",0.00375
"cmaiz","cocer","CHM",0.00375
"cmaiz","cocer","CHP",0.00375
"cmaiz","cocer","CIV",0.00375
"cmaiz","cocer","CZE",0.00375
"cmaiz","cocer","DEU",0.00375
"cmaiz","cocer","DNK",0.00375
"cmaiz","cocer","DZA",0.00375
"cmaiz","cocer","ECU",0.00375
"cmaiz","cocer","EGY",0.00375
"cmaiz","cocer","ETH",0.00375
"cmaiz","cocer","FNP",0.00375
"cmaiz","cocer","FRP",0.00375
"cmaiz","cocer","GEO",0.00375
"cmaiz","cocer","GIN",0.00375
"cmaiz","cocer","GRC",0.00375
"cmaiz","cocer","HRV",0.00375
"cmaiz","cocer","HUN",0.00375
"cmaiz","cocer","IRL",0.00375
"cmaiz","cocer","ITP",0.00375
"cmaiz","cocer","JPN",0.00375
"cmaiz","cocer","KAZ",0.00375
"cmaiz","cocer","KOR",0.00375
"cmaiz","cocer","MDA",0.00375
"cmaiz","cocer","MEX",0.00375
"cmaiz","cocer","MLI",0.00375
"cmaiz","cocer","MMR",0.00375
"cmaiz","cocer","MOR",0.00375
"cmaiz","cocer","NER",0.00375
"cmaiz","cocer","NGA",0.00375
"cmaiz","cocer","NLD",0.00375
"cmaiz","cocer","NOR",0.00375
"cmaiz","cocer","NPL",0.00375
"cmaiz","cocer","NZL",0.00375
"cmaiz","cocer","OBN",0.00375
"cmaiz","cocer","PER",0.00375
"cmaiz","cocer","POL",0.00375
"cmaiz","cocer","PRT",0.00375
"cmaiz","cocer","ROU",0.00375
"cmaiz","cocer","RUS",0.00375
"cmaiz","cocer","SLE",0.00375
"cmaiz","cocer","SPP",0.00375
"cmaiz","cocer","SVK",0.00375
"cmaiz","cocer","SVN",0.00375
"cmaiz","cocer","SWE",0.00375
"cmaiz","cocer","TCD",0.00375
"cmaiz","cocer","TGO",0.00375
"cmaiz","cocer","THA",0.00375
"cmaiz","cocer","TJK",0.00375
"cmaiz","cocer","TUN",0.00375
"cmaiz","cocer","TUR",0.00375
"cmaiz","cocer","TZA",0.00375
"cmaiz","cocer","UKP",0.00375
"cmaiz","cocer","UKR",0.00375
"cmaiz","cocer","URY",0.00375
"cmaiz","cocer","USA",0.00375
"cmaiz","cocer","UZB",0.00375
"cmaiz","cocer","ZAF",0.00375
"cmaiz","ccass","AGO",0.00375
"cmaiz","ccass","ARG",0.00375
"cmaiz","ccass","AUS",0.00375
"cmaiz","ccass","AUT",0.00375
"cmaiz","ccass","BDI",0.00375
"cmaiz","ccass","BEN",0.00375
"cmaiz","ccass","BFA",0.00375
"cmaiz","ccass","BGD",0.00375
"cmaiz","ccass","BLR",0.00375
"cmaiz","ccass","BLX",0.00375
"cmaiz","ccass","BOL",0.00375
"cmaiz","ccass","BRA",0.00375
"cmaiz","ccass","CAF",0.00375
"cmaiz","ccass","CAN",0.00375
"cmaiz","ccass","CHL",0.00375
"cmaiz","ccass","CHM",0.00375
"cmaiz","ccass","CHP",0.00375
"cmaiz","ccass","CIV",0.00375
"cmaiz","ccass","CMR",0.00375
"cmaiz","ccass","COD",0.00375
"cmaiz","ccass","COG",0.00375
"cmaiz","ccass","COL",0.00375
"cmaiz","ccass","CRI",0.00375
"cmaiz","ccass","CUB",0.00375
"cmaiz","ccass","CZE",0.00375
"cmaiz","ccass","DEU",0.00375
"cmaiz","ccass","DOM",0.00375
"cmaiz","ccass","ECU",0.00375
"cmaiz","ccass","FRP",0.00375
"cmaiz","ccass","GAB",0.00375
"cmaiz","ccass","GHA",0.00375
"cmaiz","ccass","GIN",0.00375
"cmaiz","ccass","GMB",0.00375
"cmaiz","ccass","GNB",0.00375
"cmaiz","ccass","GSA",0.00375
"cmaiz","ccass","GTM",0.00375
"cmaiz","ccass","HND",0.00375
"cmaiz","ccass","HTI",0.00375
"cmaiz","ccass","HUN",0.00375
"cmaiz","ccass","IDN",0.00375
"cmaiz","ccass","IND",0.00375
"cmaiz","ccass","IRL",0.00375
"cmaiz","ccass","ISR",0.00375
"cmaiz","ccass","ITP",0.00375
"cmaiz","ccass","JAM",0.00375
"cmaiz","ccass","JPN",0.00375
"cmaiz","ccass","KEN",0.00375
"cmaiz","ccass","KHM",0.00375
"cmaiz","ccass","KOR",0.00375
"cmaiz","ccass","LAO",0.00375
"cmaiz","ccass","LBN",0.00375
"cmaiz","ccass","LKA",0.00375
"cmaiz","ccass","MDG",0.00375
"cmaiz","ccass","MEX",0.00375
"cmaiz","ccass","MLI",0.00375
"cmaiz","ccass","MMR",0.00375
"cmaiz","ccass","MOZ",0.00375
"cmaiz","ccass","MWI",0.00375
"cmaiz","ccass","MYS",0.00375
"cmaiz","ccass","NER",0.00375
"cmaiz","ccass","NGA",0.00375
"cmaiz","ccass","NIC",0.00375
"cmaiz","ccass","NOR",0.00375
"cmaiz","ccass","NZL",0.00375
"cmaiz","ccass","OIO",0.00375
"cmaiz","ccass","OPO",0.00375
"cmaiz","ccass","PAK",0.00375
"cmaiz","ccass","PAN",0.00375
"cmaiz","ccass","PER",0.00375
"cmaiz","ccass","PHL",0.00375
"cmaiz","ccass","PNG",0.00375
"cmaiz","ccass","POL",0.00375
"cmaiz","ccass","PRT",0.00375
"cmaiz","ccass","PRY",0.00375
"cmaiz","ccass","RAP",0.00375
"cmaiz","ccass","RUS",0.00375
"cmaiz","ccass","RWA",0.00375
"cmaiz","ccass","SEN",0.00375
"cmaiz","ccass","SLE",0.00375
"cmaiz","ccass","SLV",0.00375
"cmaiz","ccass","SOM",0.00375
"cmaiz","ccass","SPP",0.00375
"cmaiz","ccass","SWE",0.00375
"cmaiz","ccass","TCD",0.00375
"cmaiz","ccass","TGO",0.00375
"cmaiz","ccass","THA",0.00375
"cmaiz","ccass","TLS",0.00375
"cmaiz","ccass","TZA",0.00375
"cmaiz","ccass","UGA",0.00375
"cmaiz","ccass","UKP",0.00375
"cmaiz","ccass","URY",0.00375
"cmaiz","ccass","USA",0.00375
"cmaiz","ccass","VEN",0.00375
"cmaiz","ccass","VNM",0.00375
"cmaiz","ccass","ZAF",0.00375
"cmaiz","ccass","ZMB",0.00375
"cmaiz","ccass","ZWE",0.00375
"cmaiz","cpota","AFG",0.00375
"cmaiz","cpota","AGO",0.00375
"cmaiz","cpota","ALB",0.00375
"cmaiz","cpota","ARG",0.00375
"cmaiz","cpota","ARM",0.00375
"cmaiz","cpota","AUS",0.00375
"cmaiz","cpota","AUT",0.00375
"cmaiz","cpota","AZE",0.00375
"cmaiz","cpota","BDI",0.00375
"cmaiz","cpota","BFA",0.00375
"cmaiz","cpota","BGD",0.00375
"cmaiz","cpota","BGR",0.00375
"cmaiz","cpota","BLR",0.00375
"cmaiz","cpota","BLT",0.00375
"cmaiz","cpota","BLX",0.00375
"cmaiz","cpota","BOL",0.00375
"cmaiz","cpota","BRA",0.00375
"cmaiz","cpota","BTN",0.00375
"cmaiz","cpota","BWA",0.00375
"cmaiz","cpota","CAF",0.00375
"cmaiz","cpota","CAN",0.00375
"cmaiz","cpota","CHL",0.00375
"cmaiz","cpota","CHM",0.00375
"cmaiz","cpota","CHP",0.00375
"cmaiz","cpota","CIV",0.00375
"cmaiz","cpota","CMR",0.00375
"cmaiz","cpota","COD",0.00375
"cmaiz","cpota","COG",0.00375
"cmaiz","cpota","COL",0.00375
"cmaiz","cpota","CRB",0.00375
"cmaiz","cpota","CRI",0.00375
"cmaiz","cpota","CUB",0.00375
"cmaiz","cpota","CYP",0.00375
"cmaiz","cpota","CZE",0.00375
"cmaiz","cpota","DEU",0.00375
"cmaiz","cpota","DNK",0.00375
"cmaiz","cpota","DOM",0.00375
"cmaiz","cpota","DZA",0.00375
"cmaiz","cpota","ECU",0.00375
"cmaiz","cpota","EGY",0.00375
"cmaiz","cpota","ETH",0.00375
"cmaiz","cpota","FNP",0.00375
"cmaiz","cpota","FRP",0.00375
"cmaiz","cpota","GEO",0.00375
"cmaiz","cpota","GIN",0.00375
"cmaiz","cpota","GRC",0.00375
"cmaiz","cpota","GSA",0.00375
"cmaiz","cpota","GTM",0.00375
"cmaiz","cpota","HND",0.00375
"cmaiz","cpota","HRV",0.00375
"cmaiz","cpota","HTI",0.00375
"cmaiz","cpota","HUN",0.00375
"cmaiz","cpota","IDN",0.00375
"cmaiz","cpota","IND",0.00375
"cmaiz","cpota","IRL",0.00375
"cmaiz","cpota","IRN",0.00375
"cmaiz","cpota","IRQ",0.00375
"cmaiz","cpota","ISL",0.00375
"cmaiz","cpota","ISR",0.00375
"cmaiz","cpota","ITP",0.00375
"cmaiz","cpota","JAM",0.00375
"cmaiz","cpota","JOR",0.00375
"cmaiz","cpota","JPN",0.00375
"cmaiz","cpota","KAZ",0.00375
"cmaiz","cpota","KEN",0.00375
"cmaiz","cpota","KGZ",0.00375
"cmaiz","cpota","KHM",0.00375
"cmaiz","cpota","KOR",0.00375
"cmaiz","cpota","LBN",0.00375
"cmaiz","cpota","LBY",0.00375
"cmaiz","cpota","LKA",0.00375
"cmaiz","cpota","LSO",0.00375
"cmaiz","cpota","MDA",0.00375
"cmaiz","cpota","MDG",0.00375
"cmaiz","cpota","MEX",0.00375
"cmaiz","cpota","MLI",0.00375
"cmaiz","cpota","MMR",0.00375
"cmaiz","cpota","MOR",0.00375
"cmaiz","cpota","MOZ",0.00375
"cmaiz","cpota","MRT",0.00375
"cmaiz","cpota","MWI",0.00375
"cmaiz","cpota","MYS",0.00375
"cmaiz","cpota","NAM",0.00375
"cmaiz","cpota","NER",0.00375
"cmaiz","cpota","NGA",0.00375
"cmaiz","cpota","NIC",0.00375
"cmaiz","cpota","NLD",0.00375
"cmaiz","cpota","NOR",0.00375
"cmaiz","cpota","NPL",0.00375
"cmaiz","cpota","NZL",0.00375
"cmaiz","cpota","OBN",0.00375
"cmaiz","cpota","OIO",0.00375
"cmaiz","cpota","PAK",0.00375
"cmaiz","cpota","PAN",0.00375
"cmaiz","cpota","PER",0.00375
"cmaiz","cpota","PHL",0.00375
"cmaiz","cpota","POL",0.00375
"cmaiz","cpota","PRT",0.00375
"cmaiz","cpota","PRY",0.00375
"cmaiz","cpota","RAP",0.00375
"cmaiz","cpota","ROU",0.00375
"cmaiz","cpota","RUS",0.00375
"cmaiz","cpota","RWA",0.00375
"cmaiz","cpota","SAU",0.00375
"cmaiz","cpota","SDN",0.00375
"cmaiz","cpota","SEN",0.00375
"cmaiz","cpota","SLV",0.00375
"cmaiz","cpota","SOM",0.00375
"cmaiz","cpota","SPP",0.00375
"cmaiz","cpota","SVK",0.00375
"cmaiz","cpota","SVN",0.00375
"cmaiz","cpota","SWE",0.00375
"cmaiz","cpota","SWZ",0.00375
"cmaiz","cpota","SYR",0.00375
"cmaiz","cpota","TCD",0.00375
"cmaiz","cpota","THA",0.00375
"cmaiz","cpota","TJK",0.00375
"cmaiz","cpota","TKM",0.00375
"cmaiz","cpota","TUN",0.00375
"cmaiz","cpota","TUR",0.00375
"cmaiz","cpota","TZA",0.00375
"cmaiz","cpota","UGA",0.00375
"cmaiz","cpota","UKP",0.00375
"cmaiz","cpota","UKR",0.00375
"cmaiz","cpota","URY",0.00375
"cmaiz","cpota","USA",0.00375
"cmaiz","cpota","UZB",0.00375
"cmaiz","cpota","VEN",0.00375
"cmaiz","cpota","VNM",0.00375
"cmaiz","cpota","YEM",0.00375
"cmaiz","cpota","ZAF",0.00375
"cmaiz","cpota","ZMB",0.00375
"cmaiz","cpota","ZWE",0.00375
"cmaiz","cswpt","AGO",0.00375
"cmaiz","cswpt","ARG",0.00375
"cmaiz","cswpt","AUS",0.00375
"cmaiz","cswpt","BDI",0.00375
"cmaiz","cswpt","BEN",0.00375
"cmaiz","cswpt","BFA",0.00375
"cmaiz","cswpt","BGD",0.00375
"cmaiz","cswpt","BOL",0.00375
"cmaiz","cswpt","BRA",0.00375
"cmaiz","cswpt","CAN",0.00375
"cmaiz","cswpt","CHL",0.00375
"cmaiz","cswpt","CHM",0.00375
"cmaiz","cswpt","CIV",0.00375
"cmaiz","cswpt","CMR",0.00375
"cmaiz","cswpt","COD",0.00375
"cmaiz","cswpt","COG",0.00375
"cmaiz","cswpt","CUB",0.00375
"cmaiz","cswpt","DOM",0.00375
"cmaiz","cswpt","EGY",0.00375
"cmaiz","cswpt","ETH",0.00375
"cmaiz","cswpt","GHA",0.00375
"cmaiz","cswpt","GIN",0.00375
"cmaiz","cswpt","GSA",0.00375
"cmaiz","cswpt","HND",0.00375
"cmaiz","cswpt","HTI",0.00375
"cmaiz","cswpt","IDN",0.00375
"cmaiz","cswpt","IND",0.00375
"cmaiz","cswpt","ISR",0.00375
"cmaiz","cswpt","JAM",0.00375
"cmaiz","cswpt","JPN",0.00375
"cmaiz","cswpt","KEN",0.00375
"cmaiz","cswpt","KHM",0.00375
"cmaiz","cswpt","KOR",0.00375
"cmaiz","cswpt","LAO",0.00375
"cmaiz","cswpt","LKA",0.00375
"cmaiz","cswpt","MDG",0.00375
"cmaiz","cswpt","MEX",0.00375
"cmaiz","cswpt","MLI",0.00375
"cmaiz","cswpt","MMR",0.00375
"cmaiz","cswpt","MOR",0.00375
"cmaiz","cswpt","MOZ",0.00375
"cmaiz","cswpt","MRT",0.00375
"cmaiz","cswpt","MWI",0.00375
"cmaiz","cswpt","MYS",0.00375
"cmaiz","cswpt","NER",0.00375
"cmaiz","cswpt","NGA",0.00375
"cmaiz","cswpt","NLD",0.00375
"cmaiz","cswpt","NZL",0.00375
"cmaiz","cswpt","OIO",0.00375
"cmaiz","cswpt","PAK",0.00375
"cmaiz","cswpt","PER",0.00375
"cmaiz","cswpt","PHL",0.00375
"cmaiz","cswpt","PNG",0.00375
"cmaiz","cswpt","PRY",0.00375
"cmaiz","cswpt","RWA",0.00375
"cmaiz","cswpt","SDN",0.00375
"cmaiz","cswpt","SEN",0.00375
"cmaiz","cswpt","SLE",0.00375
"cmaiz","cswpt","SOM",0.00375
"cmaiz","cswpt","SPP",0.00375
"cmaiz","cswpt","TCD",0.00375
"cmaiz","cswpt","TGO",0.00375
"cmaiz","cswpt","THA",0.00375
"cmaiz","cswpt","TZA",0.00375
"cmaiz","cswpt","UGA",0.00375
"cmaiz","cswpt","URY",0.00375
"cmaiz","cswpt","USA",0.00375
"cmaiz","cswpt","VEN",0.00375
"cmaiz","cswpt","VNM",0.00375
"cmaiz","cswpt","ZAF",0.00375
"cmaiz","cswpt","ZMB",0.00375
"cmaiz","cswpt","ZWE",0.00375
"cmaiz","cyams","BEN",0.00375
"cmaiz","cyams","BFA",0.00375
"cmaiz","cyams","BRA",0.00375
"cmaiz","cyams","CAF",0.00375
"cmaiz","cyams","CIV",0.00375
"cmaiz","cyams","CMR",0.00375
"cmaiz","cyams","COD",0.00375
"cmaiz","cyams","COG",0.00375
"cmaiz","cyams","COL",0.00375
"cmaiz","cyams","CRB",0.00375
"cmaiz","cyams","CRI",0.00375
"cmaiz","cyams","CUB",0.00375
"cmaiz","cyams","DOM",0.00375
"cmaiz","cyams","ETH",0.00375
"cmaiz","cyams","GAB",0.00375
"cmaiz","cyams","GHA",0.00375
"cmaiz","cyams","GIN",0.00375
"cmaiz","cyams","HTI",0.00375
"cmaiz","cyams","JAM",0.00375
"cmaiz","cyams","JPN",0.00375
"cmaiz","cyams","KEN",0.00375
"cmaiz","cyams","MLI",0.00375
"cmaiz","cyams","MYS",0.00375
"cmaiz","cyams","NGA",0.00375
"cmaiz","cyams","OIO",0.00375
"cmaiz","cyams","PAN",0.00375
"cmaiz","cyams","PNG",0.00375
"cmaiz","cyams","RAP",0.00375
"cmaiz","cyams","RWA",0.00375
"cmaiz","cyams","SDN",0.00375
"cmaiz","cyams","SEN",0.00375
"cmaiz","cyams","TCD",0.00375
"cmaiz","cyams","TGO",0.00375
"cmaiz","cyams","TZA",0.00375
"cmaiz","cyams","VEN",0.00375
"cmaiz","corat","BDI",0.00375
"cmaiz","corat","BOL",0.00375
"cmaiz","corat","BTN",0.00375
"cmaiz","corat","BWA",0.00375
"cmaiz","corat","CAF",0.00375
"cmaiz","corat","CHM",0.00375
"cmaiz","corat","CIV",0.00375
"cmaiz","corat","CMR",0.00375
"cmaiz","corat","COD",0.00375
"cmaiz","corat","COG",0.00375
"cmaiz","corat","COL",0.00375
"cmaiz","corat","CRB",0.00375
"cmaiz","corat","CRI",0.00375
"cmaiz","corat","CUB",0.00375
"cmaiz","corat","DOM",0.00375
"cmaiz","corat","ECU",0.00375
"cmaiz","corat","EGY",0.00375
"cmaiz","corat","ETH",0.00375
"cmaiz","corat","GAB",0.00375
"cmaiz","corat","GHA",0.00375
"cmaiz","corat","GIN",0.00375
"cmaiz","corat","GNB",0.00375
"cmaiz","corat","GSA",0.00375
"cmaiz","corat","HND",0.00375
"cmaiz","corat","HTI",0.00375
"cmaiz","corat","IDN",0.00375
"cmaiz","corat","JAM",0.00375
"cmaiz","corat","JPN",0.00375
"cmaiz","corat","KEN",0.00375
"cmaiz","corat","KHM",0.00375
"cmaiz","corat","LAO",0.00375
"cmaiz","corat","MDG",0.00375
"cmaiz","corat","MEX",0.00375
"cmaiz","corat","MOZ",0.00375
"cmaiz","corat","MYS",0.00375
"cmaiz","corat","NAM",0.00375
"cmaiz","corat","NGA",0.00375
"cmaiz","corat","NIC",0.00375
"cmaiz","corat","NPL",0.00375
"cmaiz","corat","OIO",0.00375
"cmaiz","corat","OPO",0.00375
"cmaiz","corat","PAK",0.00375
"cmaiz","corat","PAN",0.00375
"cmaiz","corat","PER",0.00375
"cmaiz","corat","PHL",0.00375
"cmaiz","corat","PNG",0.00375
"cmaiz","corat","RWA",0.00375
"cmaiz","corat","SLV",0.00375
"cmaiz","corat","SWZ",0.00375
"cmaiz","corat","TCD",0.00375
"cmaiz","corat","TGO",0.00375
"cmaiz","corat","THA",0.00375
"cmaiz","corat","TLS",0.00375
"cmaiz","corat","USA",0.00375
"cmaiz","corat","VEN",0.00375
"cmaiz","cplnt","BGD",0.00375
"cmaiz","cplnt","BLZ",0.00375
"cmaiz","cplnt","BOL",0.00375
"cmaiz","cplnt","CAF",0.00375
"cmaiz","cplnt","CIV",0.00375
"cmaiz","cplnt","CMR",0.00375
"cmaiz","cplnt","COD",0.00375
"cmaiz","cplnt","COG",0.00375
"cmaiz","cplnt","COL",0.00375
"cmaiz","cplnt","CRB",0.00375
"cmaiz","cplnt","CRI",0.00375
"cmaiz","cplnt","CUB",0.00375
"cmaiz","cplnt","DOM",0.00375
"cmaiz","cplnt","ECU",0.00375
"cmaiz","cplnt","GAB",0.00375
"cmaiz","cplnt","GHA",0.00375
"cmaiz","cplnt","GIN",0.00375
"cmaiz","cplnt","GNB",0.00375
"cmaiz","cplnt","GSA",0.00375
"cmaiz","cplnt","GTM",0.00375
"cmaiz","cplnt","HND",0.00375
"cmaiz","cplnt","HTI",0.00375
"cmaiz","cplnt","JAM",0.00375
"cmaiz","cplnt","KEN",0.00375
"cmaiz","cplnt","LKA",0.00375
"cmaiz","cplnt","MMR",0.00375
"cmaiz","cplnt","MWI",0.00375
"cmaiz","cplnt","NGA",0.00375
"cmaiz","cplnt","NIC",0.00375
"cmaiz","cplnt","OBN",0.00375
"cmaiz","cplnt","PAN",0.00375
"cmaiz","cplnt","PHL",0.00375
"cmaiz","cplnt","RAP",0.00375
"cmaiz","cplnt","RWA",0.00375
"cmaiz","cplnt","SLE",0.00375
"cmaiz","cplnt","SLV",0.00375
"cmaiz","cplnt","SPP",0.00375
"cmaiz","cplnt","TZA",0.00375
"cmaiz","cplnt","UGA",0.00375
"cmaiz","cplnt","VEN",0.00375
"cmaiz","csugr","AGO",0.00375
"cmaiz","csugr","ARG",0.00375
"cmaiz","csugr","ARM",0.00375
"cmaiz","csugr","AUS",0.00375
"cmaiz","csugr","AUT",0.00375
"cmaiz","csugr","AZE",0.00375
"cmaiz","csugr","BGD",0.00375
"cmaiz","csugr","BGR",0.00375
"cmaiz","csugr","BLR",0.00375
"cmaiz","csugr","BLT",0.00375
"cmaiz","csugr","BLX",0.00375
"cmaiz","csugr","BOL",0.00375
"cmaiz","csugr","BRA",0.00375
"cmaiz","csugr","BTN",0.00375
"cmaiz","csugr","BWA",0.00375
"cmaiz","csugr","CHM",0.00375
"cmaiz","csugr","CMR",0.00375
"cmaiz","csugr","COL",0.00375
"cmaiz","csugr","CRB",0.00375
"cmaiz","csugr","CRI",0.00375
"cmaiz","csugr","CZE",0.00375
"cmaiz","csugr","DEU",0.00375
"cmaiz","csugr","DNK",0.00375
"cmaiz","csugr","DZA",0.00375
"cmaiz","csugr","ECU",0.00375
"cmaiz","csugr","EGY",0.00375
"cmaiz","csugr","FNP",0.00375
"cmaiz","csugr","FRP",0.00375
"cmaiz","csugr","GEO",0.00375
"cmaiz","csugr","GMB",0.00375
"cmaiz","csugr","GRC",0.00375
"cmaiz","csugr","GSA",0.00375
"cmaiz","csugr","GTM",0.00375
"cmaiz","csugr","HND",0.00375
"cmaiz","csugr","HRV",0.00375
"cmaiz","csugr","HUN",0.00375
"cmaiz","csugr","IDN",0.00375
"cmaiz","csugr","IND",0.00375
"cmaiz","csugr","IRN",0.00375
"cmaiz","csugr","IRQ",0.00375
"cmaiz","csugr","ISR",0.00375
"cmaiz","csugr","ITP",0.00375
"cmaiz","csugr","JOR",0.00375
"cmaiz","csugr","KEN",0.00375
"cmaiz","csugr","KGZ",0.00375
"cmaiz","csugr","KHM",0.00375
"cmaiz","csugr","KOR",0.00375
"cmaiz","csugr","LAO",0.00375
"cmaiz","csugr","LBN",0.00375
"cmaiz","csugr","LKA",0.00375
"cmaiz","csugr","MDA",0.00375
"cmaiz","csugr","MEX",0.00375
"cmaiz","csugr","MOR",0.00375
"cmaiz","csugr","MRT",0.00375
"cmaiz","csugr","MYS",0.00375
"cmaiz","csugr","NAM",0.00375
"cmaiz","csugr","NIC",0.00375
"cmaiz","csugr","NLD",0.00375
"cmaiz","csugr","NPL",0.00375
"cmaiz","csugr","NZL",0.00375
"cmaiz","csugr","OBN",0.00375
"cmaiz","csugr","OIO",0.00375
"cmaiz","csugr","OPO",0.00375
"cmaiz","csugr","PAK",0.00375
"cmaiz","csugr","PAN",0.00375
"cmaiz","csugr","PER",0.00375
"cmaiz","csugr","POL",0.00375
"cmaiz","csugr","PRY",0.00375
"cmaiz","csugr","RAP",0.00375
"cmaiz","csugr","ROU",0.00375
"cmaiz","csugr","RUS",0.00375
"cmaiz","csugr","RWA",0.00375
"cmaiz","csugr","SAU",0.00375
"cmaiz","csugr","SLV",0.00375
"cmaiz","csugr","SPP",0.00375
"cmaiz","csugr","SVK",0.00375
"cmaiz","csugr","SVN",0.00375
"cmaiz","csugr","SWE",0.00375
"cmaiz","csugr","SYR",0.00375
"cmaiz","csugr","TGO",0.00375
"cmaiz","csugr","THA",0.00375
"cmaiz","csugr","TUR",0.00375
"cmaiz","csugr","TZA",0.00375
"cmaiz","csugr","UGA",0.00375
"cmaiz","csugr","UKR",0.00375
"cmaiz","csugr","URY",0.00375
"cmaiz","csugr","USA",0.00375
"cmaiz","csugr","UZB",0.00375
"cmaiz","csugr","VEN",0.00375
"cmaiz","csugr","VNM",0.00375
"cmaiz","csugr","ZAF",0.00375
"cmaiz","csugr","ZMB",0.00375
"cmaiz","csugr","ZWE",0.00375
"cmill","cbarl","AGO",0.003
"cmill","cbarl","AUS",0.003
"cmill","cbarl","BDI",0.003
"cmill","cbarl","BEN",0.003
"cmill","cbarl","BFA",0.003
"cmill","cbarl","BGD",0.003
"cmill","cbarl","BLR",0.003
"cmill","cbarl","CAF",0.003
"cmill","cbarl","CHM",0.003
"cmill","cbarl","CIV",0.003
"cmill","cbarl","CMR",0.003
"cmill","cbarl","COD",0.003
"cmill","cbarl","COG",0.003
"cmill","cbarl","ETH",0.003
"cmill","cbarl","GHA",0.003
"cmill","cbarl","GIN",0.003
"cmill","cbarl","GNB",0.003
"cmill","cbarl","IND",0.003
"cmill","cbarl","IRN",0.003
"cmill","cbarl","IRQ",0.003
"cmill","cbarl","KAZ",0.003
"cmill","cbarl","KEN",0.003
"cmill","cbarl","MLI",0.003
"cmill","cbarl","MMR",0.003
"cmill","cbarl","MOR",0.003
"cmill","cbarl","MOZ",0.003
"cmill","cbarl","MWI",0.003
"cmill","cbarl","NAM",0.003
"cmill","cbarl","NER",0.003
"cmill","cbarl","NGA",0.003
"cmill","cbarl","NPL",0.003
"cmill","cbarl","PAK",0.003
"cmill","cbarl","POL",0.003
"cmill","cbarl","RUS",0.003
"cmill","cbarl","SAU",0.003
"cmill","cbarl","SEN",0.003
"cmill","cbarl","SLE",0.003
"cmill","cbarl","TCD",0.003
"cmill","cbarl","TGO",0.003
"cmill","cbarl","TUR",0.003
"cmill","cbarl","TZA",0.003
"cmill","cbarl","UGA",0.003
"cmill","cbarl","UKR",0.003
"cmill","cbarl","USA",0.003
"cmill","cbarl","UZB",0.003
"cmill","cbarl","YEM",0.003
"cmill","cbarl","ZMB",0.003
"cmill","cbarl","ZWE",0.003
"cmill","cmaiz","AGO",0.00375
"cmill","cmaiz","AUS",0.00375
