"SSP","CTY","YRS","Val"
"SSP1","TCD","2034",0.112173164234498
"SSP1","TCD","2035",0.110152631090463
"SSP1","TCD","2036",0.107727340122773
"SSP1","TCD","2037",0.105355448118138
"SSP1","TCD","2038",0.103035779362264
"SSP1","TCD","2039",0.100767184027206
"SSP1","TCD","2040",0.0985485376014114
"SSP1","TCD","2041",0.0962305753092711
"SSP1","TCD","2042",0.0939671338585208
"SSP1","TCD","2043",0.0917569308632667
"SSP1","TCD","2044",0.0895987141006414
"SSP1","TCD","2045",0.0874912608013387
"SSP1","TCD","2046",0.0853651793191483
"SSP1","TCD","2047",0.0832907626824237
"SSP1","TCD","2048",0.0812667554095292
"SSP1","TCD","2049",0.079291932527662
"SSP1","TCD","2050",0.0773650988314721
"SSP1","TGO","2005",0.153397065971545
"SSP1","TGO","2006",0.151285879558905
"SSP1","TGO","2007",0.1492037491653
"SSP1","TGO","2008",0.147150274896039
"SSP1","TGO","2009",0.145125062360133
"SSP1","TGO","2010",0.143127722594553
"SSP1","TGO","2011",0.138622147727339
"SSP1","TGO","2012",0.134258405654751
"SSP1","TGO","2013",0.130032031565478
"SSP1","TGO","2014",0.12593870119779
"SSP1","TGO","2015",0.121974226415126
"SSP1","TGO","2016",0.119608734072541
"SSP1","TGO","2017",0.117289116618342
"SSP1","TGO","2018",0.115014484383455
"SSP1","TGO","2019",0.112783964952494
"SSP1","TGO","2020",0.110596702829154
"SSP1","TGO","2021",0.108089804953256
"SSP1","TGO","2022",0.105639730986204
"SSP1","TGO","2023",0.103245192899216
"SSP1","TGO","2024",0.100904931859286
"SSP1","TGO","2025",0.0986177175674064
"SSP1","TGO","2026",0.0959927172517196
"SSP1","TGO","2027",0.0934375890323186
"SSP1","TGO","2028",0.0909504730580597
"SSP1","TGO","2029",0.088529558983202
"SSP1","TGO","2030",0.086173084649676
"SSP1","TGO","2031",0.0844649759241525
"SSP1","TGO","2032",0.0827907250491408
"SSP1","TGO","2033",0.081149660899891
"SSP1","TGO","2034",0.0795411256545777
"SSP1","TGO","2035",0.0779644745306115
"SSP1","TGO","2036",0.0762168313856331
"SSP1","TGO","2037",0.0745083632184965
"SSP1","TGO","2038",0.0728381918871777
"SSP1","TGO","2039",0.071205458933988
"SSP1","TGO","2040",0.0696093251443327
"SSP1","TGO","2041",0.06797417881476
"SSP1","TGO","2042",0.0663774426193693
"SSP1","TGO","2043",0.0648182142912619
"SSP1","TGO","2044",0.0632956127580901
"SSP1","TGO","2045",0.0618087776441906
"SSP1","TGO","2046",0.0603568160578166
"SSP1","TGO","2047",0.0589389627733482
"SSP1","TGO","2048",0.0575544165462692
"SSP1","TGO","2049",0.0562023949542486
"SSP1","TGO","2050",0.0548821339549848
"SSP1","THA","2005",0.0706635476160874
"SSP1","THA","2006",0.0690786401301542
"SSP1","THA","2007",0.0675292804170644
"SSP1","THA","2008",0.0660146711784487
"SSP1","THA","2009",0.0645340329984839
"SSP1","THA","2010",0.0630866039428066
"SSP1","THA","2011",0.0611946108446269
"SSP1","THA","2012",0.0593593593945917
"SSP1","THA","2013",0.0575791478874268
"SSP1","THA","2014",0.0558523256526962
"SSP1","THA","2015",0.0541772915242465
"SSP1","THA","2016",0.0530109481221213
"SSP1","THA","2017",0.051869714076581
"SSP1","THA","2018",0.0507530488265978
"SSP1","THA","2019",0.0496604234484881
"SSP1","THA","2020",0.0485913204053808
"SSP1","THA","2021",0.0475686816787172
"SSP1","THA","2022",0.0465675651077914
"SSP1","THA","2023",0.0455875177436045
"SSP1","THA","2024",0.0446280961697896
"SSP1","THA","2025",0.0436888663019912
"SSP1","THA","2026",0.0426956634294111
"SSP1","THA","2027",0.0417250395804953
"SSP1","THA","2028",0.0407764814539599
"SSP1","THA","2029",0.0398494874176798
"SSP1","THA","2030",0.0389435672434069
"SSP1","THA","2031",0.0383232837840015
"SSP1","THA","2032",0.0377128800453624
"SSP1","THA","2033",0.0371121986657531
"SSP1","THA","2034",0.0365210847898553
"SSP1","THA","2035",0.0359393860288481
"SSP1","THA","2036",0.0353019475725105
"SSP1","THA","2037",0.0346758150351246
"SSP1","THA","2038",0.0340607878894049
"SSP1","THA","2039",0.0334566691647155
"SSP1","THA","2040",0.0328632653839876
"SSP1","THA","2041",0.0322701036947872
"SSP1","THA","2042",0.031687648208559
"SSP1","THA","2043",0.0311157056849369
"SSP1","THA","2044",0.0305540863714242
"SSP1","THA","2045",0.0300026039404396
"SSP1","THA","2046",0.0294876580992676
"SSP1","THA","2047",0.0289815504649348
"SSP1","THA","2048",0.0284841293440127
"SSP1","THA","2049",0.0279952456466435
"SSP1","THA","2050",0.027514752841854
"SSP1","TJK","2005",0.132232997347875
"SSP1","TJK","2006",0.131077167094582
"SSP1","TJK","2007",0.129931439792907
"SSP1","TJK","2008",0.128795727134353
"SSP1","TJK","2009",0.127669941582317
"SSP1","TJK","2010",0.126553996365339
"SSP1","TJK","2011",0.123186327693949
"SSP1","TJK","2012",0.119908274464236
"SSP1","TJK","2013",0.116717451961974
"SSP1","TJK","2014",0.113611538931444
"SSP1","TJK","2015",0.110588275886764
"SSP1","TJK","2016",0.108739974176482
"SSP1","TJK","2017",0.106922563798801
"SSP1","TJK","2018",0.105135528455747
"SSP1","TJK","2019",0.103378360478418
"SSP1","TJK","2020",0.101650560682768
"SSP1","TJK","2021",0.0992467586102191
"SSP1","TJK","2022",0.0968998009305115
"SSP1","TJK","2023",0.0946083434044358
"SSP1","TJK","2024",0.0923710735809496
"SSP1","TJK","2025",0.0901867100454606
"SSP1","TJK","2026",0.0876954319415826
"SSP1","TJK","2027",0.0852729718108597
"SSP1","TJK","2028",0.0829174286557993
"SSP1","TJK","2029",0.0806269539912292
"SSP1","TJK","2030",0.0783997503937204
"SSP1","TJK","2031",0.076925343447086
"SSP1","TJK","2032",0.075478664596949
"SSP1","TJK","2033",0.0740591923812142
"SSP1","TJK","2034",0.0726664151445441
"SSP1","TJK","2035",0.0712998308539299
"SSP1","TJK","2036",0.0699837430795951
"SSP1","TJK","2037",0.0686919483086098
"SSP1","TJK","2038",0.0674239981286241
"SSP1","TJK","2039",0.0661794524043061
"SSP1","TJK","2040",0.0649578791245614
"SSP1","TJK","2041",0.0637169211153817
"SSP1","TJK","2042",0.0624996704193302
"SSP1","TJK","2043",0.0613056741309164
"SSP1","TJK","2044",0.0601344879969751
"SSP1","TJK","2045",0.058985676251372
"SSP1","TJK","2046",0.0577759699050882
"SSP1","TJK","2047",0.0565910727927955
"SSP1","TJK","2048",0.0554304761149052
"SSP1","TJK","2049",0.0542936815065333
"SSP1","TJK","2050",0.0531802008234999
"SSP1","TKM","2005",0.106424355192312
"SSP1","TKM","2006",0.105175760385751
"SSP1","TKM","2007",0.103941814378219
"SSP1","TKM","2008",0.102722345306665
"SSP1","TKM","2009",0.101517183324373
"SSP1","TKM","2010",0.100326160577311
"SSP1","TKM","2011",0.0983026224397183
"SSP1","TKM","2012",0.0963198982490636
"SSP1","TKM","2013",0.0943771648045216
"SSP1","TKM","2014",0.0924736155088954
"SSP1","TKM","2015",0.0906084600337276
"SSP1","TKM","2016",0.0886490217915435
"SSP1","TKM","2017",0.0867319570564635
"SSP1","TKM","2018",0.0848563494872294
"SSP1","TKM","2019",0.083021302558769
"SSP1","TKM","2020",0.0812259391336646
"SSP1","TKM","2021",0.0789594452636561
"SSP1","TKM","2022",0.0767561946693497
"SSP1","TKM","2023",0.0746144226374255
"SSP1","TKM","2024",0.0725324136963696
"SSP1","TKM","2025",0.0705085002424517
"SSP1","TKM","2026",0.0684142927607657
"SSP1","TKM","2027",0.0663822863606693
"SSP1","TKM","2028",0.0644106335773892
"SSP1","TKM","2029",0.0624975418186072
"SSP1","TKM","2030",0.0606412717346676
"SSP1","TKM","2031",0.0596043324214965
"SSP1","TKM","2032",0.0585851243185795
"SSP1","TKM","2033",0.0575833442299501
"SSP1","TKM","2034",0.0565986941441611
"SSP1","TKM","2035",0.0556308811456307
"SSP1","TKM","2036",0.0548072928068302
"SSP1","TKM","2037",0.0539958972957873
"SSP1","TKM","2038",0.0531965141035732
"SSP1","TKM","2039",0.0524089653936068
"SSP1","TKM","2040",0.0516330759620916
"SSP1","TKM","2041",0.0507379831403798
"SSP1","TKM","2042",0.0498584073326081
"SSP1","TKM","2043",0.0489940795412875
"SSP1","TKM","2044",0.0481447354321745
"SSP1","TKM","2045",0.047310115253431
"SSP1","TKM","2046",0.0463010087029129
"SSP1","TKM","2047",0.0453134260067511
"SSP1","TKM","2048",0.044346908069416
"SSP1","TKM","2049",0.0434010055877089
"SSP1","TKM","2050",0.0424752788418951
"SSP1","TLS","2005",0.168336552030757
"SSP1","TLS","2006",0.168966662189656
"SSP1","TLS","2007",0.169599130949866
"SSP1","TLS","2008",0.170233967140003
"SSP1","TLS","2009",0.170871179621729
"SSP1","TLS","2010",0.171510777289876
"SSP1","TLS","2011",0.169216976973937
"SSP1","TLS","2012",0.166953854146449
"SSP1","TLS","2013",0.164720998523965
"SSP1","TLS","2014",0.162518005310207
"SSP1","TLS","2015",0.160344475122677
"SSP1","TLS","2016",0.158365760048655
"SSP1","TLS","2017",0.15641146311153
"SSP1","TLS","2018",0.154481282981708
"SSP1","TLS","2019",0.152574922048123
"SSP1","TLS","2020",0.150692086372348
"SSP1","TLS","2021",0.148892968761979
"SSP1","TLS","2022",0.147115330873962
"SSP1","TLS","2023",0.145358916261209
"SSP1","TLS","2024",0.143623471538362
"SSP1","TLS","2025",0.141908746345239
"SSP1","TLS","2026",0.139208326858205
"SSP1","TLS","2027",0.136559294375804
"SSP1","TLS","2028",0.133960671040982
"SSP1","TLS","2029",0.131411497604589
"SSP1","TLS","2030",0.128910833071281
"SSP1","TLS","2031",0.126863304029008
"SSP1","TLS","2032",0.124848296498536
"SSP1","TLS","2033",0.122865293931035
"SSP1","TLS","2034",0.120913787982174
"SSP1","TLS","2035",0.118993278381807
"SSP1","TLS","2036",0.116779042415663
"SSP1","TLS","2037",0.114606009120631
"SSP1","TLS","2038",0.112473411794276
"SSP1","TLS","2039",0.110380498001022
"SSP1","TLS","2040",0.108326529306668
"SSP1","TLS","2041",0.106155250141969
"SSP1","TLS","2042",0.104027491740293
"SSP1","TLS","2043",0.101942381778613
"SSP1","TLS","2044",0.0998990654186009
"SSP1","TLS","2045",0.0978967049561677
"SSP1","TLS","2046",0.0958717694439074
"SSP1","TLS","2047",0.0938887185265438
"SSP1","TLS","2048",0.0919466858459736
"SSP1","TLS","2049",0.0900448229641992
"SSP1","TLS","2050",0.0881822989926617
"SSP1","TUN","2005",0.0795306784343011
"SSP1","TUN","2006",0.0801816169752655
"SSP1","TUN","2007",0.0808378832839853
"SSP1","TUN","2008",0.0814995209668953
"SSP1","TUN","2009",0.0821665739873385
"SSP1","TUN","2010",0.0828390866684864
"SSP1","TUN","2011",0.0808817625760762
"SSP1","TUN","2012",0.0789706861881833
"SSP1","TUN","2013",0.0771047647628437
"SSP1","TUN","2014",0.0752829313774287
"SSP1","TUN","2015",0.0735041443185854
"SSP1","TUN","2016",0.0717264329100777
"SSP1","TUN","2017",0.0699917157827937
"SSP1","TUN","2018",0.0682989531120413
"SSP1","TUN","2019",0.0666471302214821
"SSP1","TUN","2020",0.0650352569749137
"SSP1","TUN","2021",0.0630348644552548
"SSP1","TUN","2022",0.0610960011801754
"SSP1","TUN","2023",0.0592167745971384
"SSP1","TUN","2024",0.0573953503658459
"SSP1","TUN","2025",0.0556299505677128
"SSP1","TUN","2026",0.0537115767318172
"SSP1","TUN","2027",0.0518593571552134
"SSP1","TUN","2028",0.0500710105380106
"SSP1","TUN","2029",0.048344334249919
"SSP1","TUN","2030",0.0466772016173644
"SSP1","TUN","2031",0.0456980055894261
"SSP1","TUN","2032",0.0447393511712654
"SSP1","TUN","2033",0.0438008074402475
"SSP1","TUN","2034",0.0428819525136483
"SSP1","TUN","2035",0.0419823733590149
"SSP1","TUN","2036",0.0414983424570537
"SSP1","TUN","2037",0.0410198921332091
"SSP1","TUN","2038",0.0405469580468534
"SSP1","TUN","2039",0.0400794765991666
"SSP1","TUN","2040",0.0396173849245838
"SSP1","TUN","2041",0.0392069462691628
"SSP1","TUN","2042",0.0388007597846053
"SSP1","TUN","2043",0.0383987814181477
"SSP1","TUN","2044",0.0380009675734158
"SSP1","TUN","2045",0.0376072751056969
"SSP1","TUN","2046",0.0369917928458406
"SSP1","TUN","2047",0.0363863835947607
"SSP1","TUN","2048",0.0357908824971682
"SSP1","TUN","2049",0.0352051273958029
"SSP1","TUN","2050",0.034628958787277
"SSP1","TUR","2005",0.0918567725472156
"SSP1","TUR","2006",0.0911019728747578
"SSP1","TUR","2007",0.090353375494518
"SSP1","TUR","2008",0.0896109294414122
"SSP1","TUR","2009",0.0888745841691434
"SSP1","TUR","2010",0.0881442895467604
"SSP1","TUR","2011",0.0857649016855481
"SSP1","TUR","2012",0.083449743584689
"SSP1","TUR","2013",0.0811970814107958
"SSP1","TUR","2014",0.0790052281339909
"SSP1","TUR","2015",0.0768725422644815
"SSP1","TUR","2016",0.0747710122683716
"SSP1","TUR","2017",0.0727269335831518
"SSP1","TUR","2018",0.0707387356135277
"SSP1","TUR","2019",0.0688048907009028
"SSP1","TUR","2020",0.0669239129495813
"SSP1","TUR","2021",0.0653656745321575
"SSP1","TUR","2022",0.0638437177195969
"SSP1","TUR","2023",0.0623571977407549
"SSP1","TUR","2024",0.0609052894939114
"SSP1","TUR","2025",0.0594871870887931
"SSP1","TUR","2026",0.0581445071880018
"SSP1","TUR","2027",0.0568321327933911
"SSP1","TUR","2028",0.0555493798821316
"SSP1","TUR","2029",0.054295579870411
"SSP1","TUR","2030",0.0530700792649614
"SSP1","TUR","2031",0.0523939667777937
"SSP1","TUR","2032",0.0517264679596017
"SSP1","TUR","2033",0.0510674730722951
"SSP1","TUR","2034",0.0504168737758461
"SSP1","TUR","2035",0.0497745631104781
"SSP1","TUR","2036",0.0490446028288433
"SSP1","TUR","2037",0.0483253476539832
"SSP1","TUR","2038",0.0476166405919984
"SSP1","TUR","2039",0.0469183269513564
"SSP1","TUR","2040",0.0462302543091268
"SSP1","TUR","2041",0.0453628768258395
"SSP1","TUR","2042",0.0445117731811835
"SSP1","TUR","2043",0.0436766380434793
"SSP1","TUR","2044",0.0428571718097163
"SSP1","TUR","2045",0.0420530804980709
"SSP1","TUR","2046",0.0411429389130156
"SSP1","TUR","2047",0.0402524952358195
"SSP1","TUR","2048",0.0393813231508628
"SSP1","TUR","2049",0.0385290055691402
"SSP1","TUR","2050",0.0376951344285728
"SSP1","TZA","2005",0.176443238236794
"SSP1","TZA","2006",0.176876476599634
"SSP1","TZA","2007",0.177310778735056
"SSP1","TZA","2008",0.177746147255044
"SSP1","TZA","2009",0.178182584777998
"SSP1","TZA","2010",0.178620093928744
"SSP1","TZA","2011",0.173096559513382
"SSP1","TZA","2012",0.167743831370522
"SSP1","TZA","2013",0.162556627595401
"SSP1","TZA","2014",0.157529829617529
"SSP1","TZA","2015",0.152658477149842
"SSP1","TZA","2016",0.14863568607686
"SSP1","TZA","2017",0.144718901878301
"SSP1","TZA","2018",0.140905331106229
"SSP1","TZA","2019",0.137192253924453
"SSP1","TZA","2020",0.133577022168749
"SSP1","TZA","2021",0.130897562182959
"SSP1","TZA","2022",0.128271850257268
"SSP1","TZA","2023",0.125698808243849
"SSP1","TZA","2024",0.123177379621751
"SSP1","TZA","2025",0.120706529063082
"SSP1","TZA","2026",0.118117199873139
"SSP1","TZA","2027",0.115583415529907
"SSP1","TZA","2028",0.113103984516291
"SSP1","TZA","2029",0.110677740874957
"SSP1","TZA","2030",0.108303543660034
"SSP1","TZA","2031",0.106580777816582
"SSP1","TZA","2032",0.104885415713129
"SSP1","TZA","2033",0.103217021443094
"SSP1","TZA","2034",0.10157516603379
"SSP1","TZA","2035",0.0999594273361234
"SSP1","TZA","2036",0.0977876518870327
"SSP1","TZA","2037",0.0956630616682596
"SSP1","TZA","2038",0.0935846315066165
"SSP1","TZA","2039",0.0915513585024121
"SSP1","TZA","2040",0.0895622615455252
"SSP1","TZA","2041",0.087239426945179
"SSP1","TZA","2042",0.084976836028807
"SSP1","TZA","2043",0.0827729263513439
"SSP1","TZA","2044",0.0806261759903888
"SSP1","TZA","2045",0.0785351024952328
"SSP1","TZA","2046",0.0764263401696227
"SSP1","TZA","2047",0.0743742006585836
"SSP1","TZA","2048",0.0723771635711779
"SSP1","TZA","2049",0.0704337493408
"SSP1","TZA","2050",0.0685425181289942
"SSP1","UGA","2005",0.197061533988045
"SSP1","UGA","2006",0.196329440240348
"SSP1","UGA","2007",0.195600066258628
"SSP1","UGA","2008",0.194873401938814
"SSP1","UGA","2009",0.194149437214372
"SSP1","UGA","2010",0.193428162056167
"SSP1","UGA","2011",0.188740346117406
"SSP1","UGA","2012",0.184166141444151
"SSP1","UGA","2013",0.179702794617792
"SSP1","UGA","2014",0.175347618950018
"SSP1","UGA","2015",0.171097992865586
"SSP1","UGA","2016",0.167448586608777
"SSP1","UGA","2017",0.163877019757352
"SSP1","UGA","2018",0.160381632048628
"SSP1","UGA","2019",0.156960798632216
"SSP1","UGA","2020",0.153612929314706
"SSP1","UGA","2021",0.151220269990735
"SSP1","UGA","2022",0.148864878484429
"SSP1","UGA","2023",0.146546174316059
"SSP1","UGA","2024",0.14426358604739
"SSP1","UGA","2025",0.142016551140852
"SSP1","UGA","2026",0.139646209487607
"SSP1","UGA","2027",0.137315430262177
"SSP1","UGA","2028",0.135023553143848
"SSP1","UGA","2029",0.132769928833055
"SSP1","UGA","2030",0.130553918867433
"SSP1","UGA","2031",0.128953619615147
"SSP1","UGA","2032",0.127372936454964
"SSP1","UGA","2033",0.125811628937436
"SSP1","UGA","2034",0.124269459560492
"SSP1","UGA","2035",0.1227461937333
"SSP1","UGA","2036",0.12049131325395
"SSP1","UGA","2037",0.118277855533397
"SSP1","UGA","2038",0.116105059624457
"SSP1","UGA","2039",0.113972178558753
"SSP1","UGA","2040",0.111878479089917
"SSP1","UGA","2041",0.109385069102162
"SSP1","UGA","2042",0.106947229170576
"SSP1","UGA","2043",0.104563720818068
"SSP1","UGA","2044",0.102233333169207
"SSP1","UGA","2045",0.0999548823350592
"SSP1","UGA","2046",0.0976056278539465
"SSP1","UGA","2047",0.0953115882506676
"SSP1","UGA","2048",0.0930714658017283
"SSP1","UGA","2049",0.0908839932842227
"SSP1","UGA","2050",0.0887479332589738
"SSP1","UKP","2005",0.0569870174416069
"SSP1","UKP","2006",0.0577117838323158
"SSP1","UKP","2007",0.0584457678719681
"SSP1","UKP","2008",0.059189086791513
"SSP1","UKP","2009",0.0599418593128544
"SSP1","UKP","2010",0.0607042056678129
"SSP1","UKP","2011",0.06109136253028
"SSP1","UKP","2012",0.0614809885863476
"SSP1","UKP","2013",0.0618730995839401
"SSP1","UKP","2014",0.0622677113714186
"SSP1","UKP","2015",0.062664839898221
"SSP1","UKP","2016",0.0623422269284357
"SSP1","UKP","2017",0.0620212748442194
"SSP1","UKP","2018",0.0617019750949522
"SSP1","UKP","2019",0.061384319174035
"SSP1","UKP","2020",0.0610682986186621
"SSP1","UKP","2021",0.0605446657342457
"SSP1","UKP","2022",0.0600255227636446
"SSP1","UKP","2023",0.05951083120789
"SSP1","UKP","2024",0.0590005528981242
"SSP1","UKP","2025",0.0584946499927702
"SSP1","UKP","2026",0.0578511398495861
"SSP1","UKP","2027",0.0572147090769843
"SSP1","UKP","2028",0.0565852797935385
"SSP1","UKP","2029",0.0559627749746097
"SSP1","UKP","2030",0.055347118442921
"SSP1","UKP","2031",0.0549126723809139
"SSP1","UKP","2032",0.054481636494289
"SSP1","UKP","2033",0.0540539840149452
"SSP1","UKP","2034",0.053629688384897
"SSP1","UKP","2035",0.0532087232546253
"SSP1","UKP","2036",0.0531148349165077
"SSP1","UKP","2037",0.0530211122470906
"SSP1","UKP","2038",0.0529275549540467
"SSP1","UKP","2039",0.0528341627455646
"SSP1","UKP","2040",0.0527409353303478
"SSP1","UKP","2041",0.0527565130368205
"SSP1","UKP","2042",0.052772095344367
"SSP1","UKP","2043",0.0527876822543463
"SSP1","UKP","2044",0.0528032737681179
"SSP1","UKP","2045",0.0528188698870415
"SSP1","UKP","2046",0.0526754922977569
"SSP1","UKP","2047",0.0525325039090204
"SSP1","UKP","2048",0.0523899036643414
"SSP1","UKP","2049",0.0522476905100972
"SSP1","UKP","2050",0.0521058633955254
"SSP1","UKR","2005",0.0422901868131306
"SSP1","UKR","2006",0.0441233112314244
"SSP1","UKR","2007",0.0460358948667652
"SSP1","UKR","2008",0.0480313819846436
"SSP1","UKR","2009",0.0501133661468206
"SSP1","UKR","2010",0.0522855966827734
"SSP1","UKR","2011",0.0517644156047187
"SSP1","UKR","2012",0.0512484296422092
"SSP1","UKR","2013",0.0507375870105071
"SSP1","UKR","2014",0.0502318364410631
"SSP1","UKR","2015",0.0497311271763708
"SSP1","UKR","2016",0.0485078432390777
"SSP1","UKR","2017",0.0473146495827857
"SSP1","UKR","2018",0.0461508060481719
"SSP1","UKR","2019",0.0450155906823178
"SSP1","UKR","2020",0.043908299290869
"SSP1","UKR","2021",0.0426973019998716
"SSP1","UKR","2022",0.0415197041905779
"SSP1","UKR","2023",0.0403745847004168
"SSP1","UKR","2024",0.0392610477726151
"SSP1","UKR","2025",0.0381782223555022
"SSP1","UKR","2026",0.0372490393792502
"SSP1","UKR","2027",0.0363424708923612
"SSP1","UKR","2028",0.0354579665025635
"SSP1","UKR","2029",0.0345949892130526
"SSP1","UKR","2030",0.0337530150964721
"SSP1","UKR","2031",0.0336316906330275
"SSP1","UKR","2032",0.0335108022676734
"SSP1","UKR","2033",0.0333903484328648
"SSP1","UKR","2034",0.0332703275666914
"SSP1","UKR","2035",0.0331507381128569
"SSP1","UKR","2036",0.0332124700582982
"SSP1","UKR","2037",0.0332743169584376
"SSP1","UKR","2038",0.0333362790273389
"SSP1","UKR","2039",0.0333983564794646
"SSP1","UKR","2040",0.0334605495296767
"SSP1","UKR","2041",0.0332501668960514
"SSP1","UKR","2042",0.0330411070396415
"SSP1","UKR","2043",0.0328333616435078
"SSP1","UKR","2044",0.0326269224430038
"SSP1","UKR","2045",0.0324217812254467
"SSP1","UKR","2046",0.0318952387362198
"SSP1","UKR","2047",0.0313772475042798
"SSP1","UKR","2048",0.0308676686538425
"SSP1","UKR","2049",0.0303663655645208
"SSP1","UKR","2050",0.0298732038346968
"SSP1","URY","2005",0.0768215243960043
"SSP1","URY","2006",0.0760739569792724
"SSP1","URY","2007",0.075333664308088
"SSP1","URY","2008",0.0746005755902771
"SSP1","URY","2009",0.0738746207225599
"SSP1","URY","2010",0.0731557302838473
"SSP1","URY","2011",0.0710438710112223
"SSP1","URY","2012",0.0689929768819984
"SSP1","URY","2013",0.0670012879547071
"SSP1","URY","2014",0.0650670950938615
"SSP1","URY","2015",0.0631887385032898
"SSP1","URY","2016",0.0617113294834302
"SSP1","URY","2017",0.0602684636031183
"SSP1","URY","2018",0.0588593332129667
"SSP1","URY","2019",0.0574831495471504
"SSP1","URY","2020",0.0561391422818926
"SSP1","URY","2021",0.0550045758640931
"SSP1","URY","2022",0.0538929389194575
"SSP1","URY","2023",0.0528037680456399
"SSP1","URY","2024",0.0517366092056093
"SSP1","URY","2025",0.0506910175383772
"SSP1","URY","2026",0.0495862999050146
"SSP1","URY","2027",0.0485056575636609
"SSP1","URY","2028",0.0474485658375409
"SSP1","URY","2029",0.0464145114842462
"SSP1","URY","2030",0.0454029924465441
"SSP1","URY","2031",0.0446586625807129
"SSP1","URY","2032",0.0439265351473496
"SSP1","URY","2033",0.0432064101016018
"SSP1","URY","2034",0.0424980906781225
"SSP1","URY","2035",0.0418013833373063
"SSP1","URY","2036",0.0409696542101619
"SSP1","URY","2037",0.0401544741367978
"SSP1","URY","2038",0.0393555138379184
"SSP1","URY","2039",0.0385724505859538
"SSP1","URY","2040",0.0378049680746981
"SSP1","URY","2041",0.0369709550361418
"SSP1","URY","2042",0.0361553411071181
"SSP1","URY","2043",0.0353577203860212
"SSP1","URY","2044",0.0345776959258153
"SSP1","URY","2045",0.0338148795364883
"SSP1","URY","2046",0.0330468446188606
"SSP1","URY","2047",0.0322962540228684
"SSP1","URY","2048",0.0315627115368936
"SSP1","URY","2049",0.0308458299484442
"SSP1","URY","2050",0.0301452308397576
"SSP1","USA","2005",0.0685082470312406
"SSP1","USA","2006",0.0687554112674876
"SSP1","USA","2007",0.0690034672235249
"SSP1","USA","2008",0.0692524181165016
"SSP1","USA","2009",0.0695022671751736
"SSP1","USA","2010",0.0697530176399454
"SSP1","USA","2011",0.0682278592145472
"SSP1","USA","2012",0.066736048568231
"SSP1","USA","2013",0.0652768565476504
"SSP1","USA","2014",0.0638495699424878
"SSP1","USA","2015",0.0624534911368582
"SSP1","USA","2016",0.062382573555852
"SSP1","USA","2017",0.0623117365036235
"SSP1","USA","2018",0.0622409798887299
"SSP1","USA","2019",0.0621703036198326
"SSP1","USA","2020",0.0620997076056967
"SSP1","USA","2021",0.0618043057489083
"SSP1","USA","2022",0.0615103090880598
"SSP1","USA","2023",0.0612177109387801
"SSP1","USA","2024",0.0609265046484949
"SSP1","USA","2025",0.0606366835962756
"SSP1","USA","2026",0.0601666705086149
"SSP1","USA","2027",0.0597003006331068
"SSP1","USA","2028",0.0592375457301232
"SSP1","USA","2029",0.0587783777789299
"SSP1","USA","2030",0.0583227689759897
"SSP1","USA","2031",0.0580499000139438
"SSP1","USA","2032",0.0577783076968816
"SSP1","USA","2033",0.0575079860518906
"SSP1","USA","2034",0.0572389291340034
"SSP1","USA","2035",0.0569711310260664
"SSP1","USA","2036",0.0567727356651525
"SSP1","USA","2037",0.0565750311930892
"SSP1","USA","2038",0.0563780152039362
"SSP1","USA","2039",0.0561816853001315
"SSP1","USA","2040",0.0559860390924624
"SSP1","USA","2041",0.0556742025041638
"SSP1","USA","2042",0.0553641028141952
"SSP1","USA","2043",0.0550557303482082
"SSP1","USA","2044",0.0547490754857394
"SSP1","USA","2045",0.0544441286599107
"SSP1","USA","2046",0.0541110565670095
"SSP1","USA","2047",0.0537800221046445
"SSP1","USA","2048",0.0534510128072314
"SSP1","USA","2049",0.0531240162854467
"SSP1","USA","2050",0.0527990202257607
"SSP1","UZB","2005",0.09952320117859
"SSP1","UZB","2006",0.0995695451039702
"SSP1","UZB","2007",0.0996159106098401
"SSP1","UZB","2008",0.0996622977062489
"SSP1","UZB","2009",0.0997087064032505
"SSP1","UZB","2010",0.0997551367109032
"SSP1","UZB","2011",0.0976650001058532
"SSP1","UZB","2012",0.0956186574463763
"SSP1","UZB","2013",0.0936151911323196
"SSP1","UZB","2014",0.0916537027897045
"SSP1","UZB","2015",0.089733312867887
"SSP1","UZB","2016",0.0879521332803392
"SSP1","UZB","2017",0.0862063095781554
"SSP1","UZB","2018",0.0844951399575207
"SSP1","UZB","2019",0.082817936545217
"SSP1","UZB","2020",0.0811740251221054
"SSP1","UZB","2021",0.0789619243654779
"SSP1","UZB","2022",0.0768101063132022
"SSP1","UZB","2023",0.0747169281809551
"SSP1","UZB","2024",0.0726807919524837
"SSP1","UZB","2025",0.0707001431596153
"SSP1","UZB","2026",0.0685046955117189
"SSP1","UZB","2027",0.0663774229785993
"SSP1","UZB","2028",0.064316208522176
"SSP1","UZB","2029",0.062319000844635
"SSP1","UZB","2030",0.0603838123470003
"SSP1","UZB","2031",0.0592183336597575
"SSP1","UZB","2032",0.0580753500836649
"SSP1","UZB","2033",0.0569544274365866
"SSP1","UZB","2034",0.0558551399166134
"SSP1","UZB","2035",0.0547770699403143
"SSP1","UZB","2036",0.0539822813372747
"SSP1","UZB","2037",0.0531990247297254
"SSP1","UZB","2038",0.0524271327940289
"SSP1","UZB","2039",0.0516664406343325
