"SCENARIO","CTY","YRS","Val"
"IIASA_ssp2","TCD","2040",0.0248689222667757
"IIASA_ssp2","TCD","2041",0.0243623210776848
"IIASA_ssp2","TCD","2042",0.0238723175381158
"IIASA_ssp2","TCD","2043",0.0234065048476494
"IIASA_ssp2","TCD","2044",0.0229563992559212
"IIASA_ssp2","TCD","2045",0.0225093168864849
"IIASA_ssp2","TCD","2046",0.0220594620052194
"IIASA_ssp2","TCD","2047",0.0216088529563491
"IIASA_ssp2","TCD","2048",0.0211576234964587
"IIASA_ssp2","TCD","2049",0.0207055640839991
"IIASA_ssp2","TCD","2050",-1
"IIASA_ssp2","TGO","2005",0.0284759211411519
"IIASA_ssp2","TGO","2006",0.0295010052788951
"IIASA_ssp2","TGO","2007",0.0289283909241392
"IIASA_ssp2","TGO","2008",0.0283074342360489
"IIASA_ssp2","TGO","2009",0.0270730842230236
"IIASA_ssp2","TGO","2010",0.0269052649518282
"IIASA_ssp2","TGO","2011",0.0263699268263501
"IIASA_ssp2","TGO","2012",0.0259281040453337
"IIASA_ssp2","TGO","2013",0.0256330045091428
"IIASA_ssp2","TGO","2014",0.0253616611530984
"IIASA_ssp2","TGO","2015",0.0251731898736936
"IIASA_ssp2","TGO","2016",0.0249879476257035
"IIASA_ssp2","TGO","2017",0.0246898078964243
"IIASA_ssp2","TGO","2018",0.0244095110541875
"IIASA_ssp2","TGO","2019",0.0120269760343036
"IIASA_ssp2","TGO","2020",0.023891202284664
"IIASA_ssp2","TGO","2021",0.0235272562090674
"IIASA_ssp2","TGO","2022",0.0231575662748146
"IIASA_ssp2","TGO","2023",0.0227855839169212
"IIASA_ssp2","TGO","2024",0.0224049790299676
"IIASA_ssp2","TGO","2025",0.022021226143788
"IIASA_ssp2","TGO","2026",0.0216323077777623
"IIASA_ssp2","TGO","2027",0.02124091591198
"IIASA_ssp2","TGO","2028",0.0208429374919415
"IIASA_ssp2","TGO","2029",0.020443700638341
"IIASA_ssp2","TGO","2030",0.0200437535250176
"IIASA_ssp2","TGO","2031",0.0196439514921056
"IIASA_ssp2","TGO","2032",0.0192485666221904
"IIASA_ssp2","TGO","2033",0.0188549142056327
"IIASA_ssp2","TGO","2034",0.0184656188522828
"IIASA_ssp2","TGO","2035",0.0180760508643647
"IIASA_ssp2","TGO","2036",0.0176885048309231
"IIASA_ssp2","TGO","2037",0.0173017644786709
"IIASA_ssp2","TGO","2038",0.0169175213556731
"IIASA_ssp2","TGO","2039",0.0165374717500908
"IIASA_ssp2","TGO","2040",0.0161599457290627
"IIASA_ssp2","TGO","2041",0.015781415272182
"IIASA_ssp2","TGO","2042",0.0153975978561724
"IIASA_ssp2","TGO","2043",0.0150015258269287
"IIASA_ssp2","TGO","2044",0.0146018890168269
"IIASA_ssp2","TGO","2045",0.014199348569099
"IIASA_ssp2","TGO","2046",0.0138051278620449
"IIASA_ssp2","TGO","2047",0.0134273472188736
"IIASA_ssp2","TGO","2048",0.0130714446311054
"IIASA_ssp2","TGO","2049",0.0127292703233018
"IIASA_ssp2","TGO","2050",-1
"IIASA_ssp2","THA","2005",0.00756843213533982
"IIASA_ssp2","THA","2006",0.00764825290892814
"IIASA_ssp2","THA","2007",0.00750426997774199
"IIASA_ssp2","THA","2008",0.00720966423011814
"IIASA_ssp2","THA","2009",0.00673663748259837
"IIASA_ssp2","THA","2010",0.00647946870221245
"IIASA_ssp2","THA","2011",0.00646424978525865
"IIASA_ssp2","THA","2012",0.00609597524173369
"IIASA_ssp2","THA","2013",0.00549508737258717
"IIASA_ssp2","THA","2014",0.00476628795583829
"IIASA_ssp2","THA","2015",0.00444758065141382
"IIASA_ssp2","THA","2016",0.00412374619260671
"IIASA_ssp2","THA","2017",0.00323843894349819
"IIASA_ssp2","THA","2018",0.00253010770668799
"IIASA_ssp2","THA","2019",0.0011444756723051
"IIASA_ssp2","THA","2020",0.00227588495559401
"IIASA_ssp2","THA","2021",0.00204033866519213
"IIASA_ssp2","THA","2022",0.00179027715996514
"IIASA_ssp2","THA","2023",0.00152831426573118
"IIASA_ssp2","THA","2024",0.00125753501700939
"IIASA_ssp2","THA","2025",0.000981167593879626
"IIASA_ssp2","THA","2026",0.000702205765527126
"IIASA_ssp2","THA","2027",0.000423145687969175
"IIASA_ssp2","THA","2028",0.000145971937227998
"IIASA_ssp2","THA","2029",-0.000128787303591424
"IIASA_ssp2","THA","2030",-0.00040379888493557
"IIASA_ssp2","THA","2031",-0.000682214292792763
"IIASA_ssp2","THA","2032",-0.000968320495624072
"IIASA_ssp2","THA","2033",-0.00126475554498782
"IIASA_ssp2","THA","2034",-0.00156749614113567
"IIASA_ssp2","THA","2035",-0.00187330906377951
"IIASA_ssp2","THA","2036",-0.00217438583308278
"IIASA_ssp2","THA","2037",-0.00246317290353247
"IIASA_ssp2","THA","2038",-0.00273444274553456
"IIASA_ssp2","THA","2039",-0.00299248261029272
"IIASA_ssp2","THA","2040",-0.00324331570872745
"IIASA_ssp2","THA","2041",-0.00349483876266043
"IIASA_ssp2","THA","2042",-0.00374923668413603
"IIASA_ssp2","THA","2043",-0.00400976009761849
"IIASA_ssp2","THA","2044",-0.0042732658776389
"IIASA_ssp2","THA","2045",-0.00453266207889947
"IIASA_ssp2","THA","2046",-0.00478332231025982
"IIASA_ssp2","THA","2047",-0.00502771272412279
"IIASA_ssp2","THA","2048",-0.00526353018223109
"IIASA_ssp2","THA","2049",-0.00549034000500873
"IIASA_ssp2","THA","2050",-1
"IIASA_ssp2","TJK","2005",0.0185120255465881
"IIASA_ssp2","TJK","2006",0.0185582770580225
"IIASA_ssp2","TJK","2007",0.0189522953712658
"IIASA_ssp2","TJK","2008",0.0196554718759057
"IIASA_ssp2","TJK","2009",0.020510347594113
"IIASA_ssp2","TJK","2010",0.0213912643366289
"IIASA_ssp2","TJK","2011",0.0220380846362642
"IIASA_ssp2","TJK","2012",0.0226521314997279
"IIASA_ssp2","TJK","2013",0.0233189852211804
"IIASA_ssp2","TJK","2014",0.0237456445490868
"IIASA_ssp2","TJK","2015",0.0236103383803205
"IIASA_ssp2","TJK","2016",0.0229454661167954
"IIASA_ssp2","TJK","2017",0.0226997851666988
"IIASA_ssp2","TJK","2018",0.0228820626782097
"IIASA_ssp2","TJK","2019",0.0113324371856791
"IIASA_ssp2","TJK","2020",0.0216099777036802
"IIASA_ssp2","TJK","2021",0.020586256292583
"IIASA_ssp2","TJK","2022",0.0197051109617363
"IIASA_ssp2","TJK","2023",0.0189495025236386
"IIASA_ssp2","TJK","2024",0.0182976749596642
"IIASA_ssp2","TJK","2025",0.0177339792711742
"IIASA_ssp2","TJK","2026",0.0172428234606989
"IIASA_ssp2","TJK","2027",0.0168105314791787
"IIASA_ssp2","TJK","2028",0.0164248190862401
"IIASA_ssp2","TJK","2029",0.016078207530851
"IIASA_ssp2","TJK","2030",0.0157644518070888
"IIASA_ssp2","TJK","2031",0.015478499283266
"IIASA_ssp2","TJK","2032",0.0152196252097738
"IIASA_ssp2","TJK","2033",0.0149839562110047
"IIASA_ssp2","TJK","2034",0.0147580164323374
"IIASA_ssp2","TJK","2035",0.0145369173351949
"IIASA_ssp2","TJK","2036",0.0143064321731963
"IIASA_ssp2","TJK","2037",0.0140522965773502
"IIASA_ssp2","TJK","2038",0.0137665587918014
"IIASA_ssp2","TJK","2039",0.0134497553809003
"IIASA_ssp2","TJK","2040",0.0131328158432247
"IIASA_ssp2","TJK","2041",0.0128003043829593
"IIASA_ssp2","TJK","2042",0.0124082732240232
"IIASA_ssp2","TJK","2043",0.0119462875013997
"IIASA_ssp2","TJK","2044",0.0114361761823583
"IIASA_ssp2","TJK","2045",0.0109098568846597
"IIASA_ssp2","TJK","2046",0.0103997443009599
"IIASA_ssp2","TJK","2047",0.00992054103169896
"IIASA_ssp2","TJK","2048",0.00948668010545117
"IIASA_ssp2","TJK","2049",0.00908855605816495
"IIASA_ssp2","TJK","2050",-1
"IIASA_ssp2","TKM","2005",0.0139699433559666
"IIASA_ssp2","TKM","2006",0.0143045186049578
"IIASA_ssp2","TKM","2007",0.0149632012137968
"IIASA_ssp2","TKM","2008",0.0158574885798415
"IIASA_ssp2","TKM","2009",0.0167946771223927
"IIASA_ssp2","TKM","2010",0.0176238681715984
"IIASA_ssp2","TKM","2011",0.0182566575974552
"IIASA_ssp2","TKM","2012",0.0185782025771057
"IIASA_ssp2","TKM","2013",0.0185352065508957
"IIASA_ssp2","TKM","2014",0.0182371054140873
"IIASA_ssp2","TKM","2015",0.0177111268901746
"IIASA_ssp2","TKM","2016",0.0170095346193441
"IIASA_ssp2","TKM","2017",0.01619919499134
"IIASA_ssp2","TKM","2018",0.0153920831199531
"IIASA_ssp2","TKM","2019",0.00746003033245543
"IIASA_ssp2","TKM","2020",0.0178609823217924
"IIASA_ssp2","TKM","2021",0.0167726072012539
"IIASA_ssp2","TKM","2022",0.0158099079596953
"IIASA_ssp2","TKM","2023",0.0149640857342995
"IIASA_ssp2","TKM","2024",0.0142138737945646
"IIASA_ssp2","TKM","2025",0.0135429926570385
"IIASA_ssp2","TKM","2026",0.0129389752298704
"IIASA_ssp2","TKM","2027",0.0123870897360427
"IIASA_ssp2","TKM","2028",0.0118820226248632
"IIASA_ssp2","TKM","2029",0.0114135364219094
"IIASA_ssp2","TKM","2030",0.0109898710665726
"IIASA_ssp2","TKM","2031",0.0106161378978922
"IIASA_ssp2","TKM","2032",0.010296599003393
"IIASA_ssp2","TKM","2033",0.0100398792865215
"IIASA_ssp2","TKM","2034",0.00982754624376117
"IIASA_ssp2","TKM","2035",0.00964134335696159
"IIASA_ssp2","TKM","2036",0.00946287103380714
"IIASA_ssp2","TKM","2037",0.00929874741047235
"IIASA_ssp2","TKM","2038",0.00913434744494378
"IIASA_ssp2","TKM","2039",0.00897147130797139
"IIASA_ssp2","TKM","2040",0.00880853560507949
"IIASA_ssp2","TKM","2041",0.00864188503170335
"IIASA_ssp2","TKM","2042",0.00846252749550892
"IIASA_ssp2","TKM","2043",0.00826703770359693
"IIASA_ssp2","TKM","2044",0.00805186810899622
"IIASA_ssp2","TKM","2045",0.00783513588531178
"IIASA_ssp2","TKM","2046",0.00760354357720649
"IIASA_ssp2","TKM","2047",0.00732030967248786
"IIASA_ssp2","TKM","2048",0.00697565648932165
"IIASA_ssp2","TKM","2049",0.00658908645327696
"IIASA_ssp2","TKM","2050",-1
"IIASA_ssp2","TLS","2005",0.026050395460292
"IIASA_ssp2","TLS","2006",0.0249330234489572
"IIASA_ssp2","TLS","2007",0.0232640612461519
"IIASA_ssp2","TLS","2008",0.0215358125698357
"IIASA_ssp2","TLS","2009",0.0215350901890119
"IIASA_ssp2","TLS","2010",0.0224986713202229
"IIASA_ssp2","TLS","2011",0.0221923024395855
"IIASA_ssp2","TLS","2012",0.0209897286176944
"IIASA_ssp2","TLS","2013",0.0200377941638581
"IIASA_ssp2","TLS","2014",0.0177097136298032
"IIASA_ssp2","TLS","2015",0.0155488454677468
"IIASA_ssp2","TLS","2016",0.0152487175006245
"IIASA_ssp2","TLS","2017",0.0149694144711181
"IIASA_ssp2","TLS","2018",0.0147339749596918
"IIASA_ssp2","TLS","2019",0.00727056181969043
"IIASA_ssp2","TLS","2020",0.0157511511947696
"IIASA_ssp2","TLS","2021",0.0157374231143258
"IIASA_ssp2","TLS","2022",0.0156897343386346
"IIASA_ssp2","TLS","2023",0.0155827686142723
"IIASA_ssp2","TLS","2024",0.01543109590578
"IIASA_ssp2","TLS","2025",0.015251123009846
"IIASA_ssp2","TLS","2026",0.0150368607320132
"IIASA_ssp2","TLS","2027",0.0147897355350494
"IIASA_ssp2","TLS","2028",0.0145144990624853
"IIASA_ssp2","TLS","2029",0.0142202818223439
"IIASA_ssp2","TLS","2030",0.0139008815404591
"IIASA_ssp2","TLS","2031",0.013579427716132
"IIASA_ssp2","TLS","2032",0.0132002558948601
"IIASA_ssp2","TLS","2033",0.0128387304583814
"IIASA_ssp2","TLS","2034",0.0124414220068636
"IIASA_ssp2","TLS","2035",0.0120474855276552
"IIASA_ssp2","TLS","2036",0.0116424434568949
"IIASA_ssp2","TLS","2037",0.0112169028173393
"IIASA_ssp2","TLS","2038",0.0107733973508339
"IIASA_ssp2","TLS","2039",0.0103184203286783
"IIASA_ssp2","TLS","2040",0.00985746282409321
"IIASA_ssp2","TLS","2041",0.00939802458997694
"IIASA_ssp2","TLS","2042",0.00897734311668446
"IIASA_ssp2","TLS","2043",0.00857069676250049
"IIASA_ssp2","TLS","2044",0.00820974304836679
"IIASA_ssp2","TLS","2045",0.00783960908696584
"IIASA_ssp2","TLS","2046",0.00747770390108183
"IIASA_ssp2","TLS","2047",0.00712073149636036
"IIASA_ssp2","TLS","2048",0.00675116297950284
"IIASA_ssp2","TLS","2049",0.00639868339847775
"IIASA_ssp2","TLS","2050",-1
"IIASA_ssp2","TUN","2005",0.00916541610648338
"IIASA_ssp2","TUN","2006",0.00923698805310218
"IIASA_ssp2","TUN","2007",0.00945012021999691
"IIASA_ssp2","TUN","2008",0.0097490908680645
"IIASA_ssp2","TUN","2009",0.0102515604680771
"IIASA_ssp2","TUN","2010",0.0126171832424093
"IIASA_ssp2","TUN","2011",0.0128579330529653
"IIASA_ssp2","TUN","2012",0.0112669755457642
"IIASA_ssp2","TUN","2013",0.0113858637806858
"IIASA_ssp2","TUN","2014",0.0112722973278033
"IIASA_ssp2","TUN","2015",0.0110651886952154
"IIASA_ssp2","TUN","2016",0.0107632276889614
"IIASA_ssp2","TUN","2017",0.010294974119589
"IIASA_ssp2","TUN","2018",0.00974370197237633
"IIASA_ssp2","TUN","2019",0.0047248749897661
"IIASA_ssp2","TUN","2020",0.00896752048219743
"IIASA_ssp2","TUN","2021",0.0086854414739879
"IIASA_ssp2","TUN","2022",0.00840945129085128
"IIASA_ssp2","TUN","2023",0.00813021937040442
"IIASA_ssp2","TUN","2024",0.00783839399945306
"IIASA_ssp2","TUN","2025",0.00752544518427814
"IIASA_ssp2","TUN","2026",0.00718461566524373
"IIASA_ssp2","TUN","2027",0.00680776229162623
"IIASA_ssp2","TUN","2028",0.00639483128666321
"IIASA_ssp2","TUN","2029",0.0059528033130334
"IIASA_ssp2","TUN","2030",0.00550393033394359
"IIASA_ssp2","TUN","2031",0.00507673987565428
"IIASA_ssp2","TUN","2032",0.00470241861839789
"IIASA_ssp2","TUN","2033",0.00440087162074024
"IIASA_ssp2","TUN","2034",0.00415922383584327
"IIASA_ssp2","TUN","2035",0.00393476191224053
"IIASA_ssp2","TUN","2036",0.00371351398020667
"IIASA_ssp2","TUN","2037",0.00351972158099798
"IIASA_ssp2","TUN","2038",0.00335036409814322
"IIASA_ssp2","TUN","2039",0.00320214811199164
"IIASA_ssp2","TUN","2040",0.00306606338299318
"IIASA_ssp2","TUN","2041",0.00293502144679653
"IIASA_ssp2","TUN","2042",0.00280080927524515
"IIASA_ssp2","TUN","2043",0.00266145087746928
"IIASA_ssp2","TUN","2044",0.00251361133905761
"IIASA_ssp2","TUN","2045",0.00236761145783091
"IIASA_ssp2","TUN","2046",0.00222004930342598
"IIASA_ssp2","TUN","2047",0.00205371376780908
"IIASA_ssp2","TUN","2048",0.00186675225343643
"IIASA_ssp2","TUN","2049",0.00166031469968393
"IIASA_ssp2","TUN","2050",-1
"IIASA_ssp2","TUR","2005",0.0130503198583265
"IIASA_ssp2","TUR","2006",0.0124643589800213
"IIASA_ssp2","TUR","2007",0.0120884088546956
"IIASA_ssp2","TUR","2008",0.0126879387955748
"IIASA_ssp2","TUR","2009",0.0134260703005069
"IIASA_ssp2","TUR","2010",0.0133684594286698
"IIASA_ssp2","TUR","2011",0.0148783559230994
"IIASA_ssp2","TUR","2012",0.0172518953520725
"IIASA_ssp2","TUR","2013",0.0200578986000433
"IIASA_ssp2","TUR","2014",0.0196397935845346
"IIASA_ssp2","TUR","2015",0.0172414549682379
"IIASA_ssp2","TUR","2016",0.0132120464069871
"IIASA_ssp2","TUR","2017",0.0087645208995538
"IIASA_ssp2","TUR","2018",0.00811961293552506
"IIASA_ssp2","TUR","2019",0.00395287905308651
"IIASA_ssp2","TUR","2020",0.00814009484621089
"IIASA_ssp2","TUR","2021",0.00790524410800157
"IIASA_ssp2","TUR","2022",0.00768208941239981
"IIASA_ssp2","TUR","2023",0.00746433552929316
"IIASA_ssp2","TUR","2024",0.00724522737051139
"IIASA_ssp2","TUR","2025",0.0070181636754144
"IIASA_ssp2","TUR","2026",0.00677687927795536
"IIASA_ssp2","TUR","2027",0.00651747455376193
"IIASA_ssp2","TUR","2028",0.00623700892747101
"IIASA_ssp2","TUR","2029",0.00593958799530163
"IIASA_ssp2","TUR","2030",0.00563577720070663
"IIASA_ssp2","TUR","2031",0.00534076184233979
"IIASA_ssp2","TUR","2032",0.00507294420483839
"IIASA_ssp2","TUR","2033",0.0048425814478238
"IIASA_ssp2","TUR","2034",0.0046395354972539
"IIASA_ssp2","TUR","2035",0.00444184307518075
"IIASA_ssp2","TUR","2036",0.00423853455276842
"IIASA_ssp2","TUR","2037",0.00403648675274374
"IIASA_ssp2","TUR","2038",0.00383406934209481
"IIASA_ssp2","TUR","2039",0.00362878726460939
"IIASA_ssp2","TUR","2040",0.00342777854791398
"IIASA_ssp2","TUR","2041",0.00322349813605747
"IIASA_ssp2","TUR","2042",0.00299955796776409
"IIASA_ssp2","TUR","2043",0.00274940822915225
"IIASA_ssp2","TUR","2044",0.00248069479932927
"IIASA_ssp2","TUR","2045",0.00220432641599757
"IIASA_ssp2","TUR","2046",0.00193291261982535
"IIASA_ssp2","TUR","2047",0.00167105317255974
"IIASA_ssp2","TUR","2048",0.00142478855745123
"IIASA_ssp2","TUR","2049",0.00118957396472628
"IIASA_ssp2","TUR","2050",-1
"IIASA_ssp2","TZA","2005",0.0284624892165547
"IIASA_ssp2","TZA","2006",0.0284612080276414
"IIASA_ssp2","TZA","2007",0.0276721820626502
"IIASA_ssp2","TZA","2008",0.0253563703673148
"IIASA_ssp2","TZA","2009",0.026220386360974
"IIASA_ssp2","TZA","2010",0.028940118246234
"IIASA_ssp2","TZA","2011",0.0295179479098722
"IIASA_ssp2","TZA","2012",0.0307098685262019
"IIASA_ssp2","TZA","2013",0.0316912189450516
"IIASA_ssp2","TZA","2014",0.034011359915279
"IIASA_ssp2","TZA","2015",0.035380245601
"IIASA_ssp2","TZA","2016",0.0342861899527356
"IIASA_ssp2","TZA","2017",0.032406383190782
"IIASA_ssp2","TZA","2018",0.0306786436453925
"IIASA_ssp2","TZA","2019",0.0150217013367675
"IIASA_ssp2","TZA","2020",0.0302678865076064
"IIASA_ssp2","TZA","2021",0.0298503438814327
"IIASA_ssp2","TZA","2022",0.0294268591291448
"IIASA_ssp2","TZA","2023",0.0289982801939315
"IIASA_ssp2","TZA","2024",0.0285646202207362
"IIASA_ssp2","TZA","2025",0.0281265976023248
"IIASA_ssp2","TZA","2026",0.0276843682365956
"IIASA_ssp2","TZA","2027",0.0272387546769238
"IIASA_ssp2","TZA","2028",0.0267902185436588
"IIASA_ssp2","TZA","2029",0.0263408263291937
"IIASA_ssp2","TZA","2030",0.0258932641578268
"IIASA_ssp2","TZA","2031",0.0254507225936097
"IIASA_ssp2","TZA","2032",0.0250164685926576
"IIASA_ssp2","TZA","2033",0.0245923700983279
"IIASA_ssp2","TZA","2034",0.0241764859857
"IIASA_ssp2","TZA","2035",0.0237630607146853
"IIASA_ssp2","TZA","2036",0.0233529746110055
"IIASA_ssp2","TZA","2037",0.0229525773124015
"IIASA_ssp2","TZA","2038",0.0225627305605853
"IIASA_ssp2","TZA","2039",0.0221801633338756
"IIASA_ssp2","TZA","2040",0.0217950033893023
"IIASA_ssp2","TZA","2041",0.0214072197006328
"IIASA_ssp2","TZA","2042",0.0210235285888292
"IIASA_ssp2","TZA","2043",0.020644049479244
"IIASA_ssp2","TZA","2044",0.0202643151843746
"IIASA_ssp2","TZA","2045",0.0198914238521501
"IIASA_ssp2","TZA","2046",0.0195083126646054
"IIASA_ssp2","TZA","2047",0.0190883914438077
"IIASA_ssp2","TZA","2048",0.0186225969934231
"IIASA_ssp2","TZA","2049",0.0181291726925926
"IIASA_ssp2","TZA","2050",-1
"IIASA_ssp2","UGA","2005",0.0295792464822403
"IIASA_ssp2","UGA","2006",0.0297699321277023
"IIASA_ssp2","UGA","2007",0.0297018000811243
"IIASA_ssp2","UGA","2008",0.029585777870775
"IIASA_ssp2","UGA","2009",0.0295808168208097
"IIASA_ssp2","UGA","2010",0.0294978054357515
"IIASA_ssp2","UGA","2011",0.0293598237708379
"IIASA_ssp2","UGA","2012",0.0291852592521381
"IIASA_ssp2","UGA","2013",0.0301350132691416
"IIASA_ssp2","UGA","2014",0.0313958487984251
"IIASA_ssp2","UGA","2015",0.0339122909310888
"IIASA_ssp2","UGA","2016",0.0355831361784423
"IIASA_ssp2","UGA","2017",0.0345978283745259
"IIASA_ssp2","UGA","2018",0.034533815708606
"IIASA_ssp2","UGA","2019",0.0171547795668738
"IIASA_ssp2","UGA","2020",0.0312297832191105
"IIASA_ssp2","UGA","2021",0.030926525857998
"IIASA_ssp2","UGA","2022",0.0305677617492619
"IIASA_ssp2","UGA","2023",0.0301647336596281
"IIASA_ssp2","UGA","2024",0.0297279151144399
"IIASA_ssp2","UGA","2025",0.02926642880236
"IIASA_ssp2","UGA","2026",0.0287886320062397
"IIASA_ssp2","UGA","2027",0.02830093362294
"IIASA_ssp2","UGA","2028",0.0278078464416548
"IIASA_ssp2","UGA","2029",0.0273123993819217
"IIASA_ssp2","UGA","2030",0.0268145175381915
"IIASA_ssp2","UGA","2031",0.0263118596097098
"IIASA_ssp2","UGA","2032",0.0258029582789364
"IIASA_ssp2","UGA","2033",0.0252874077971727
"IIASA_ssp2","UGA","2034",0.0247708215921517
"IIASA_ssp2","UGA","2035",0.0242565520839132
"IIASA_ssp2","UGA","2036",0.0237535237170712
"IIASA_ssp2","UGA","2037",0.0232715132281654
"IIASA_ssp2","UGA","2038",0.0228151635631085
"IIASA_ssp2","UGA","2039",0.0223775004589134
"IIASA_ssp2","UGA","2040",0.0219394069644796
"IIASA_ssp2","UGA","2041",0.0215024708086674
"IIASA_ssp2","UGA","2042",0.0210834940006764
"IIASA_ssp2","UGA","2043",0.020685776855739
"IIASA_ssp2","UGA","2044",0.0202977940726322
"IIASA_ssp2","UGA","2045",0.0199229800611927
"IIASA_ssp2","UGA","2046",0.0195343070495816
"IIASA_ssp2","UGA","2047",0.0190982383889925
"IIASA_ssp2","UGA","2048",0.018600827670702
"IIASA_ssp2","UGA","2049",0.0180666368380697
"IIASA_ssp2","UGA","2050",-1
"IIASA_ssp2","UKP","2005",0.00695482740167732
"IIASA_ssp2","UKP","2006",0.00751559526805096
"IIASA_ssp2","UKP","2007",0.00785943824713958
"IIASA_ssp2","UKP","2008",0.00811806838506506
"IIASA_ssp2","UKP","2009",0.00830065817042141
"IIASA_ssp2","UKP","2010",0.00838628389305419
"IIASA_ssp2","UKP","2011",0.0082539900144679
"IIASA_ssp2","UKP","2012",0.00773514883003361
"IIASA_ssp2","UKP","2013",0.00732799638557246
"IIASA_ssp2","UKP","2014",0.00696056214590491
"IIASA_ssp2","UKP","2015",0.00660549177604803
"IIASA_ssp2","UKP","2016",0.00623867540246616
"IIASA_ssp2","UKP","2017",0.00557314901310232
"IIASA_ssp2","UKP","2018",0.00520322029444616
"IIASA_ssp2","UKP","2019",0.00258335526024899
"IIASA_ssp2","UKP","2020",0.00270931776967232
"IIASA_ssp2","UKP","2021",0.00266880913411837
"IIASA_ssp2","UKP","2022",0.0026372224465846
"IIASA_ssp2","UKP","2023",0.00261284598179842
"IIASA_ssp2","UKP","2024",0.00259390360975678
"IIASA_ssp2","UKP","2025",0.00257907076124834
"IIASA_ssp2","UKP","2026",0.00256717280393221
"IIASA_ssp2","UKP","2027",0.00255641984607387
"IIASA_ssp2","UKP","2028",0.00254606885765996
"IIASA_ssp2","UKP","2029",0.00253734136984064
"IIASA_ssp2","UKP","2030",0.00253173454734945
"IIASA_ssp2","UKP","2031",0.00253339773451653
"IIASA_ssp2","UKP","2032",0.00254509567138989
"IIASA_ssp2","UKP","2033",0.00256975948152941
"IIASA_ssp2","UKP","2034",0.00260503680882792
"IIASA_ssp2","UKP","2035",0.00264453527058343
"IIASA_ssp2","UKP","2036",0.00268690092092272
"IIASA_ssp2","UKP","2037",0.0027357125404143
"IIASA_ssp2","UKP","2038",0.00279094934225292
"IIASA_ssp2","UKP","2039",0.00285123674621841
"IIASA_ssp2","UKP","2040",0.00290301238895761
"IIASA_ssp2","UKP","2041",0.00295144920119869
"IIASA_ssp2","UKP","2042",0.00301337207813785
"IIASA_ssp2","UKP","2043",0.00309264077705239
"IIASA_ssp2","UKP","2044",0.00317668734301632
"IIASA_ssp2","UKP","2045",0.00326795446639551
"IIASA_ssp2","UKP","2046",0.00333289704570207
"IIASA_ssp2","UKP","2047",0.00332820546753275
"IIASA_ssp2","UKP","2048",0.00323248579593883
"IIASA_ssp2","UKP","2049",0.00307090741733201
"IIASA_ssp2","UKP","2050",-1
"IIASA_ssp2","UKR","2005",-0.006822344781073
"IIASA_ssp2","UKR","2006",-0.00599855479059729
"IIASA_ssp2","UKR","2007",-0.00540088382829662
"IIASA_ssp2","UKR","2008",-0.00432131590221163
"IIASA_ssp2","UKR","2009",-0.0039435059621204
"IIASA_ssp2","UKR","2010",-0.00365312980242046
"IIASA_ssp2","UKR","2011",-0.00241468225766568
"IIASA_ssp2","UKR","2012",-0.00218311468802638
"IIASA_ssp2","UKR","2013",-0.00350993556760332
"IIASA_ssp2","UKR","2014",-0.00366594814580654
"IIASA_ssp2","UKR","2015",-0.00331228339940765
"IIASA_ssp2","UKR","2016",-0.00393260014610915
"IIASA_ssp2","UKR","2017",-0.00470926824624818
"IIASA_ssp2","UKR","2018",-0.00530652792659901
"IIASA_ssp2","UKR","2019",-0.00272321916843742
"IIASA_ssp2","UKR","2020",-0.0605944818564677
"IIASA_ssp2","UKR","2021",-0.0493303503255566
"IIASA_ssp2","UKR","2022",-0.0374311103392898
"IIASA_ssp2","UKR","2023",-0.0256339594999181
"IIASA_ssp2","UKR","2024",-0.0147393591036493
"IIASA_ssp2","UKR","2025",-0.00552382162159416
"IIASA_ssp2","UKR","2026",0.00139491305401224
"IIASA_ssp2","UKR","2027",0.00564962131362451
"IIASA_ssp2","UKR","2028",0.00716010593013907
"IIASA_ssp2","UKR","2029",0.00630868360315265
"IIASA_ssp2","UKR","2030",0.0038829010447247
"IIASA_ssp2","UKR","2031",0.000961967387023954
"IIASA_ssp2","UKR","2032",-0.0012666063569542
"IIASA_ssp2","UKR","2033",-0.00203012235799928
"IIASA_ssp2","UKR","2034",-0.00173395082363204
"IIASA_ssp2","UKR","2035",-0.00155096588451881
"IIASA_ssp2","UKR","2036",-0.00198852086438845
"IIASA_ssp2","UKR","2037",-0.00240012214771456
"IIASA_ssp2","UKR","2038",-0.00278405868478507
"IIASA_ssp2","UKR","2039",-0.00313971403733575
"IIASA_ssp2","UKR","2040",-0.00347569793081086
"IIASA_ssp2","UKR","2041",-0.00377880684669507
"IIASA_ssp2","UKR","2042",-0.0040254653061413
"IIASA_ssp2","UKR","2043",-0.004203185061265
"IIASA_ssp2","UKR","2044",-0.00432736250161335
"IIASA_ssp2","UKR","2045",-0.00441477073836129
"IIASA_ssp2","UKR","2046",-0.00449185242091205
"IIASA_ssp2","UKR","2047",-0.0045717180709828
"IIASA_ssp2","UKR","2048",-0.0046690204824018
"IIASA_ssp2","UKR","2049",-0.00477507328392117
"IIASA_ssp2","UKR","2050",-1
"IIASA_ssp2","URY","2005",0.00139164141044985
"IIASA_ssp2","URY","2006",0.00191690530785747
"IIASA_ssp2","URY","2007",0.00224565480815721
"IIASA_ssp2","URY","2008",0.00240713366448629
