"MOD","PROJ","CTY","YRS","Val"
"IIASA","SSP3","MMR","2013",50.6483335
"IIASA","SSP3","MMR","2014",51.072436
"IIASA","SSP3","MMR","2015",51.483949
"IIASA","SSP3","MMR","2016",51.8923485
"IIASA","SSP3","MMR","2017",52.288341
"IIASA","SSP3","MMR","2018",52.666014
"IIASA","SSP3","MMR","2019",53.040212
"IIASA","SSP3","MMR","2020",53.227974
"IIASA","SSP3","MMR","2021",53.642328
"IIASA","SSP3","MMR","2022",54.053654
"IIASA","SSP3","MMR","2023",54.460885
"IIASA","SSP3","MMR","2024",54.862839
"IIASA","SSP3","MMR","2025",55.258141
"IIASA","SSP3","MMR","2026",55.645246
"IIASA","SSP3","MMR","2027",56.022474
"IIASA","SSP3","MMR","2028",56.388005
"IIASA","SSP3","MMR","2029",56.740057
"IIASA","SSP3","MMR","2030",57.077053
"IIASA","SSP3","MMR","2031",57.397939
"IIASA","SSP3","MMR","2032",57.702426
"IIASA","SSP3","MMR","2033",57.991106
"IIASA","SSP3","MMR","2034",58.265145
"IIASA","SSP3","MMR","2035",58.525396
"IIASA","SSP3","MMR","2036",58.772211
"IIASA","SSP3","MMR","2037",59.005302
"IIASA","SSP3","MMR","2038",59.224278
"IIASA","SSP3","MMR","2039",59.428497
"IIASA","SSP3","MMR","2040",59.617759
"IIASA","SSP3","MMR","2041",59.792067
"IIASA","SSP3","MMR","2042",59.952354
"IIASA","SSP3","MMR","2043",60.100463
"IIASA","SSP3","MMR","2044",60.238798
"IIASA","SSP3","MMR","2045",60.369248
"IIASA","SSP3","MMR","2046",60.492743
"IIASA","SSP3","MMR","2047",60.609435
"IIASA","SSP3","MMR","2048",60.7195
"IIASA","SSP3","MMR","2049",60.822823
"IIASA","SSP3","MMR","2050",60.919416
"IIASA","SSP3","MNG","2005",2.559255
"IIASA","SSP3","MNG","2006",2.581242
"IIASA","SSP3","MNG","2007",2.605643
"IIASA","SSP3","MNG","2008",2.6338875
"IIASA","SSP3","MNG","2009",2.6667125
"IIASA","SSP3","MNG","2010",2.70252
"IIASA","SSP3","MNG","2011",2.7439375
"IIASA","SSP3","MNG","2012",2.792349
"IIASA","SSP3","MNG","2013",2.8451535
"IIASA","SSP3","MNG","2014",2.9028225
"IIASA","SSP3","MNG","2015",2.9647485
"IIASA","SSP3","MNG","2016",3.0295545
"IIASA","SSP3","MNG","2017",3.0960295
"IIASA","SSP3","MNG","2018",3.163991
"IIASA","SSP3","MNG","2019",3.2324295
"IIASA","SSP3","MNG","2020",3.26646
"IIASA","SSP3","MNG","2021",3.321865
"IIASA","SSP3","MNG","2022",3.375745
"IIASA","SSP3","MNG","2023",3.428475
"IIASA","SSP3","MNG","2024",3.480422
"IIASA","SSP3","MNG","2025",3.531917
"IIASA","SSP3","MNG","2026",3.583214
"IIASA","SSP3","MNG","2027",3.63454
"IIASA","SSP3","MNG","2028",3.686072
"IIASA","SSP3","MNG","2029",3.737967
"IIASA","SSP3","MNG","2030",3.790339
"IIASA","SSP3","MNG","2031",3.843313
"IIASA","SSP3","MNG","2032",3.897022
"IIASA","SSP3","MNG","2033",3.951601
"IIASA","SSP3","MNG","2034",4.007209
"IIASA","SSP3","MNG","2035",4.063928
"IIASA","SSP3","MNG","2036",4.121844
"IIASA","SSP3","MNG","2037",4.180922
"IIASA","SSP3","MNG","2038",4.240974
"IIASA","SSP3","MNG","2039",4.301745
"IIASA","SSP3","MNG","2040",4.362995
"IIASA","SSP3","MNG","2041",4.424618
"IIASA","SSP3","MNG","2042",4.486657
"IIASA","SSP3","MNG","2043",4.549121
"IIASA","SSP3","MNG","2044",4.612154
"IIASA","SSP3","MNG","2045",4.675764
"IIASA","SSP3","MNG","2046",4.739936
"IIASA","SSP3","MNG","2047",4.804525
"IIASA","SSP3","MNG","2048",4.869305
"IIASA","SSP3","MNG","2049",4.934025
"IIASA","SSP3","MNG","2050",4.998451
"IIASA","SSP3","MOR","2005",30.431902
"IIASA","SSP3","MOR","2006",30.8330225
"IIASA","SSP3","MOR","2007",31.232633
"IIASA","SSP3","MOR","2008",31.6349915
"IIASA","SSP3","MOR","2009",32.042877
"IIASA","SSP3","MOR","2010",32.464865
"IIASA","SSP3","MOR","2011",32.903699
"IIASA","SSP3","MOR","2012",33.352169
"IIASA","SSP3","MOR","2013",33.8035275
"IIASA","SSP3","MOR","2014",34.2486035
"IIASA","SSP3","MOR","2015",34.680458
"IIASA","SSP3","MOR","2016",35.1072635
"IIASA","SSP3","MOR","2017",35.5281145
"IIASA","SSP3","MOR","2018",35.927511
"IIASA","SSP3","MOR","2019",36.3044075
"IIASA","SSP3","MOR","2020",36.488841
"IIASA","SSP3","MOR","2021",36.933379
"IIASA","SSP3","MOR","2022",37.370527
"IIASA","SSP3","MOR","2023",37.80126
"IIASA","SSP3","MOR","2024",38.2264
"IIASA","SSP3","MOR","2025",38.646591
"IIASA","SSP3","MOR","2026",39.062351
"IIASA","SSP3","MOR","2027",39.474028
"IIASA","SSP3","MOR","2028",39.881847
"IIASA","SSP3","MOR","2029",40.28586
"IIASA","SSP3","MOR","2030",40.686063
"IIASA","SSP3","MOR","2031",41.082402
"IIASA","SSP3","MOR","2032",41.474789
"IIASA","SSP3","MOR","2033",41.863172
"IIASA","SSP3","MOR","2034",42.247454
"IIASA","SSP3","MOR","2035",42.627341
"IIASA","SSP3","MOR","2036",43.002995
"IIASA","SSP3","MOR","2037",43.373843
"IIASA","SSP3","MOR","2038",43.738
"IIASA","SSP3","MOR","2039",44.093017
"IIASA","SSP3","MOR","2040",44.437174
"IIASA","SSP3","MOR","2041",44.769902
"IIASA","SSP3","MOR","2042",45.091752
"IIASA","SSP3","MOR","2043",45.403501
"IIASA","SSP3","MOR","2044",45.70649
"IIASA","SSP3","MOR","2045",46.001823
"IIASA","SSP3","MOR","2046",46.289748
"IIASA","SSP3","MOR","2047",46.570524
"IIASA","SSP3","MOR","2048",46.845418
"IIASA","SSP3","MOR","2049",47.115904
"IIASA","SSP3","MOR","2050",47.383187
"IIASA","SSP3","MOZ","2005",20.2111145
"IIASA","SSP3","MOZ","2006",20.7359825
"IIASA","SSP3","MOZ","2007",21.280513
"IIASA","SSP3","MOZ","2008",21.8455705
"IIASA","SSP3","MOZ","2009",22.4366595
"IIASA","SSP3","MOZ","2010",23.073723
"IIASA","SSP3","MOZ","2011",23.760421
"IIASA","SSP3","MOZ","2012",24.487611
"IIASA","SSP3","MOZ","2013",25.251731
"IIASA","SSP3","MOZ","2014",26.0387045
"IIASA","SSP3","MOZ","2015",26.8432455
"IIASA","SSP3","MOZ","2016",27.6964925
"IIASA","SSP3","MOZ","2017",28.569441
"IIASA","SSP3","MOZ","2018",29.4238785
"IIASA","SSP3","MOZ","2019",30.285595
"IIASA","SSP3","MOZ","2020",30.720751
"IIASA","SSP3","MOZ","2021",31.593643
"IIASA","SSP3","MOZ","2022",32.471309
"IIASA","SSP3","MOZ","2023",33.35651
"IIASA","SSP3","MOZ","2024",34.251731
"IIASA","SSP3","MOZ","2025",35.15907
"IIASA","SSP3","MOZ","2026",36.080279
"IIASA","SSP3","MOZ","2027",37.016784
"IIASA","SSP3","MOZ","2028",37.969647
"IIASA","SSP3","MOZ","2029",38.93964
"IIASA","SSP3","MOZ","2030",39.927254
"IIASA","SSP3","MOZ","2031",40.932812
"IIASA","SSP3","MOZ","2032",41.956479
"IIASA","SSP3","MOZ","2033",42.998333
"IIASA","SSP3","MOZ","2034",44.058192
"IIASA","SSP3","MOZ","2035",45.135617
"IIASA","SSP3","MOZ","2036",46.230549
"IIASA","SSP3","MOZ","2037",47.341833
"IIASA","SSP3","MOZ","2038",48.466268
"IIASA","SSP3","MOZ","2039",49.599733
"IIASA","SSP3","MOZ","2040",50.739002
"IIASA","SSP3","MOZ","2041",51.882668
"IIASA","SSP3","MOZ","2042",53.030595
"IIASA","SSP3","MOZ","2043",54.182374
"IIASA","SSP3","MOZ","2044",55.3381
"IIASA","SSP3","MOZ","2045",56.49776
"IIASA","SSP3","MOZ","2046",57.660577
"IIASA","SSP3","MOZ","2047",58.826027
"IIASA","SSP3","MOZ","2048",59.994752
"IIASA","SSP3","MOZ","2049",61.167813
"IIASA","SSP3","MOZ","2050",62.345854
"IIASA","SSP3","MRT","2005",3.0123605
"IIASA","SSP3","MRT","2006",3.0812295
"IIASA","SSP3","MRT","2007",3.153508
"IIASA","SSP3","MRT","2008",3.2333365
"IIASA","SSP3","MRT","2009",3.322616
"IIASA","SSP3","MRT","2010",3.4194605
"IIASA","SSP3","MRT","2011",3.524249
"IIASA","SSP3","MRT","2012",3.6361135
"IIASA","SSP3","MRT","2013",3.742959
"IIASA","SSP3","MRT","2014",3.843174
"IIASA","SSP3","MRT","2015",3.9462195
"IIASA","SSP3","MRT","2016",4.0518905
"IIASA","SSP3","MRT","2017",4.1600145
"IIASA","SSP3","MRT","2018",4.2707115
"IIASA","SSP3","MRT","2019",4.3838485
"IIASA","SSP3","MRT","2020",4.440928
"IIASA","SSP3","MRT","2021",4.555804
"IIASA","SSP3","MRT","2022",4.674112
"IIASA","SSP3","MRT","2023",4.795982
"IIASA","SSP3","MRT","2024",4.921451
"IIASA","SSP3","MRT","2025",5.050513
"IIASA","SSP3","MRT","2026",5.183094
"IIASA","SSP3","MRT","2027",5.319056
"IIASA","SSP3","MRT","2028",5.458175
"IIASA","SSP3","MRT","2029",5.600215
"IIASA","SSP3","MRT","2030",5.744918
"IIASA","SSP3","MRT","2031",5.892113
"IIASA","SSP3","MRT","2032",6.041712
"IIASA","SSP3","MRT","2033",6.193747
"IIASA","SSP3","MRT","2034",6.348316
"IIASA","SSP3","MRT","2035",6.505412
"IIASA","SSP3","MRT","2036",6.664996
"IIASA","SSP3","MRT","2037",6.826804
"IIASA","SSP3","MRT","2038",6.990364
"IIASA","SSP3","MRT","2039",7.155132
"IIASA","SSP3","MRT","2040",7.320646
"IIASA","SSP3","MRT","2041",7.486703
"IIASA","SSP3","MRT","2042",7.653253
"IIASA","SSP3","MRT","2043",7.82021
"IIASA","SSP3","MRT","2044",7.987502
"IIASA","SSP3","MRT","2045",8.155117
"IIASA","SSP3","MRT","2046",8.322944
"IIASA","SSP3","MRT","2047",8.490947
"IIASA","SSP3","MRT","2048",8.659184
"IIASA","SSP3","MRT","2049",8.827803
"IIASA","SSP3","MRT","2050",8.99689
"IIASA","SSP3","MWI","2005",12.7556485
"IIASA","SSP3","MWI","2006",13.1183065
"IIASA","SSP3","MWI","2007",13.495463
"IIASA","SSP3","MWI","2008",13.8894225
"IIASA","SSP3","MWI","2009",14.298932
"IIASA","SSP3","MWI","2010",14.7184215
"IIASA","SSP3","MWI","2011",15.146094
"IIASA","SSP3","MWI","2012",15.5812505
"IIASA","SSP3","MWI","2013",16.0247755
"IIASA","SSP3","MWI","2014",16.4779665
"IIASA","SSP3","MWI","2015",16.9389415
"IIASA","SSP3","MWI","2016",17.4056235
"IIASA","SSP3","MWI","2017",17.881167
"IIASA","SSP3","MWI","2018",18.367883
"IIASA","SSP3","MWI","2019",18.8673365
"IIASA","SSP3","MWI","2020",19.120889
"IIASA","SSP3","MWI","2021",19.642291
"IIASA","SSP3","MWI","2022",20.171368
"IIASA","SSP3","MWI","2023",20.708936
"IIASA","SSP3","MWI","2024",21.25587
"IIASA","SSP3","MWI","2025",21.813082
"IIASA","SSP3","MWI","2026",22.381547
"IIASA","SSP3","MWI","2027",22.962243
"IIASA","SSP3","MWI","2028",23.55618
"IIASA","SSP3","MWI","2029",24.164289
"IIASA","SSP3","MWI","2030",24.787246
"IIASA","SSP3","MWI","2031",25.425286
"IIASA","SSP3","MWI","2032",26.077995
"IIASA","SSP3","MWI","2033",26.744253
"IIASA","SSP3","MWI","2034",27.422478
"IIASA","SSP3","MWI","2035",28.111183
"IIASA","SSP3","MWI","2036",28.809954
"IIASA","SSP3","MWI","2037",29.518188
"IIASA","SSP3","MWI","2038",30.233893
"IIASA","SSP3","MWI","2039",30.954681
"IIASA","SSP3","MWI","2040",31.678742
"IIASA","SSP3","MWI","2041",32.405125
"IIASA","SSP3","MWI","2042",33.133751
"IIASA","SSP3","MWI","2043",33.864769
"IIASA","SSP3","MWI","2044",34.59872
"IIASA","SSP3","MWI","2045",35.336045
"IIASA","SSP3","MWI","2046",36.076515
"IIASA","SSP3","MWI","2047",36.819893
"IIASA","SSP3","MWI","2048",37.566665
"IIASA","SSP3","MWI","2049",38.317519
"IIASA","SSP3","MWI","2050",39.07295
"IIASA","SSP3","MYS","2005",25.923536
"IIASA","SSP3","MYS","2006",26.509413
"IIASA","SSP3","MYS","2007",27.0926035
"IIASA","SSP3","MYS","2008",27.6642955
"IIASA","SSP3","MYS","2009",28.217204
"IIASA","SSP3","MYS","2010",28.717731
"IIASA","SSP3","MYS","2011",29.184133
"IIASA","SSP3","MYS","2012",29.6602115
"IIASA","SSP3","MYS","2013",30.1348075
"IIASA","SSP3","MYS","2014",30.6064585
"IIASA","SSP3","MYS","2015",31.0688325
"IIASA","SSP3","MYS","2016",31.526418
"IIASA","SSP3","MYS","2017",31.975806
"IIASA","SSP3","MYS","2018",32.3992715
"IIASA","SSP3","MYS","2019",32.8040195
"IIASA","SSP3","MYS","2020",33.003633
"IIASA","SSP3","MYS","2021",33.336185
"IIASA","SSP3","MYS","2022",33.666321
"IIASA","SSP3","MYS","2023",33.994078
"IIASA","SSP3","MYS","2024",34.319396
"IIASA","SSP3","MYS","2025",34.64214
"IIASA","SSP3","MYS","2026",34.962095
"IIASA","SSP3","MYS","2027",35.278947
"IIASA","SSP3","MYS","2028",35.592319
"IIASA","SSP3","MYS","2029",35.901801
"IIASA","SSP3","MYS","2030",36.206974
"IIASA","SSP3","MYS","2031",36.507492
"IIASA","SSP3","MYS","2032",36.803152
"IIASA","SSP3","MYS","2033",37.09389
"IIASA","SSP3","MYS","2034",37.379748
"IIASA","SSP3","MYS","2035",37.660645
"IIASA","SSP3","MYS","2036",37.936551
"IIASA","SSP3","MYS","2037",38.20707
"IIASA","SSP3","MYS","2038",38.471351
"IIASA","SSP3","MYS","2039",38.728272
"IIASA","SSP3","MYS","2040",38.977061
"IIASA","SSP3","MYS","2041",39.217404
"IIASA","SSP3","MYS","2042",39.449495
"IIASA","SSP3","MYS","2043",39.673755
"IIASA","SSP3","MYS","2044",39.890834
"IIASA","SSP3","MYS","2045",40.101289
"IIASA","SSP3","MYS","2046",40.305251
"IIASA","SSP3","MYS","2047",40.502739
"IIASA","SSP3","MYS","2048",40.69411
"IIASA","SSP3","MYS","2049",40.879769
"IIASA","SSP3","MYS","2050",41.060031
"IIASA","SSP3","NAM","2005",1.962865
"IIASA","SSP3","NAM","2006",1.986558
"IIASA","SSP3","NAM","2007",2.0114915
"IIASA","SSP3","NAM","2008",2.0385515
"IIASA","SSP3","NAM","2009",2.0679195
"IIASA","SSP3","NAM","2010",2.0992705
"IIASA","SSP3","NAM","2011",2.1323405
"IIASA","SSP3","NAM","2012",2.16747
"IIASA","SSP3","NAM","2013",2.20451
"IIASA","SSP3","NAM","2014",2.243001
"IIASA","SSP3","NAM","2015",2.282704
"IIASA","SSP3","NAM","2016",2.323352
"IIASA","SSP3","NAM","2017",2.3645335
"IIASA","SSP3","NAM","2018",2.4056805
"IIASA","SSP3","NAM","2019",2.4466445
"IIASA","SSP3","NAM","2020",2.467078
"IIASA","SSP3","NAM","2021",2.510799
"IIASA","SSP3","NAM","2022",2.554211
"IIASA","SSP3","NAM","2023",2.597588
"IIASA","SSP3","NAM","2024",2.641103
"IIASA","SSP3","NAM","2025",2.684855
"IIASA","SSP3","NAM","2026",2.728892
"IIASA","SSP3","NAM","2027",2.773169
"IIASA","SSP3","NAM","2028",2.817619
"IIASA","SSP3","NAM","2029",2.862092
"IIASA","SSP3","NAM","2030",2.906473
"IIASA","SSP3","NAM","2031",2.95071
"IIASA","SSP3","NAM","2032",2.994854
"IIASA","SSP3","NAM","2033",3.039126
"IIASA","SSP3","NAM","2034",3.083807
"IIASA","SSP3","NAM","2035",3.129075
"IIASA","SSP3","NAM","2036",3.175012
"IIASA","SSP3","NAM","2037",3.22148
"IIASA","SSP3","NAM","2038",3.268269
"IIASA","SSP3","NAM","2039",3.315033
"IIASA","SSP3","NAM","2040",3.361487
"IIASA","SSP3","NAM","2041",3.407542
"IIASA","SSP3","NAM","2042",3.453252
"IIASA","SSP3","NAM","2043",3.498648
"IIASA","SSP3","NAM","2044",3.543882
"IIASA","SSP3","NAM","2045",3.588967
"IIASA","SSP3","NAM","2046",3.633924
"IIASA","SSP3","NAM","2047",3.678641
"IIASA","SSP3","NAM","2048",3.723076
"IIASA","SSP3","NAM","2049",3.767149
"IIASA","SSP3","NAM","2050",3.81079
"IIASA","SSP3","NER","2005",13.8552215
"IIASA","SSP3","NER","2006",14.3651685
"IIASA","SSP3","NER","2007",14.897873
"IIASA","SSP3","NER","2008",15.4551755
"IIASA","SSP3","NER","2009",16.037915
"IIASA","SSP3","NER","2010",16.6475435
"IIASA","SSP3","NER","2011",17.283112
"IIASA","SSP3","NER","2012",17.954407
"IIASA","SSP3","NER","2013",18.653199
"IIASA","SSP3","NER","2014",19.372014
"IIASA","SSP3","NER","2015",20.128124
"IIASA","SSP3","NER","2016",20.921743
"IIASA","SSP3","NER","2017",21.737922
"IIASA","SSP3","NER","2018",22.577058
"IIASA","SSP3","NER","2019",23.443393
"IIASA","SSP3","NER","2020",23.88169
"IIASA","SSP3","NER","2021",24.82164
"IIASA","SSP3","NER","2022",25.796736
"IIASA","SSP3","NER","2023",26.811957
"IIASA","SSP3","NER","2024",27.87128
"IIASA","SSP3","NER","2025",28.977728
"IIASA","SSP3","NER","2026",30.133332
"IIASA","SSP3","NER","2027",31.33916
"IIASA","SSP3","NER","2028",32.59544
"IIASA","SSP3","NER","2029",33.901746
"IIASA","SSP3","NER","2030",35.257613
"IIASA","SSP3","NER","2031",36.66317
"IIASA","SSP3","NER","2032",38.119634
"IIASA","SSP3","NER","2033",39.629675
"IIASA","SSP3","NER","2034",41.196623
"IIASA","SSP3","NER","2035",42.822519
"IIASA","SSP3","NER","2036",44.508996
"IIASA","SSP3","NER","2037",46.254614
"IIASA","SSP3","NER","2038",48.054527
"IIASA","SSP3","NER","2039",49.901981
"IIASA","SSP3","NER","2040",51.792179
"IIASA","SSP3","NER","2041",53.723242
"IIASA","SSP3","NER","2042",55.696821
"IIASA","SSP3","NER","2043",57.715988
"IIASA","SSP3","NER","2044",59.78548
"IIASA","SSP3","NER","2045",61.908724
"IIASA","SSP3","NER","2046",64.086329
"IIASA","SSP3","NER","2047",66.317079
"IIASA","SSP3","NER","2048",68.600372
"IIASA","SSP3","NER","2049",70.93505
"IIASA","SSP3","NER","2050",73.320158
"IIASA","SSP3","NGA","2005",140.490722
"IIASA","SSP3","NGA","2006",144.3297645
"IIASA","SSP3","NGA","2007",148.294028
"IIASA","SSP3","NGA","2008",152.382506
"IIASA","SSP3","NGA","2009",156.5957575
"IIASA","SSP3","NGA","2010",160.9528535
"IIASA","SSP3","NGA","2011",165.4637455
"IIASA","SSP3","NGA","2012",170.0759315
"IIASA","SSP3","NGA","2013",174.7261235
"IIASA","SSP3","NGA","2014",179.3790165
"IIASA","SSP3","NGA","2015",183.9957845
"IIASA","SSP3","NGA","2016",188.666931
"IIASA","SSP3","NGA","2017",193.4959065
"IIASA","SSP3","NGA","2018",198.3876235
"IIASA","SSP3","NGA","2019",203.3044915
"IIASA","SSP3","NGA","2020",205.7806
"IIASA","SSP3","NGA","2021",211.08864
"IIASA","SSP3","NGA","2022",216.506577
"IIASA","SSP3","NGA","2023",222.062291
"IIASA","SSP3","NGA","2024",227.778249
"IIASA","SSP3","NGA","2025",233.671497
"IIASA","SSP3","NGA","2026",239.753454
"IIASA","SSP3","NGA","2027",246.030133
"IIASA","SSP3","NGA","2028",252.502748
"IIASA","SSP3","NGA","2029",259.168706
"IIASA","SSP3","NGA","2030",266.024814
"IIASA","SSP3","NGA","2031",273.070509
"IIASA","SSP3","NGA","2032",280.310781
"IIASA","SSP3","NGA","2033",287.757409
"IIASA","SSP3","NGA","2034",295.425437
"IIASA","SSP3","NGA","2035",303.322857
"IIASA","SSP3","NGA","2036",311.455038
"IIASA","SSP3","NGA","2037",319.810825
"IIASA","SSP3","NGA","2038",328.360952
"IIASA","SSP3","NGA","2039",337.06566
"IIASA","SSP3","NGA","2040",345.895142
"IIASA","SSP3","NGA","2041",354.83539
"IIASA","SSP3","NGA","2042",363.889776
"IIASA","SSP3","NGA","2043",373.066922
"IIASA","SSP3","NGA","2044",382.383136
"IIASA","SSP3","NGA","2045",391.848722
"IIASA","SSP3","NGA","2046",401.463647
"IIASA","SSP3","NGA","2047",411.21743
"IIASA","SSP3","NGA","2048",421.097696
"IIASA","SSP3","NGA","2049",431.087997
"IIASA","SSP3","NGA","2050",441.175849
"IIASA","SSP3","NIC","2005",5.454678
"IIASA","SSP3","NIC","2006",5.5298115
"IIASA","SSP3","NIC","2007",5.6074535
"IIASA","SSP3","NIC","2008",5.687744
"IIASA","SSP3","NIC","2009",5.7706385
"IIASA","SSP3","NIC","2010",5.8557335
"IIASA","SSP3","NIC","2011",5.942553
"IIASA","SSP3","NIC","2012",6.030607
"IIASA","SSP3","NIC","2013",6.119379
"IIASA","SSP3","NIC","2014",6.2086755
"IIASA","SSP3","NIC","2015",6.298598
"IIASA","SSP3","NIC","2016",6.389235
"IIASA","SSP3","NIC","2017",6.4805315
"IIASA","SSP3","NIC","2018",6.5722325
"IIASA","SSP3","NIC","2019",6.663924
"IIASA","SSP3","NIC","2020",6.709704
"IIASA","SSP3","NIC","2021",6.814077
"IIASA","SSP3","NIC","2022",6.91832
"IIASA","SSP3","NIC","2023",7.022488
"IIASA","SSP3","NIC","2024",7.126562
"IIASA","SSP3","NIC","2025",7.230558
"IIASA","SSP3","NIC","2026",7.334416
"IIASA","SSP3","NIC","2027",7.438075
"IIASA","SSP3","NIC","2028",7.54142
"IIASA","SSP3","NIC","2029",7.644342
"IIASA","SSP3","NIC","2030",7.746703
"IIASA","SSP3","NIC","2031",7.848378
"IIASA","SSP3","NIC","2032",7.949263
"IIASA","SSP3","NIC","2033",8.04926
"IIASA","SSP3","NIC","2034",8.148287
"IIASA","SSP3","NIC","2035",8.246209
"IIASA","SSP3","NIC","2036",8.343075
"IIASA","SSP3","NIC","2037",8.438672
"IIASA","SSP3","NIC","2038",8.532503
"IIASA","SSP3","NIC","2039",8.623857
"IIASA","SSP3","NIC","2040",8.712285
"IIASA","SSP3","NIC","2041",8.797574
"IIASA","SSP3","NIC","2042",8.879943
"IIASA","SSP3","NIC","2043",8.959838
"IIASA","SSP3","NIC","2044",9.037978
"IIASA","SSP3","NIC","2045",9.11488
"IIASA","SSP3","NIC","2046",9.190701
"IIASA","SSP3","NIC","2047",9.265402
"IIASA","SSP3","NIC","2048",9.339125
"IIASA","SSP3","NIC","2049",9.412031
"IIASA","SSP3","NIC","2050",9.484194
"IIASA","SSP3","NLD","2005",16.261831
"IIASA","SSP3","NLD","2006",16.325677
"IIASA","SSP3","NLD","2007",16.3912325
"IIASA","SSP3","NLD","2008",16.46077
"IIASA","SSP3","NLD","2009",16.5362075
"IIASA","SSP3","NLD","2010",16.617117
"IIASA","SSP3","NLD","2011",16.701472
"IIASA","SSP3","NLD","2012",16.785299
"IIASA","SSP3","NLD","2013",16.867352
"IIASA","SSP3","NLD","2014",16.954081
"IIASA","SSP3","NLD","2015",17.0411075
"IIASA","SSP3","NLD","2016",17.124505
"IIASA","SSP3","NLD","2017",17.207198
"IIASA","SSP3","NLD","2018",17.2860425
"IIASA","SSP3","NLD","2019",17.3632615
"IIASA","SSP3","NLD","2020",17.402279
"IIASA","SSP3","NLD","2021",17.437836
"IIASA","SSP3","NLD","2022",17.471056
"IIASA","SSP3","NLD","2023",17.502004
"IIASA","SSP3","NLD","2024",17.530817
"IIASA","SSP3","NLD","2025",17.557589
"IIASA","SSP3","NLD","2026",17.582509
"IIASA","SSP3","NLD","2027",17.605764
"IIASA","SSP3","NLD","2028",17.627562
"IIASA","SSP3","NLD","2029",17.64813
"IIASA","SSP3","NLD","2030",17.667645
"IIASA","SSP3","NLD","2031",17.686211
"IIASA","SSP3","NLD","2032",17.703792
"IIASA","SSP3","NLD","2033",17.720233
"IIASA","SSP3","NLD","2034",17.735273
"IIASA","SSP3","NLD","2035",17.7487
"IIASA","SSP3","NLD","2036",17.760633
"IIASA","SSP3","NLD","2037",17.771078
"IIASA","SSP3","NLD","2038",17.779738
"IIASA","SSP3","NLD","2039",17.786176
"IIASA","SSP3","NLD","2040",17.790131
"IIASA","SSP3","NLD","2041",17.791495
"IIASA","SSP3","NLD","2042",17.790561
"IIASA","SSP3","NLD","2043",17.788168
"IIASA","SSP3","NLD","2044",17.785398
"IIASA","SSP3","NLD","2045",17.783106
"IIASA","SSP3","NLD","2046",17.781739
"IIASA","SSP3","NLD","2047",17.78123
"IIASA","SSP3","NLD","2048",17.781259
"IIASA","SSP3","NLD","2049",17.781234
"IIASA","SSP3","NLD","2050",17.780832
"IIASA","SSP3","NOR","2005",4.623689
"IIASA","SSP3","NOR","2006",4.6610875
"IIASA","SSP3","NOR","2007",4.7095765
"IIASA","SSP3","NOR","2008",4.768654
"IIASA","SSP3","NOR","2009",4.8291995
"IIASA","SSP3","NOR","2010",4.889741
"IIASA","SSP3","NOR","2011",4.953561
"IIASA","SSP3","NOR","2012",5.019056
"IIASA","SSP3","NOR","2013",5.0806685
"IIASA","SSP3","NOR","2014",5.1379235
"IIASA","SSP3","NOR","2015",5.1903565
"IIASA","SSP3","NOR","2016",5.2365895
"IIASA","SSP3","NOR","2017",5.2773925
"IIASA","SSP3","NOR","2018",5.31232
"IIASA","SSP3","NOR","2019",5.3482785
"IIASA","SSP3","NOR","2020",5.367948
"IIASA","SSP3","NOR","2021",5.393242
"IIASA","SSP3","NOR","2022",5.416743
"IIASA","SSP3","NOR","2023",5.4387
"IIASA","SSP3","NOR","2024",5.459369
"IIASA","SSP3","NOR","2025",5.478985
"IIASA","SSP3","NOR","2026",5.497787
"IIASA","SSP3","NOR","2027",5.516003
"IIASA","SSP3","NOR","2028",5.533859
"IIASA","SSP3","NOR","2029",5.551559
"IIASA","SSP3","NOR","2030",5.569289
"IIASA","SSP3","NOR","2031",5.58718
"IIASA","SSP3","NOR","2032",5.605305
"IIASA","SSP3","NOR","2033",5.623695
"IIASA","SSP3","NOR","2034",5.642314
"IIASA","SSP3","NOR","2035",5.661122
"IIASA","SSP3","NOR","2036",5.680204
"IIASA","SSP3","NOR","2037",5.699593
"IIASA","SSP3","NOR","2038",5.719135
"IIASA","SSP3","NOR","2039",5.738625
"IIASA","SSP3","NOR","2040",5.757919
"IIASA","SSP3","NOR","2041",5.776907
"IIASA","SSP3","NOR","2042",5.795658
"IIASA","SSP3","NOR","2043",5.814484
"IIASA","SSP3","NOR","2044",5.833789
"IIASA","SSP3","NOR","2045",5.853831
"IIASA","SSP3","NOR","2046",5.874781
"IIASA","SSP3","NOR","2047",5.896442
"IIASA","SSP3","NOR","2048",5.918336
"IIASA","SSP3","NOR","2049",5.939775
"IIASA","SSP3","NOR","2050",5.960291
"IIASA","SSP3","NPL","2005",26.28511
"IIASA","SSP3","NPL","2006",26.518971
"IIASA","SSP3","NPL","2007",26.713655
"IIASA","SSP3","NPL","2008",26.881544
"IIASA","SSP3","NPL","2009",27.026941
"IIASA","SSP3","NPL","2010",27.1615665
"IIASA","SSP3","NPL","2011",27.266399
"IIASA","SSP3","NPL","2012",27.330694
"IIASA","SSP3","NPL","2013",27.381555
"IIASA","SSP3","NPL","2014",27.462106
"IIASA","SSP3","NPL","2015",27.6103255
"IIASA","SSP3","NPL","2016",27.861186
"IIASA","SSP3","NPL","2017",28.1834255
