"C","CC","CTY","Val"
"cocer","cpigp","UKR",-0.0419117647058824
"cocer","cpigp","USA",-0.55
"cocer","cpigp","VEN",0.278571428571429
"cocer","cpigp","YEM",0.115909090909091
"cocer","cpigp","ZAF",-0.148422506007887
"cocer","cpigp","ZMB",0.115909090909091
"cocer","cpigp","ZWE",0.115909090909091
"cocer","copul","AGO",0.3
"cocer","copul","ALB",-0.0419117647058824
"cocer","copul","ARG",0.278571428571429
"cocer","copul","ARM",-0.0419117647058824
"cocer","copul","AUS",-0.126923076923077
"cocer","copul","AUT",0.246428571428571
"cocer","copul","AZE",-0.0419117647058824
"cocer","copul","BDI",0.3
"cocer","copul","BEN",0.3
"cocer","copul","BFA",0.3
"cocer","copul","BGR",-0.0419117647058824
"cocer","copul","BLR",-0.0419117647058824
"cocer","copul","BLT",-0.0419117647058824
"cocer","copul","BLX",0.246428571428571
"cocer","copul","BLZ",0.278571428571429
"cocer","copul","BOL",0.278571428571429
"cocer","copul","BRA",0.091
"cocer","copul","BWA",0.115909090909091
"cocer","copul","CAF",0.3
"cocer","copul","CAN",-0.148422506007887
"cocer","copul","CHL",0.278571428571429
"cocer","copul","CHM",0.0871758876961189
"cocer","copul","CHP",0.246428571428571
"cocer","copul","CIV",0.221739130434783
"cocer","copul","CMR",0.3
"cocer","copul","COD",0.3
"cocer","copul","COG",0.3
"cocer","copul","COL",0.278571428571429
"cocer","copul","CRI",0.278571428571429
"cocer","copul","CUB",0.278571428571429
"cocer","copul","CYP",0.115909090909091
"cocer","copul","CZE",-0.0419117647058824
"cocer","copul","DEU",0.246428571428571
"cocer","copul","DJI",0.3
"cocer","copul","DNK",0.246428571428571
"cocer","copul","DOM",0.278571428571429
"cocer","copul","DZA",0.115909090909091
"cocer","copul","ECU",0.278571428571429
"cocer","copul","EGY",-0.0306338028169015
"cocer","copul","ETH",0.3
"cocer","copul","FNP",0.246428571428571
"cocer","copul","FRP",0.246428571428571
"cocer","copul","GAB",0.3
"cocer","copul","GEO",-0.0419117647058824
"cocer","copul","GHA",0.115909090909091
"cocer","copul","GIN",0.3
"cocer","copul","GMB",0.3
"cocer","copul","GNB",0.3
"cocer","copul","GRC",-0.0419117647058824
"cocer","copul","GSA",0.278571428571429
"cocer","copul","GTM",0.278571428571429
"cocer","copul","HND",0.278571428571429
"cocer","copul","HRV",-0.0419117647058824
"cocer","copul","HTI",0.278571428571429
"cocer","copul","HUN",-0.0419117647058824
"cocer","copul","IDN",0.278571428571429
"cocer","copul","IRL",0.246428571428571
"cocer","copul","IRN",0.115909090909091
"cocer","copul","IRQ",0.115909090909091
"cocer","copul","ISL",0.246428571428571
"cocer","copul","ISR",-0.148422506007887
"cocer","copul","ITP",0.246428571428571
"cocer","copul","JOR",0.115909090909091
"cocer","copul","JPN",0.11671875
"cocer","copul","KAZ",-0.0419117647058824
"cocer","copul","KEN",0.115909090909091
"cocer","copul","KGZ",-0.0419117647058824
"cocer","copul","KOR",0.206896551724138
"cocer","copul","LBN",0.115909090909091
"cocer","copul","LBY",0.115909090909091
"cocer","copul","LSO",0.3
"cocer","copul","MDA",-0.0419117647058824
"cocer","copul","MDG",0.3
"cocer","copul","MEX",0.06
"cocer","copul","MLI",0.3
"cocer","copul","MNG",0.211422413793104
"cocer","copul","MOR",0.115909090909091
"cocer","copul","MOZ",0.3
"cocer","copul","MRT",0.3
"cocer","copul","MWI",0.221739130434783
"cocer","copul","MYS",-0.0119085365853659
"cocer","copul","NAM",0.115909090909091
"cocer","copul","NER",0.3
"cocer","copul","NGA",-0.11015625
"cocer","copul","NLD",0.246428571428571
"cocer","copul","NOR",0.246428571428571
"cocer","copul","NZL",-0.148422506007887
"cocer","copul","OBN",-0.0419117647058824
"cocer","copul","PAN",0.278571428571429
"cocer","copul","PER",0.278571428571429
"cocer","copul","PHL",0.278571428571429
"cocer","copul","POL",-0.0419117647058824
"cocer","copul","PRT",0.246428571428571
"cocer","copul","PRY",0.278571428571429
"cocer","copul","RAP",0.115909090909091
"cocer","copul","ROU",-0.0419117647058824
"cocer","copul","RUS",-0.0419117647058824
"cocer","copul","RWA",0.3
"cocer","copul","SAU",0.115909090909091
"cocer","copul","SEN",0.115909090909091
"cocer","copul","SLE",0.3
"cocer","copul","SLV",0.278571428571429
"cocer","copul","SOM",0.3
"cocer","copul","SPP",0.246428571428571
"cocer","copul","SVK",-0.0419117647058824
"cocer","copul","SVN",-0.0419117647058824
"cocer","copul","SWE",0.246428571428571
"cocer","copul","SWZ",0.115909090909091
"cocer","copul","SYR",0.115909090909091
"cocer","copul","TCD",0.3
"cocer","copul","TGO",0.3
"cocer","copul","THA",-2.18399999999988
"cocer","copul","TJK",-0.0419117647058824
"cocer","copul","TKM",-0.0419117647058824
"cocer","copul","TUN",0.115909090909091
"cocer","copul","TUR",0.115909090909091
"cocer","copul","TZA",0.115909090909091
"cocer","copul","UGA",0.115909090909091
"cocer","copul","UKP",0.246428571428571
"cocer","copul","UKR",-0.0419117647058824
"cocer","copul","URY",0.278571428571429
"cocer","copul","USA",-0.55
"cocer","copul","UZB",-0.0419117647058824
"cocer","copul","YEM",0.115909090909091
"cocer","copul","ZAF",-0.148422506007887
"cocer","copul","ZMB",0.115909090909091
"cocer","copul","ZWE",0.115909090909091
"cocer","csugr","AUT",0.00616071428571428
"cocer","csugr","BGR",-0.00419117647058824
"cocer","csugr","CHM",0.00217939719240297
"cocer","csugr","COL",0.0139285714285714
"cocer","csugr","DEU",0.00616071428571428
"cocer","csugr","DNK",0.00616071428571428
"cocer","csugr","EGY",-0.00306338028169015
"cocer","csugr","FRP",0.00616071428571428
"cocer","csugr","GRC",-0.00419117647058824
"cocer","csugr","GTM",0.0139285714285714
"cocer","csugr","HRV",-0.00419117647058824
"cocer","csugr","HUN",-0.00419117647058824
"cocer","csugr","KAZ",-0.00419117647058824
"cocer","csugr","KGZ",-0.00419117647058824
"cocer","csugr","PAK",-0.000824175824175824
"cocer","csugr","POL",-0.00419117647058824
"cocer","csugr","SYR",0.00579545454545455
"cocer","csugr","TUN",0.00579545454545455
"cocer","csugr","USA",-0.01375
"cocer","cgrnd","AGO",0.3
"cocer","cgrnd","BFA",0.3
"cocer","cgrnd","BLT",-0.0419117647058824
"cocer","cgrnd","COL",0.278571428571429
"cocer","cgrnd","JPN",0.11671875
"cocer","cgrnd","PHL",0.278571428571429
"cocer","cgrnd","TCD",0.3
"cocer","cgrnd","ZAF",-0.148422506007887
"cocer","crpsd","AFG",-0.00349693251533742
"cocer","crpsd","BGD",-0.00357446808510638
"cocer","crpsd","BGR",-0.016764705882353
"cocer","crpsd","BLR",-0.016764705882353
"cocer","crpsd","BLT",-0.016764705882353
"cocer","crpsd","BLX",0.0246428571428571
"cocer","crpsd","BRA",0.014
"cocer","crpsd","CAN",-0.0287269367393554
"cocer","crpsd","CHL",0.0557142857142858
"cocer","crpsd","CHM",0.00871758876961188
"cocer","crpsd","CHP",0.0246428571428571
"cocer","crpsd","CZE",-0.016764705882353
"cocer","crpsd","DEU",0.0246428571428571
"cocer","crpsd","DNK",0.0246428571428571
"cocer","crpsd","HRV",-0.016764705882353
"cocer","crpsd","HUN",-0.016764705882353
"cocer","crpsd","IND",-0.00392045454545455
"cocer","crpsd","IRN",0.0231818181818182
"cocer","crpsd","KAZ",-0.016764705882353
"cocer","crpsd","MNG",0.0281896551724138
"cocer","crpsd","MOR",0.0231818181818182
"cocer","crpsd","NZL",-0.0287269367393554
"cocer","crpsd","OIO",-0.00452830188679245
"cocer","crpsd","PAK",-0.0032967032967033
"cocer","crpsd","POL",-0.016764705882353
"cocer","crpsd","PRT",0.0246428571428571
"cocer","crpsd","RAP",0.0231818181818182
"cocer","crpsd","ROU",-0.016764705882353
"cocer","crpsd","RUS",-0.016764705882353
"cocer","crpsd","SAU",0.0231818181818182
"cocer","crpsd","SEN",0.0231818181818182
"cocer","crpsd","SPP",0.0246428571428571
"cocer","crpsd","SVK",-0.016764705882353
"cocer","crpsd","SWE",0.0246428571428571
"cocer","crpsd","THA",-1.09199999999994
"cocer","crpsd","TJK",-0.016764705882353
"cocer","crpsd","TUN",0.0231818181818182
"cocer","crpsd","UKP",0.0246428571428571
"cocer","crpsd","UKR",-0.016764705882353
"cocer","crpsd","URY",0.0557142857142858
"cocer","crpsd","USA",-0.055
"cocer","crpsd","ZAF",-0.0287269367393554
"cocer","csoyb","AFG",-0.00349693251533742
"cocer","csoyb","ARG",0.0557142857142858
"cocer","csoyb","ARM",-0.016764705882353
"cocer","csoyb","AUT",0.0246428571428571
"cocer","csoyb","AZE",-0.016764705882353
"cocer","csoyb","BGD",-0.00357446808510638
"cocer","csoyb","BLR",-0.016764705882353
"cocer","csoyb","BLX",0.0246428571428571
"cocer","csoyb","BOL",0.0557142857142858
"cocer","csoyb","BRA",0.014
"cocer","csoyb","CAN",-0.0287269367393554
"cocer","csoyb","CHL",0.0557142857142858
"cocer","csoyb","CHM",0.00871758876961188
"cocer","csoyb","CRB",-0.00452830188679245
"cocer","csoyb","CRI",0.0557142857142858
"cocer","csoyb","CUB",0.0557142857142858
"cocer","csoyb","CZE",-0.016764705882353
"cocer","csoyb","DEU",0.0246428571428571
"cocer","csoyb","DNK",0.0246428571428571
"cocer","csoyb","DOM",0.0557142857142858
"cocer","csoyb","DZA",0.0231818181818182
"cocer","csoyb","FNP",0.0246428571428571
"cocer","csoyb","FRP",0.0246428571428571
"cocer","csoyb","GEO",-0.016764705882353
"cocer","csoyb","GHA",0.0231818181818182
"cocer","csoyb","GSA",0.0557142857142858
"cocer","csoyb","GTM",0.0557142857142858
"cocer","csoyb","HUN",-0.016764705882353
"cocer","csoyb","IDN",0.0557142857142858
"cocer","csoyb","IND",-0.00392045454545455
"cocer","csoyb","IRL",0.0246428571428571
"cocer","csoyb","IRN",0.0231818181818182
"cocer","csoyb","IRQ",0.0231818181818182
"cocer","csoyb","ISL",0.0246428571428571
"cocer","csoyb","ITP",0.0246428571428571
"cocer","csoyb","JPN",0.0155625
"cocer","csoyb","KAZ",-0.016764705882353
"cocer","csoyb","KEN",0.0231818181818182
"cocer","csoyb","KGZ",-0.016764705882353
"cocer","csoyb","KOR",0.0206896551724138
"cocer","csoyb","MDA",-0.016764705882353
"cocer","csoyb","MEX",0.015
"cocer","csoyb","MWI",0.0443478260869566
"cocer","csoyb","MYS",-0.0079390243902439
"cocer","csoyb","NGA",-0.0440625000000001
"cocer","csoyb","NOR",0.0246428571428571
"cocer","csoyb","NPL",-0.00349693251533742
"cocer","csoyb","OBN",-0.016764705882353
"cocer","csoyb","PAN",0.0557142857142858
"cocer","csoyb","PER",0.0557142857142858
"cocer","csoyb","PHL",0.0557142857142858
"cocer","csoyb","POL",-0.016764705882353
"cocer","csoyb","PRT",0.0246428571428571
"cocer","csoyb","PRY",0.0557142857142858
"cocer","csoyb","ROU",-0.016764705882353
"cocer","csoyb","RUS",-0.016764705882353
"cocer","csoyb","SVK",-0.016764705882353
"cocer","csoyb","SVN",-0.016764705882353
"cocer","csoyb","THA",-1.09199999999994
"cocer","csoyb","TUN",0.0231818181818182
"cocer","csoyb","TUR",0.0231818181818182
"cocer","csoyb","TZA",0.0231818181818182
"cocer","csoyb","UGA",0.0231818181818182
"cocer","csoyb","UKP",0.0246428571428571
"cocer","csoyb","UKR",-0.016764705882353
"cocer","csoyb","URY",0.0557142857142858
"cocer","csoyb","USA",-0.055
"cocer","csoyb","UZB",-0.016764705882353
"cocer","csoyb","ZAF",-0.0287269367393554
"cocer","csoyb","ZMB",0.0231818181818182
"cocer","csnfl","ARG",0.0557142857142858
"cocer","csnfl","ARM",-0.016764705882353
"cocer","csnfl","AUT",0.0246428571428571
"cocer","csnfl","BGD",-0.00357446808510638
"cocer","csnfl","BGR",-0.016764705882353
"cocer","csnfl","BLR",-0.016764705882353
"cocer","csnfl","BLT",-0.016764705882353
"cocer","csnfl","BLX",0.0246428571428571
"cocer","csnfl","CHM",0.00871758876961188
"cocer","csnfl","COL",0.0557142857142858
"cocer","csnfl","CZE",-0.016764705882353
"cocer","csnfl","DNK",0.0246428571428571
"cocer","csnfl","FNP",0.0246428571428571
"cocer","csnfl","FRP",0.0246428571428571
"cocer","csnfl","GRC",-0.016764705882353
"cocer","csnfl","HUN",-0.016764705882353
"cocer","csnfl","IRL",0.0246428571428571
"cocer","csnfl","IRN",0.0231818181818182
"cocer","csnfl","ISR",-0.0287269367393554
"cocer","csnfl","JPN",0.0155625
"cocer","csnfl","KAZ",-0.016764705882353
"cocer","csnfl","KGZ",-0.016764705882353
"cocer","csnfl","LBN",0.0231818181818182
"cocer","csnfl","LBY",0.0231818181818182
"cocer","csnfl","MDA",-0.016764705882353
"cocer","csnfl","MEX",0.015
"cocer","csnfl","MOR",0.0231818181818182
"cocer","csnfl","NLD",0.0246428571428571
"cocer","csnfl","NOR",0.0246428571428571
"cocer","csnfl","OBN",-0.016764705882353
"cocer","csnfl","POL",-0.016764705882353
"cocer","csnfl","RAP",0.0231818181818182
"cocer","csnfl","ROU",-0.016764705882353
"cocer","csnfl","RUS",-0.016764705882353
"cocer","csnfl","SAU",0.0231818181818182
"cocer","csnfl","SEN",0.0231818181818182
"cocer","csnfl","SPP",0.0246428571428571
"cocer","csnfl","SVN",-0.016764705882353
"cocer","csnfl","SWE",0.0246428571428571
"cocer","csnfl","SYR",0.0231818181818182
"cocer","csnfl","THA",-1.09199999999994
"cocer","csnfl","TJK",-0.016764705882353
"cocer","csnfl","TUR",0.0231818181818182
"cocer","csnfl","UGA",0.0231818181818182
"cocer","csnfl","UKP",0.0246428571428571
"cocer","csnfl","UKR",-0.016764705882353
"cocer","csnfl","USA",-0.055
"cocer","csnfl","UZB",-0.016764705882353
"cocer","csnfl","ZAF",-0.0287269367393554
"cocer","ctols","AFG",-0.000874233128834356
"cocer","ctols","ALB",-0.00419117647058824
"cocer","ctols","BGD",-0.000893617021276596
"cocer","ctols","BLT",-0.00419117647058824
"cocer","ctols","BOL",0.0139285714285714
"cocer","ctols","BWA",0.00579545454545455
"cocer","ctols","CHM",0.00217939719240297
"cocer","ctols","CRB",-0.00113207547169811
"cocer","ctols","CUB",0.0139285714285714
"cocer","ctols","DEU",0.00616071428571428
"cocer","ctols","DNK",0.00616071428571428
"cocer","ctols","DOM",0.0139285714285714
"cocer","ctols","DZA",0.00579545454545455
"cocer","ctols","EGY",-0.00306338028169015
"cocer","ctols","FJI",-0.00113207547169811
"cocer","ctols","GHA",0.00579545454545455
"cocer","ctols","GRC",-0.00419117647058824
"cocer","ctols","GSA",0.0139285714285714
"cocer","ctols","HTI",0.0139285714285714
"cocer","ctols","IDN",0.0139285714285714
"cocer","ctols","IRL",0.00616071428571428
"cocer","ctols","ISL",0.00616071428571428
"cocer","ctols","ISR",-0.00718173418483884
"cocer","ctols","ITP",0.00616071428571428
"cocer","ctols","JOR",0.00579545454545455
"cocer","ctols","JPN",0.003890625
"cocer","ctols","KAZ",-0.00419117647058824
"cocer","ctols","KGZ",-0.00419117647058824
"cocer","ctols","LBN",0.00579545454545455
"cocer","ctols","MOR",0.00579545454545455
"cocer","ctols","NAM",0.00579545454545455
"cocer","ctols","NGA",-0.011015625
"cocer","ctols","NLD",0.00616071428571428
"cocer","ctols","OIO",-0.00113207547169811
"cocer","ctols","OPO",-0.00113207547169811
"cocer","ctols","PHL",0.0139285714285714
"cocer","ctols","PRT",0.00616071428571428
"cocer","ctols","PRY",0.0139285714285714
"cocer","ctols","RAP",0.00579545454545455
"cocer","ctols","SEN",0.00579545454545455
"cocer","ctols","SLB",-0.00113207547169811
"cocer","ctols","SLV",0.0139285714285714
"cocer","ctols","SPP",0.00616071428571428
"cocer","ctols","SWZ",0.00579545454545455
"cocer","ctols","SYR",0.00579545454545455
"cocer","ctols","TJK",-0.00419117647058824
"cocer","ctols","TZA",0.00579545454545455
"cocer","ctols","VUT",-0.00113207547169811
"cocer","ctols","YEM",0.00579545454545455
"ccass","cbarl","AFG",-0.0170192307692308
"ccass","cbarl","ALB",-0.00954545454545455
"ccass","cbarl","ARG",-0.0189914163090129
"ccass","cbarl","ARM",-0.0222115384615385
"ccass","cbarl","AUS",-0.0170192307692308
"ccass","cbarl","AUT",-0.0189914163090129
"ccass","cbarl","AZE",-0.0222115384615385
"ccass","cbarl","BGD",-0.0170192307692308
"ccass","cbarl","BGR",-0.0280339805825243
"ccass","cbarl","BLR",-0.0189914163090129
"ccass","cbarl","BLT",-0.0189914163090129
"ccass","cbarl","BLX",-0.0417209302325582
"ccass","cbarl","BOL",-0.0280339805825243
"ccass","cbarl","BRA",-0.16618556270507
"ccass","cbarl","CAN",-0.0280339805825243
"ccass","cbarl","CHL",-0.0222115384615385
"ccass","cbarl","CHM",-0.0280339805825243
"ccass","cbarl","CHP",-0.0189914163090129
"ccass","cbarl","COG",-0.0307584269662922
"ccass","cbarl","COL",-0.0280339805825243
"ccass","cbarl","CRB",-0.0208860759493671
"ccass","cbarl","CYP",-0.121875
"ccass","cbarl","CZE",-0.0280339805825243
"ccass","cbarl","DEU",-0.0208860759493671
"ccass","cbarl","DNK",-0.0208860759493671
"ccass","cbarl","DZA",-0.0170192307692308
"ccass","cbarl","EGY",-0.105
"ccass","cbarl","ERI",-0.105
"ccass","cbarl","ETH",-0.105
"ccass","cbarl","FNP",-0.0208860759493671
"ccass","cbarl","FRP",-0.17093023255814
"ccass","cbarl","GEO",-0.0222115384615385
"ccass","cbarl","GRC",-0.00954545454545455
"ccass","cbarl","HRV",-0.00954545454545455
"ccass","cbarl","HUN",-0.0280339805825243
"ccass","cbarl","IND",-0.0178378378378379
"ccass","cbarl","IRL",-0.16618556270507
"ccass","cbarl","IRN",-0.0178378378378379
"ccass","cbarl","IRQ",-0.0178378378378379
"ccass","cbarl","ISL",-0.0208860759493671
"ccass","cbarl","ISR",-0.0179836512261581
"ccass","cbarl","ITP",-0.0208860759493671
"ccass","cbarl","JOR",-0.0178378378378379
"ccass","cbarl","JPN",-0.0208860759493671
"ccass","cbarl","KAZ",-0.0178378378378379
"ccass","cbarl","KGZ",-0.0178378378378379
"ccass","cbarl","KOR",-0.238392857142857
"ccass","cbarl","LBN",-0.0178378378378379
"ccass","cbarl","LBY",-0.0178378378378379
"ccass","cbarl","MDA",-0.0280339805825243
"ccass","cbarl","MEX",-0.0178378378378379
"ccass","cbarl","MMR",-0.0178378378378379
"ccass","cbarl","MNG",-0.0178378378378379
"ccass","cbarl","MOR",-0.0178378378378379
"ccass","cbarl","NGA",-0.0208860759493671
"ccass","cbarl","NLD",-0.0208860759493671
"ccass","cbarl","NOR",-0.0208860759493671
"ccass","cbarl","NPL",-0.0178378378378379
"ccass","cbarl","NZL",-0.0208860759493671
"ccass","cbarl","OBN",-0.00954545454545455
"ccass","cbarl","OPO",-0.0208860759493671
"ccass","cbarl","PAK",-0.0178378378378379
"ccass","cbarl","PER",-0.0178378378378379
"ccass","cbarl","PHL",-0.0208860759493671
"ccass","cbarl","POL",-0.0208860759493671
"ccass","cbarl","PRK",-0.0208860759493671
"ccass","cbarl","PRT",-0.0208860759493671
"ccass","cbarl","PSE",-0.0178378378378379
"ccass","cbarl","RAP",-0.0208860759493671
"ccass","cbarl","ROU",-0.0280339805825243
"ccass","cbarl","RUS",-0.0208860759493671
"ccass","cbarl","SAU",-0.0208860759493671
"ccass","cbarl","SPP",-0.0208860759493671
"ccass","cbarl","SVK",-0.0280339805825243
"ccass","cbarl","SVN",-0.00954545454545455
"ccass","cbarl","SWE",-0.0208860759493671
"ccass","cbarl","TKM",0.435
"ccass","cbarl","TUN",-0.105
"ccass","cbarl","TUR",0.155357142857143
"ccass","cbarl","UKP",-0.16618556270507
"ccass","cbarl","UKR",0.435
"ccass","cbarl","USA",0.20504854368932
"ccass","cbarl","UZB",-0.169368131868132
"ccass","cbarl","VNM",-0.240820312499999
"ccass","cbarl","ZAF",-0.0208860759493671
"ccass","cmaiz","AFG",-0.0340384615384616
"ccass","cmaiz","AGO",-0.0379828326180258
"ccass","cmaiz","ALB",-0.00954545454545455
"ccass","cmaiz","ARG",-0.0379828326180258
"ccass","cmaiz","ARM",-0.0222115384615385
"ccass","cmaiz","AUS",-0.0340384615384616
"ccass","cmaiz","AUT",-0.0379828326180258
"ccass","cmaiz","AZE",-0.0222115384615385
"ccass","cmaiz","BDI",-0.0222115384615385
"ccass","cmaiz","BEN",-0.0379828326180258
"ccass","cmaiz","BFA",-0.16618556270507
"ccass","cmaiz","BGD",-0.0340384615384616
"ccass","cmaiz","BGR",-0.0280339805825243
"ccass","cmaiz","BLR",-0.0379828326180258
"ccass","cmaiz","BLT",-0.0379828326180258
"ccass","cmaiz","BLX",-0.104302325581395
"ccass","cmaiz","BLZ",-0.0280339805825243
"ccass","cmaiz","BOL",-0.0280339805825243
"ccass","cmaiz","BRA",-0.16618556270507
"ccass","cmaiz","BWA",-0.106754964987676
"ccass","cmaiz","CAF",-0.0222115384615385
"ccass","cmaiz","CAN",-0.0280339805825243
"ccass","cmaiz","CHL",-0.0222115384615385
"ccass","cmaiz","CHM",-0.0280339805825243
"ccass","cmaiz","CHP",-0.0379828326180258
"ccass","cmaiz","CIV",-0.0402439024390244
"ccass","cmaiz","CMR",-0.0280339805825243
"ccass","cmaiz","COD",0.104732142857143
"ccass","cmaiz","COG",-0.0492134831460675
"ccass","cmaiz","COL",-0.0280339805825243
"ccass","cmaiz","CRB",-0.0417721518987342
"ccass","cmaiz","CRI",-0.0280339805825243
"ccass","cmaiz","CUB",-0.0280339805825243
"ccass","cmaiz","CYP",-0.1584375
"ccass","cmaiz","CZE",-0.0280339805825243
"ccass","cmaiz","DEU",-0.0417721518987342
"ccass","cmaiz","DJI",-0.105
"ccass","cmaiz","DNK",-0.0417721518987342
"ccass","cmaiz","DOM",-0.0280339805825243
"ccass","cmaiz","DZA",-0.0340384615384616
"ccass","cmaiz","ECU",-0.17093023255814
"ccass","cmaiz","EGY",-0.105
"ccass","cmaiz","ERI",-0.105
"ccass","cmaiz","ETH",-0.105
"ccass","cmaiz","FJI",-0.0417721518987342
"ccass","cmaiz","FNP",-0.0417721518987342
"ccass","cmaiz","FRP",-0.17093023255814
"ccass","cmaiz","GAB",-0.17093023255814
"ccass","cmaiz","GEO",-0.0222115384615385
"ccass","cmaiz","GHA",-0.0417721518987342
"ccass","cmaiz","GIN",-0.0417721518987342
"ccass","cmaiz","GNB",-0.0356756756756757
"ccass","cmaiz","GRC",-0.00954545454545455
"ccass","cmaiz","GSA",-0.0417721518987342
"ccass","cmaiz","GTM",-0.0280339805825243
"ccass","cmaiz","HND",-0.0280339805825243
"ccass","cmaiz","HRV",-0.00954545454545455
"ccass","cmaiz","HTI",-0.0280339805825243
"ccass","cmaiz","HUN",-0.0280339805825243
"ccass","cmaiz","IDN",-0.0417721518987342
"ccass","cmaiz","IND",-0.0356756756756757
"ccass","cmaiz","IRL",-0.16618556270507
"ccass","cmaiz","IRN",-0.0356756756756757
"ccass","cmaiz","IRQ",-0.0356756756756757
"ccass","cmaiz","ISL",-0.0417721518987342
"ccass","cmaiz","ISR",-0.0359673024523161
"ccass","cmaiz","ITP",-0.0417721518987342
"ccass","cmaiz","JAM",-0.0417721518987342
"ccass","cmaiz","JOR",-0.0356756756756757
"ccass","cmaiz","JPN",-0.0417721518987342
"ccass","cmaiz","KAZ",-0.0356756756756757
"ccass","cmaiz","KEN",-0.0356756756756757
"ccass","cmaiz","KGZ",-0.0356756756756757
"ccass","cmaiz","LBN",-0.0356756756756757
"ccass","cmaiz","LBR",-0.0356756756756757
"ccass","cmaiz","LBY",-0.0356756756756757
"ccass","cmaiz","LSO",-0.0356756756756757
"ccass","cmaiz","MDA",-0.0280339805825243
"ccass","cmaiz","MDG",-0.0417721518987342
"ccass","cmaiz","MEX",-0.0356756756756757
"ccass","cmaiz","MLI",-0.0356756756756757
"ccass","cmaiz","MMR",-0.0356756756756757
"ccass","cmaiz","MNG",-0.0356756756756757
"ccass","cmaiz","MOR",-0.0356756756756757
"ccass","cmaiz","MOZ",-0.0417721518987342
"ccass","cmaiz","MRT",-0.0356756756756757
"ccass","cmaiz","MWI",-0.0417721518987342
"ccass","cmaiz","MYS",-0.0417721518987342
"ccass","cmaiz","NAM",-0.0356756756756757
"ccass","cmaiz","NER",-0.0356756756756757
"ccass","cmaiz","NGA",-0.0417721518987342
"ccass","cmaiz","NIC",-0.0280339805825243
"ccass","cmaiz","NLD",-0.0417721518987342
"ccass","cmaiz","NOR",-0.0417721518987342
"ccass","cmaiz","NPL",-0.0356756756756757
"ccass","cmaiz","NZL",-0.0417721518987342
"ccass","cmaiz","OAO",-0.0417721518987342
"ccass","cmaiz","OBN",-0.00954545454545455
"ccass","cmaiz","OIO",-0.0417721518987342
"ccass","cmaiz","OPO",-0.0417721518987342
"ccass","cmaiz","PAK",-0.0356756756756757
"ccass","cmaiz","PAN",-0.0280339805825243
"ccass","cmaiz","PER",-0.0356756756756757
"ccass","cmaiz","PHL",-0.0417721518987342
"ccass","cmaiz","PNG",-0.0195
"ccass","cmaiz","POL",-0.0417721518987342
"ccass","cmaiz","PRK",-0.0417721518987342
"ccass","cmaiz","PRT",-0.0417721518987342
"ccass","cmaiz","PRY",-0.0280339805825243
"ccass","cmaiz","RAP",-0.0417721518987342
"ccass","cmaiz","ROU",-0.0280339805825243
"ccass","cmaiz","RUS",-0.0417721518987342
"ccass","cmaiz","RWA",-0.0356756756756757
"ccass","cmaiz","SAU",-0.0417721518987342
"ccass","cmaiz","SEN",-0.0417721518987342
"ccass","cmaiz","SLE",-0.0356756756756757
"ccass","cmaiz","SLV",-0.0280339805825243
"ccass","cmaiz","SOM",-0.0356756756756757
"ccass","cmaiz","SPP",-0.0417721518987342
"ccass","cmaiz","SVK",-0.0280339805825243
"ccass","cmaiz","SVN",-0.00954545454545455
"ccass","cmaiz","SWE",-0.0417721518987342
"ccass","cmaiz","TCD",-0.0280339805825243
"ccass","cmaiz","TGO",-0.480000000000001
"ccass","cmaiz","THA",0.0890163934426229
"ccass","cmaiz","TLS",-0.0195
"ccass","cmaiz","TUN",-0.105
"ccass","cmaiz","TZA",0.358783783783784
"ccass","cmaiz","UKP",-0.16618556270507
"ccass","cmaiz","URY",-5.69999999999999
"ccass","cmaiz","USA",0.20504854368932
"ccass","cmaiz","UZB",-0.282280219780219
"ccass","cmaiz","VEN",-0.0417721518987342
"ccass","cmaiz","VNM",-0.401367187499999
"ccass","cmaiz","VUT",-0.0417721518987342
"ccass","cmaiz","YEM",-0.0417721518987342
"ccass","cmaiz","ZAF",-0.0417721518987342
"ccass","cmill","AGO",-0.0189914163090129
"ccass","cmill","ARG",-0.0189914163090129
"ccass","cmill","AUS",-0.0170192307692308
"ccass","cmill","AUT",-0.0189914163090129
"ccass","cmill","AZE",-0.0222115384615385
"ccass","cmill","BEN",-0.0189914163090129
"ccass","cmill","BFA",-0.16618556270507
"ccass","cmill","BGR",-0.0280339805825243
"ccass","cmill","BLR",-0.0189914163090129
"ccass","cmill","BLX",-0.0417209302325582
"ccass","cmill","BRA",-0.16618556270507
"ccass","cmill","CAN",-0.0280339805825243
"ccass","cmill","CHL",-0.0222115384615385
"ccass","cmill","CHM",-0.0280339805825243
"ccass","cmill","CHP",-0.0189914163090129
"ccass","cmill","CMR",-0.0280339805825243
"ccass","cmill","COD",0.104732142857143
"ccass","cmill","COG",-0.0307584269662922
"ccass","cmill","COL",-0.0280339805825243
"ccass","cmill","CZE",-0.0280339805825243
"ccass","cmill","DEU",-0.0208860759493671
"ccass","cmill","DZA",-0.0170192307692308
"ccass","cmill","ETH",-0.105
"ccass","cmill","GHA",-0.0208860759493671
"ccass","cmill","GIN",-0.0208860759493671
"ccass","cmill","GNB",-0.0178378378378379
"ccass","cmill","GRC",-0.00954545454545455
