"JJJ","FPU","LND","Val"
"jopul","ALB_ALB","arf",0.204
"jopul","ALK_USA","air",0.18
"jopul","ALK_USA","arf",0.18
"jopul","AMA_BOL","air",0.24
"jopul","AMA_BOL","arf",0.24
"jopul","AMA_BRA","air",0.204
"jopul","AMA_BRA","arf",0.204
"jopul","AMA_COL","air",0.216
"jopul","AMA_COL","arf",0.216
"jopul","AMA_ECU","air",0.24
"jopul","AMA_ECU","arf",0.24
"jopul","AMA_PER","air",0.24
"jopul","AMA_PER","arf",0.24
"jopul","AMD_AFG","air",0.24
"jopul","AMD_AFG","arf",0.24
"jopul","AMD_TJK","air",0.264
"jopul","AMD_TJK","arf",0.264
"jopul","AMD_TKM","air",0.264
"jopul","AMD_TKM","arf",0.264
"jopul","AMD_UZB","air",0.264
"jopul","AMD_UZB","arf",0.264
"jopul","AMR_CHM","air",0.228
"jopul","AMR_CHM","arf",0.228
"jopul","AMR_RUS","air",0.18
"jopul","AMR_RUS","arf",0.18
"jopul","ARA_IRQ","air",0.168
"jopul","ARA_IRQ","arf",0.168
"jopul","ARK_USA","air",0.18
"jopul","ARK_USA","arf",0.18
"jopul","ARM_ARM","air",0.18
"jopul","ARM_ARM","arf",0.18
"jopul","AZE_AZE","air",0.18
"jopul","AZE_AZE","arf",0.18
"jopul","BAL_BLT","air",0.18
"jopul","BAL_BLT","arf",0.18
"jopul","BAL_RUS","air",0.18
"jopul","BAL_RUS","arf",0.18
"jopul","BLA_RUS","air",0.18
"jopul","BLA_RUS","arf",0.18
"jopul","BLA_TUR","air",0.192
"jopul","BLA_TUR","arf",0.192
"jopul","BLA_UKR","air",0.18
"jopul","BLA_UKR","arf",0.18
"jopul","BLZ_BLZ","air",0.24
"jopul","BLZ_BLZ","arf",0.24
"jopul","BOR_IDN","air",0.168
"jopul","BOR_IDN","arf",0.168
"jopul","BOR_MYS","air",0.132
"jopul","BOR_MYS","arf",0.132
"jopul","BRT_BGD","air",0.276
"jopul","BRT_BGD","arf",0.276
"jopul","BRT_BTN","air",0.24
"jopul","BRT_BTN","arf",0.24
"jopul","BRT_CHM","air",0.228
"jopul","BRT_CHM","arf",0.228
"jopul","BRT_IND","air",0.252
"jopul","BRT_IND","arf",0.252
"jopul","CAF_CAF","air",0.252
"jopul","CAF_CAF","arf",0.252
"jopul","CAF_CMR","air",0.252
"jopul","CAF_CMR","arf",0.252
"jopul","CAF_COG","air",0.252
"jopul","CAF_COG","arf",0.252
"jopul","CAF_GAB","air",0.252
"jopul","CAF_GAB","arf",0.252
"jopul","CAF_NAM","air",0.324
"jopul","CAF_NAM","arf",0.324
"jopul","CAL_USA","air",0.18
"jopul","CAL_USA","arf",0.18
"jopul","CAN_CAN","air",0.228
"jopul","CAN_CAN","arf",0.228
"jopul","CAU_AUS","air",0.156
"jopul","CAU_AUS","arf",0.156
"jopul","CAV_IND","air",0.252
"jopul","CAV_IND","arf",0.252
"jopul","CHC_CHL","air",0.24
"jopul","CHC_CHL","arf",0.24
"jopul","CHJ_CHM","air",0.228
"jopul","CHJ_CHM","arf",0.228
"jopul","CHO_IND","air",0.252
"jopul","CHO_IND","arf",0.252
"jopul","CHU_KAZ","air",0.264
"jopul","CHU_KAZ","arf",0.264
"jopul","CHU_KGZ","air",0.264
"jopul","CHU_KGZ","arf",0.264
"jopul","COB_CAN","air",0.228
"jopul","COB_CAN","arf",0.228
"jopul","COB_USA","air",0.18
"jopul","COB_USA","arf",0.18
"jopul","COL_USA","air",0.18
"jopul","COL_USA","arf",0.18
"jopul","CON_CAF","air",0.252
"jopul","CON_CAF","arf",0.252
"jopul","CON_COD","air",0.252
"jopul","CON_COD","arf",0.252
"jopul","CON_COG","air",0.252
"jopul","CON_COG","arf",0.252
"jopul","CRB_CRB","air",0.228
"jopul","CRB_CRB","arf",0.228
"jopul","DAN_AUT","air",0.168
"jopul","DAN_AUT","arf",0.168
"jopul","DAN_BGR","air",0.204
"jopul","DAN_BGR","arf",0.204
"jopul","DAN_CZE","air",0.204
"jopul","DAN_CZE","arf",0.204
"jopul","DAN_DEU","air",0.168
"jopul","DAN_DEU","arf",0.168
"jopul","DAN_HRV","air",0.204
"jopul","DAN_HRV","arf",0.204
"jopul","DAN_HUN","air",0.204
"jopul","DAN_HUN","arf",0.204
"jopul","DAN_MDA","air",0.204
"jopul","DAN_MDA","arf",0.204
"jopul","DAN_OBN","air",0.204
"jopul","DAN_OBN","arf",0.204
"jopul","DAN_ROU","air",0.204
"jopul","DAN_ROU","arf",0.204
"jopul","DAN_SVK","air",0.204
"jopul","DAN_SVK","arf",0.204
"jopul","DAN_SVN","air",0.204
"jopul","DAN_SVN","arf",0.204
"jopul","DAN_TUR","air",0.192
"jopul","DAN_TUR","arf",0.192
"jopul","DAN_UKR","air",0.18
"jopul","DAN_UKR","arf",0.18
"jopul","DNI_BLR","air",0.18
"jopul","DNI_BLR","arf",0.18
"jopul","DNI_RUS","air",0.18
"jopul","DNI_RUS","arf",0.18
"jopul","DNI_UKR","air",0.18
"jopul","DNI_UKR","arf",0.18
"jopul","DOM_DOM","air",0.24
"jopul","DOM_DOM","arf",0.24
"jopul","EAC_BDI","air",0.324
"jopul","EAC_BDI","arf",0.324
"jopul","EAC_COD","air",0.252
"jopul","EAC_COD","arf",0.252
"jopul","EAC_RWA","air",0.324
"jopul","EAC_RWA","arf",0.324
"jopul","EAC_TZA","air",0.324
"jopul","EAC_TZA","arf",0.324
"jopul","EAU_AUS","air",0.156
"jopul","EAU_AUS","arf",0.156
"jopul","EGH_IND","air",0.252
"jopul","EGH_IND","arf",0.252
"jopul","ELB_DEU","air",0.168
"jopul","ELB_DEU","arf",0.168
"jopul","ELB_DNK","air",0.168
"jopul","ELB_DNK","arf",0.168
"jopul","EME_CYP","air",0.168
"jopul","EME_CYP","arf",0.168
"jopul","EME_EGY","air",0.228
"jopul","EME_EGY","arf",0.228
"jopul","EME_ISR","air",0.228
"jopul","EME_ISR","arf",0.228
"jopul","EME_JOR","air",0.168
"jopul","EME_JOR","arf",0.168
"jopul","EME_LBN","air",0.168
"jopul","EME_LBN","arf",0.168
"jopul","EME_PSE","air",0.252
"jopul","EME_PSE","arf",0.252
"jopul","EME_SYR","air",0.168
"jopul","EME_SYR","arf",0.168
"jopul","EME_TUR","air",0.192
"jopul","EME_TUR","arf",0.192
"jopul","FJI_FJI","air",0.228
"jopul","FJI_FJI","arf",0.228
"jopul","FNP_FNP","air",0.168
"jopul","FNP_FNP","arf",0.168
"jopul","GAN_BGD","air",0.276
"jopul","GAN_BGD","arf",0.276
"jopul","GAN_CHM","air",0.228
"jopul","GAN_CHM","arf",0.228
"jopul","GAN_IND","air",0.252
"jopul","GAN_IND","arf",0.252
"jopul","GAN_NPL","air",0.24
"jopul","GAN_NPL","arf",0.24
"jopul","GBA_USA","air",0.18
"jopul","GBA_USA","arf",0.18
"jopul","GEO_GEO","air",0.18
"jopul","GEO_GEO","arf",0.18
"jopul","GLA_CAN","air",0.228
"jopul","GLA_CAN","arf",0.228
"jopul","GLA_USA","air",0.18
"jopul","GLA_USA","arf",0.18
"jopul","GOD_IND","air",0.252
"jopul","GOD_IND","arf",0.252
"jopul","GRC_GRC","air",0.204
"jopul","GRC_GRC","arf",0.204
"jopul","GSA_GSA","air",0.24
"jopul","GSA_GSA","arf",0.24
"jopul","GTM_GTM","air",0.24
"jopul","GTM_GTM","arf",0.24
"jopul","HAI_CHM","air",0.228
"jopul","HAI_CHM","arf",0.228
"jopul","HOA_ETH","air",0.264
"jopul","HOA_ETH","arf",0.264
"jopul","HOA_KEN","air",0.324
"jopul","HOA_KEN","arf",0.324
"jopul","HUA_CHM","air",0.228
"jopul","HUA_CHM","arf",0.228
"jopul","HUN_CHM","air",0.228
"jopul","HUN_CHM","arf",0.228
"jopul","HWI_USA","air",0.18
"jopul","HWI_USA","arf",0.18
"jopul","IEC_IND","air",0.252
"jopul","IEC_IND","arf",0.252
"jopul","IND_CHM","air",0.228
"jopul","IND_CHM","arf",0.228
"jopul","IND_IND","air",0.252
"jopul","IND_IND","arf",0.252
"jopul","IND_PAK","air",0.216
"jopul","IND_PAK","arf",0.216
"jopul","INE_IDN","air",0.168
"jopul","INE_IDN","arf",0.168
"jopul","INW_IDN","air",0.168
"jopul","INW_IDN","arf",0.168
"jopul","IRL_IRL","air",0.168
"jopul","IRL_IRL","arf",0.168
"jopul","ITA_ITP","air",0.168
"jopul","ITA_ITP","arf",0.168
"jopul","JAM_JAM","air",0.228
"jopul","JAM_JAM","arf",0.228
"jopul","JAP_JPN","air",0.168
"jopul","JAP_JPN","arf",0.168
"jopul","KAL_BWA","air",0.324
"jopul","KAL_BWA","arf",0.324
"jopul","KAL_NAM","air",0.324
"jopul","KAL_NAM","arf",0.324
"jopul","KAL_ZAF","air",0.228
"jopul","KAL_ZAF","arf",0.228
"jopul","KRI_IND","air",0.252
"jopul","KRI_IND","arf",0.252
"jopul","LAJ_CHM","air",0.228
"jopul","LAJ_CHM","arf",0.228
"jopul","LBA_KAZ","air",0.264
"jopul","LBA_KAZ","arf",0.264
"jopul","LBO_FRP","air",0.168
"jopul","LBO_FRP","arf",0.168
"jopul","LCB_CAF","air",0.252
"jopul","LCB_CAF","arf",0.252
"jopul","LCB_CMR","air",0.252
"jopul","LCB_CMR","arf",0.252
"jopul","LCB_NER","air",0.264
"jopul","LCB_NER","arf",0.264
"jopul","LCB_NGA","air",0.216
"jopul","LCB_NGA","arf",0.216
"jopul","LCB_TCD","air",0.264
"jopul","LCB_TCD","arf",0.264
"jopul","LIM_BWA","air",0.324
"jopul","LIM_BWA","arf",0.324
"jopul","LIM_MOZ","air",0.324
"jopul","LIM_MOZ","arf",0.324
"jopul","LIM_ZAF","air",0.228
"jopul","LIM_ZAF","arf",0.228
"jopul","LIM_ZWE","air",0.324
"jopul","LIM_ZWE","arf",0.324
"jopul","LMO_CHM","air",0.228
"jopul","LMO_CHM","arf",0.228
"jopul","LMO_MNG","air",0.24
"jopul","LMO_MNG","arf",0.24
"jopul","LTZ_KAZ","air",0.264
"jopul","LTZ_KAZ","arf",0.264
"jopul","LUN_IND","air",0.252
"jopul","LUN_IND","arf",0.252
"jopul","MAD_MDG","air",0.324
"jopul","MAD_MDG","arf",0.324
"jopul","MAT_IND","air",0.252
"jopul","MAT_IND","arf",0.252
"jopul","MAU_AUS","air",0.156
"jopul","MAU_AUS","arf",0.156
"jopul","MCK_CAN","air",0.228
"jopul","MCK_CAN","arf",0.228
"jopul","MEK_LAO","air",0.192
"jopul","MEK_LAO","arf",0.192
"jopul","MEK_MMR","air",0.18
"jopul","MEK_MMR","arf",0.18
"jopul","MEK_THA","air",0.192
"jopul","MEK_THA","arf",0.192
"jopul","MEK_VNM","air",0.204
"jopul","MEK_VNM","arf",0.204
"jopul","MHN_IND","air",0.252
"jopul","MHN_IND","arf",0.252
"jopul","MIM_MEX","air",0.228
"jopul","MIM_MEX","arf",0.228
"jopul","MIS_USA","air",0.18
"jopul","MIS_USA","arf",0.18
"jopul","MOU_USA","air",0.18
"jopul","MOU_USA","arf",0.18
"jopul","NAC_DZA","air",0.168
"jopul","NAC_DZA","arf",0.168
"jopul","NAC_EGY","air",0.228
"jopul","NAC_EGY","arf",0.228
"jopul","NAC_LBY","air",0.168
"jopul","NAC_LBY","arf",0.168
"jopul","NAC_TUN","air",0.168
"jopul","NAC_TUN","arf",0.168
"jopul","NEB_BRA","air",0.204
"jopul","NEB_BRA","arf",0.204
"jopul","NER_RUS","air",0.18
"jopul","NER_RUS","arf",0.18
"jopul","NIG_BEN","air",0.252
"jopul","NIG_BEN","arf",0.252
"jopul","NIG_BFA","air",0.264
"jopul","NIG_BFA","arf",0.264
"jopul","NIG_CIV","air",0.252
"jopul","NIG_CIV","arf",0.252
"jopul","NIG_CMR","air",0.252
"jopul","NIG_CMR","arf",0.252
"jopul","NIG_GIN","air",0.252
"jopul","NIG_GIN","arf",0.252
"jopul","NIG_MLI","air",0.264
"jopul","NIG_MLI","arf",0.264
"jopul","NIG_NER","air",0.264
"jopul","NIG_NER","arf",0.264
"jopul","NIG_NGA","air",0.216
"jopul","NIG_NGA","arf",0.216
"jopul","NIG_TCD","air",0.264
"jopul","NIG_TCD","arf",0.264
"jopul","NLL_EGY","air",0.228
"jopul","NLL_EGY","arf",0.228
"jopul","NLL_ERI","air",0.264
"jopul","NLL_ERI","arf",0.264
"jopul","NLL_ETH","air",0.264
"jopul","NLL_ETH","arf",0.264
"jopul","NLL_SDN","air",0.264
"jopul","NLL_SDN","arf",0.264
"jopul","NLL_UGA","air",0.324
"jopul","NLL_UGA","arf",0.324
"jopul","NOR_NOR","air",0.168
"jopul","NOR_NOR","arf",0.168
"jopul","NWA_MOR","air",0.168
"jopul","NWA_MOR","arf",0.168
"jopul","NWA_MRT","air",0.264
"jopul","NWA_MRT","arf",0.264
"jopul","NWS_COL","air",0.216
"jopul","NWS_COL","arf",0.216
"jopul","NWS_ECU","air",0.24
"jopul","NWS_ECU","arf",0.24
"jopul","NZE_NZL","air",0.228
"jopul","NZE_NZL","arf",0.228
"jopul","OAO_OAO","air",0.228
"jopul","OAO_OAO","arf",0.228
"jopul","OBB_CHM","air",0.228
"jopul","OBB_CHM","arf",0.228
"jopul","OBB_KAZ","air",0.264
"jopul","OBB_KAZ","arf",0.264
"jopul","OBB_RUS","air",0.18
"jopul","OBB_RUS","arf",0.18
"jopul","ODE_DEU","air",0.168
"jopul","ODE_DEU","arf",0.168
"jopul","ODE_POL","air",0.204
"jopul","ODE_POL","arf",0.204
"jopul","ODE_RUS","air",0.18
"jopul","ODE_RUS","arf",0.18
"jopul","OHI_USA","air",0.18
"jopul","OHI_USA","arf",0.18
"jopul","OIO_OIO","air",0.228
"jopul","OIO_OIO","arf",0.228
"jopul","OPO_OPO","air",0.228
"jopul","OPO_OPO","arf",0.228
"jopul","ORA_LSO","air",0.324
"jopul","ORA_LSO","arf",0.324
"jopul","ORA_NAM","air",0.324
"jopul","ORA_NAM","arf",0.324
"jopul","ORA_ZAF","air",0.228
"jopul","ORA_ZAF","arf",0.228
"jopul","ORI_COL","air",0.216
"jopul","ORI_COL","arf",0.216
"jopul","ORI_VEN","air",0.24
"jopul","ORI_VEN","arf",0.24
"jopul","PAO_PNG","air",0.228
"jopul","PAO_PNG","arf",0.228
"jopul","PAR_ARG","air",0.12
"jopul","PAR_ARG","arf",0.12
"jopul","PAR_BOL","air",0.24
"jopul","PAR_BOL","arf",0.24
"jopul","PAR_BRA","air",0.204
"jopul","PAR_BRA","arf",0.204
"jopul","PAR_PRY","air",0.24
"jopul","PAR_PRY","arf",0.24
"jopul","PEC_PER","air",0.24
"jopul","PEC_PER","arf",0.24
"jopul","PHI_PHL","air",0.192
"jopul","PHI_PHL","arf",0.192
"jopul","PRT_PRT","air",0.168
"jopul","PRT_PRT","arf",0.168
"jopul","RAP_RAP","air",0.168
"jopul","RAP_RAP","arf",0.168
"jopul","RHI_BLX","air",0.168
"jopul","RHI_BLX","arf",0.168
"jopul","RHI_CHP","air",0.168
"jopul","RHI_CHP","arf",0.168
"jopul","RHI_DEU","air",0.168
"jopul","RHI_DEU","arf",0.168
"jopul","RHI_FRP","air",0.168
"jopul","RHI_FRP","arf",0.168
"jopul","RHI_NLD","air",0.168
"jopul","RHI_NLD","arf",0.168
"jopul","RHO_FRP","air",0.168
"jopul","RHO_FRP","arf",0.168
"jopul","RIC_ARG","air",0.12
"jopul","RIC_ARG","arf",0.12
"jopul","RIG_MEX","air",0.228
"jopul","RIG_MEX","arf",0.228
"jopul","RIG_USA","air",0.18
"jopul","RIG_USA","arf",0.18
"jopul","RRS_RUS","air",0.18
"jopul","RRS_RUS","arf",0.18
"jopul","RVE_VEN","air",0.24
"jopul","RVE_VEN","arf",0.24
"jopul","RVN_VNM","air",0.204
"jopul","RVN_VNM","arf",0.204
"jopul","RWI_CAN","air",0.228
"jopul","RWI_CAN","arf",0.228
"jopul","RWI_USA","air",0.18
"jopul","RWI_USA","arf",0.18
"jopul","SAC_SWZ","air",0.324
"jopul","SAC_SWZ","arf",0.324
"jopul","SAC_ZAF","air",0.228
"jopul","SAC_ZAF","arf",0.228
"jopul","SAF_MOZ","air",0.324
"jopul","SAF_MOZ","arf",0.324
"jopul","SAF_TZA","air",0.324
"jopul","SAF_TZA","arf",0.324
"jopul","SAF_ZWE","air",0.324
"jopul","SAF_ZWE","arf",0.324
"jopul","SAH_DZA","air",0.168
"jopul","SAH_DZA","arf",0.168
"jopul","SAH_EGY","air",0.228
"jopul","SAH_EGY","arf",0.228
"jopul","SAH_LBY","air",0.168
"jopul","SAH_LBY","arf",0.168
"jopul","SAH_MLI","air",0.264
"jopul","SAH_MLI","arf",0.264
"jopul","SAH_MOR","air",0.168
"jopul","SAH_MOR","arf",0.168
"jopul","SAH_MRT","air",0.264
"jopul","SAH_MRT","arf",0.264
"jopul","SAH_NER","air",0.264
"jopul","SAH_NER","arf",0.264
"jopul","SAH_SDN","air",0.264
"jopul","SAH_SDN","arf",0.264
"jopul","SAH_TCD","air",0.264
"jopul","SAH_TCD","arf",0.264
"jopul","SAL_ARG","air",0.12
"jopul","SAL_ARG","arf",0.12
"jopul","SAN_BRA","air",0.204
"jopul","SAN_BRA","arf",0.204
"jopul","SAU_SAU","air",0.168
"jopul","SAU_SAU","arf",0.168
"jopul","SAY_IND","air",0.252
"jopul","SAY_IND","arf",0.252
"jopul","SEI_FRP","air",0.168
"jopul","SEI_FRP","arf",0.168
"jopul","SEN_GIN","air",0.252
"jopul","SEN_GIN","arf",0.252
"jopul","SEN_MLI","air",0.264
"jopul","SEN_MLI","arf",0.264
"jopul","SEN_MRT","air",0.264
"jopul","SEN_MRT","arf",0.264
"jopul","SEN_SEN","air",0.252
"jopul","SEN_SEN","arf",0.252
"jopul","SEU_USA","air",0.18
"jopul","SEU_USA","arf",0.18
"jopul","SKP_KOR","air",0.192
"jopul","SKP_KOR","arf",0.192
"jopul","SLB_SLB","air",0.228
"jopul","SLB_SLB","arf",0.228
"jopul","SON_CHM","air",0.228
"jopul","SON_CHM","arf",0.228
"jopul","SPP_SPP","air",0.168
"jopul","SPP_SPP","arf",0.168
"jopul","SWE_SWE","air",0.168
"jopul","SWE_SWE","arf",0.168
"jopul","SYD_KAZ","air",0.264
"jopul","SYD_KAZ","arf",0.264
"jopul","SYD_KGZ","air",0.264
"jopul","SYD_KGZ","arf",0.264
"jopul","SYD_TJK","air",0.264
"jopul","SYD_TJK","arf",0.264
"jopul","SYD_UZB","air",0.264
"jopul","SYD_UZB","arf",0.264
"jopul","TIE_ARG","air",0.12
"jopul","TIE_ARG","arf",0.12
"jopul","TIG_IRN","air",0.168
"jopul","TIG_IRN","arf",0.168
"jopul","TIG_IRQ","air",0.168
"jopul","TIG_IRQ","arf",0.168
"jopul","TIG_SYR","air",0.168
"jopul","TIG_SYR","arf",0.168
"jopul","TIG_TUR","air",0.192
"jopul","TIG_TUR","arf",0.192
"jopul","TMM_BGD","air",0.276
"jopul","TMM_BGD","arf",0.276
"jopul","TMM_MMR","air",0.18
"jopul","TMM_MMR","arf",0.18
"jopul","TMM_MYS","air",0.132
"jopul","TMM_MYS","arf",0.132
"jopul","TMM_THA","air",0.192
"jopul","TMM_THA","arf",0.192
"jopul","TOC_BRA","air",0.204
"jopul","TOC_BRA","arf",0.204
"jopul","TWN_CHM","air",0.228
"jopul","TWN_CHM","arf",0.228
"jopul","UKP_UKP","air",0.168
"jopul","UKP_UKP","arf",0.168
"jopul","UME_MEX","air",0.228
"jopul","UME_MEX","arf",0.228
"jopul","UMO_MNG","air",0.24
"jopul","UMO_MNG","arf",0.24
"jopul","UMO_RUS","air",0.18
"jopul","UMO_RUS","arf",0.18
"jopul","URA_KAZ","air",0.264
"jopul","URA_KAZ","arf",0.264
"jopul","URA_RUS","air",0.18
"jopul","URA_RUS","arf",0.18
"jopul","URA_TKM","air",0.264
"jopul","URA_TKM","arf",0.264
"jopul","URU_BRA","air",0.204
"jopul","URU_BRA","arf",0.204
"jopul","URU_URY","air",0.24
"jopul","URU_URY","arf",0.24
"jopul","USN_USA","air",0.18
"jopul","USN_USA","arf",0.18
"jopul","VOG_RUS","air",0.18
"jopul","VOG_RUS","arf",0.18
"jopul","VOT_BEN","air",0.252
"jopul","VOT_BEN","arf",0.252
"jopul","VOT_BFA","air",0.264
"jopul","VOT_BFA","arf",0.264
"jopul","VOT_CIV","air",0.252
"jopul","VOT_CIV","arf",0.252
"jopul","VOT_GHA","air",0.252
"jopul","VOT_GHA","arf",0.252
"jopul","VOT_MLI","air",0.264
"jopul","VOT_MLI","arf",0.264
"jopul","WAC_CIV","air",0.252
"jopul","WAC_CIV","arf",0.252
"jopul","WAC_GIN","air",0.252
"jopul","WAC_GIN","arf",0.252
"jopul","WAC_GNB","air",0.252
"jopul","WAC_GNB","arf",0.252
"jopul","WAC_LBR","air",0.252
"jopul","WAC_LBR","arf",0.252
"jopul","WAC_SEN","air",0.252
"jopul","WAC_SEN","arf",0.252
"jopul","WAC_SLE","air",0.252
"jopul","WAC_SLE","arf",0.252
"jopul","WAI_AFG","air",0.24
"jopul","WAI_AFG","arf",0.24
"jopul","WAI_IRN","air",0.168
"jopul","WAI_IRN","arf",0.168
"jopul","WAI_PAK","air",0.216
"jopul","WAI_PAK","arf",0.216
"jopul","WAI_TKM","air",0.264
"jopul","WAI_TKM","arf",0.264
"jopul","WAU_AUS","air",0.156
"jopul","WAU_AUS","arf",0.156
"jopul","WGM_USA","air",0.18
"jopul","WGM_USA","arf",0.18
"jopul","YEM_YEM","air",0.168
"jopul","YEM_YEM","arf",0.168
"jopul","YEN_RUS","air",0.18
"jopul","YEN_RUS","arf",0.18
"jopul","YHE_CHM","air",0.228
"jopul","YHE_CHM","arf",0.228
"jopul","YRD_CHM","air",0.228
"jopul","YRD_CHM","arf",0.228
"jopul","YRD_VNM","air",0.204
"jopul","YRD_VNM","arf",0.204
"jopul","YUC_MEX","air",0.228
"jopul","YUC_MEX","arf",0.228
"jopul","ZAM_BWA","air",0.324
"jopul","ZAM_BWA","arf",0.324
"jopul","ZAM_COD","air",0.252
"jopul","ZAM_COD","arf",0.252
"jopul","ZAM_MOZ","air",0.324
"jopul","ZAM_MOZ","arf",0.324
"jopul","ZAM_MWI","air",0.324
"jopul","ZAM_MWI","arf",0.324
"jopul","ZAM_NAM","air",0.324
"jopul","ZAM_NAM","arf",0.324
"jopul","ZAM_TZA","air",0.324
"jopul","ZAM_TZA","arf",0.324
"jopul","ZAM_ZMB","air",0.324
"jopul","ZAM_ZMB","arf",0.324
"jopul","ZAM_ZWE","air",0.324
"jopul","ZAM_ZWE","arf",0.324
"jopul","ZHJ_CHM","air",0.228
"jopul","ZHJ_CHM","arf",0.228
"jbana","ALK_USA","air",0.144
"jbana","ALK_USA","arf",0.144
"jbana","AMA_BOL","air",0.202
"jbana","AMA_BOL","arf",0.202
"jbana","AMA_BRA","air",0.18
"jbana","AMA_BRA","arf",0.18
"jbana","AMA_COL","air",0.188
"jbana","AMA_COL","arf",0.188
"jbana","AMA_ECU","air",0.202
"jbana","AMA_ECU","arf",0.202
"jbana","AMA_PER","air",0.202
"jbana","AMA_PER","arf",0.202
"jbana","AMR_CHM","air",0.194
"jbana","AMR_CHM","arf",0.194
"jbana","ARK_USA","air",0.144
"jbana","ARK_USA","arf",0.144
"jbana","BLA_TUR","air",0.166
"jbana","BLA_TUR","arf",0.166
"jbana","BLZ_BLZ","air",0.202
"jbana","BLZ_BLZ","arf",0.202
"jbana","BOR_IDN","air",0.144
"jbana","BOR_IDN","arf",0.144
"jbana","BOR_MYS","air",0.116
"jbana","BOR_MYS","arf",0.116
"jbana","BRT_BGD","air",0.238
"jbana","BRT_BGD","arf",0.238
"jbana","BRT_BTN","air",0.202
"jbana","BRT_BTN","arf",0.202
"jbana","BRT_CHM","air",0.194
"jbana","BRT_CHM","arf",0.194
"jbana","BRT_IND","air",0.224
"jbana","BRT_IND","arf",0.224
"jbana","CAF_AGO","air",0.274
"jbana","CAF_AGO","arf",0.274
"jbana","CAF_CAF","air",0.208
"jbana","CAF_CAF","arf",0.208
"jbana","CAF_CMR","air",0.208
"jbana","CAF_CMR","arf",0.208
"jbana","CAF_COG","air",0.208
"jbana","CAF_COG","arf",0.208
"jbana","CAF_GAB","air",0.208
"jbana","CAF_GAB","arf",0.208
"jbana","CAF_GNQ","air",0.208
"jbana","CAF_GNQ","arf",0.208
"jbana","CAL_USA","air",0.144
"jbana","CAL_USA","arf",0.144
"jbana","CAU_AUS","air",0.122
"jbana","CAU_AUS","arf",0.122
"jbana","CAV_IND","air",0.224
"jbana","CAV_IND","arf",0.224
"jbana","CHJ_CHM","air",0.194
"jbana","CHJ_CHM","arf",0.194
"jbana","CHO_IND","air",0.224
"jbana","CHO_IND","arf",0.224
"jbana","COB_USA","air",0.144
"jbana","COB_USA","arf",0.144
"jbana","COL_USA","air",0.144
"jbana","COL_USA","arf",0.144
"jbana","CON_AGO","air",0.274
"jbana","CON_AGO","arf",0.274
"jbana","CON_CAF","air",0.208
"jbana","CON_CAF","arf",0.208
"jbana","CON_COD","air",0.208
"jbana","CON_COD","arf",0.208
"jbana","CON_COG","air",0.208
"jbana","CON_COG","arf",0.208
"jbana","CRB_CRB","air",0.188
"jbana","CRB_CRB","arf",0.188
"jbana","CRI_CRI","air",0.202
"jbana","CRI_CRI","arf",0.202
"jbana","CUB_CUB","air",0.202
"jbana","CUB_CUB","arf",0.202
"jbana","DAN_TUR","air",0.166
"jbana","DAN_TUR","arf",0.166
"jbana","DOM_DOM","air",0.202
"jbana","DOM_DOM","arf",0.202
"jbana","EAC_BDI","air",0.266
"jbana","EAC_BDI","arf",0.266
"jbana","EAC_COD","air",0.208
"jbana","EAC_COD","arf",0.208
"jbana","EAC_RWA","air",0.266
"jbana","EAC_RWA","arf",0.266
"jbana","EAC_TZA","air",0.266
"jbana","EAC_TZA","arf",0.266
"jbana","EAU_AUS","air",0.122
"jbana","EAU_AUS","arf",0.122
"jbana","EGH_IND","air",0.224
"jbana","EGH_IND","arf",0.224
"jbana","EME_CYP","air",0.152
"jbana","EME_CYP","arf",0.152
"jbana","EME_EGY","air",0.202
"jbana","EME_EGY","arf",0.202
"jbana","EME_ISR","air",0.172
"jbana","EME_ISR","arf",0.172
"jbana","EME_JOR","air",0.152
"jbana","EME_JOR","arf",0.152
"jbana","EME_LBN","air",0.152
"jbana","EME_LBN","arf",0.152
"jbana","EME_PSE","air",0.208
"jbana","EME_PSE","arf",0.208
"jbana","EME_SYR","air",0.152
"jbana","EME_SYR","arf",0.152
"jbana","EME_TUR","air",0.166
"jbana","EME_TUR","arf",0.166
"jbana","FJI_FJI","air",0.188
"jbana","FJI_FJI","arf",0.188
"jbana","GAN_BGD","air",0.238
"jbana","GAN_BGD","arf",0.238
"jbana","GAN_CHM","air",0.194
"jbana","GAN_CHM","arf",0.194
"jbana","GAN_IND","air",0.224
"jbana","GAN_IND","arf",0.224
"jbana","GAN_NPL","air",0.202
"jbana","GAN_NPL","arf",0.202
"jbana","GBA_USA","air",0.144
"jbana","GBA_USA","arf",0.144
"jbana","GLA_USA","air",0.144
"jbana","GLA_USA","arf",0.144
"jbana","GOD_IND","air",0.224
"jbana","GOD_IND","arf",0.224
"jbana","GRC_GRC","air",0.152
"jbana","GRC_GRC","arf",0.152
"jbana","GSA_GSA","air",0.202
"jbana","GSA_GSA","arf",0.202
"jbana","GTM_GTM","air",0.202
"jbana","GTM_GTM","arf",0.202
"jbana","HAI_CHM","air",0.194
"jbana","HAI_CHM","arf",0.194
"jbana","HND_HND","air",0.202
"jbana","HND_HND","arf",0.202
"jbana","HOA_ETH","air",0.216
"jbana","HOA_ETH","arf",0.216
"jbana","HOA_KEN","air",0.266
