"J","FPU","FCTR","Val"
"jsoyb","ORA_ZAF","arf",-0.306
"jsoyb","PAN_PAN","air",-0.6
"jsoyb","PAN_PAN","arf",-0.45
"jsoyb","PAR_ARG","air",-0.6192
"jsoyb","PAR_ARG","arf",-0.4644
"jsoyb","PAR_BOL","air",-0.6
"jsoyb","PAR_BOL","arf",-0.45
"jsoyb","PAR_BRA","air",-0.7824
"jsoyb","PAR_BRA","arf",-0.5868
"jsoyb","PAR_PRY","air",-0.6
"jsoyb","PAR_PRY","arf",-0.45
"jsoyb","RIC_ARG","air",-0.6192
"jsoyb","RIC_ARG","arf",-0.4644
"jsoyb","RIG_USA","air",-0.768
"jsoyb","RIG_USA","arf",-0.768
"jsoyb","RRS_RUS","air",-0.72
"jsoyb","RRS_RUS","arf",-0.54
"jsoyb","RWI_CAN","air",-0.8764
"jsoyb","RWI_CAN","arf",-0.7512
"jsoyb","RWI_USA","air",-0.768
"jsoyb","RWI_USA","arf",-0.768
"jsoyb","SAC_ZAF","air",-0.408
"jsoyb","SAC_ZAF","arf",-0.306
"jsoyb","SAF_MOZ","air",-0.234
"jsoyb","SAF_MOZ","arf",-0.162
"jsoyb","SAF_TZA","air",-0.288
"jsoyb","SAF_TZA","arf",-0.162
"jsoyb","SAH_MLI","air",-0.216
"jsoyb","SAH_MLI","arf",-0.162
"jsoyb","SAL_ARG","air",-0.6192
"jsoyb","SAL_ARG","arf",-0.4644
"jsoyb","SAN_BRA","air",-0.7824
"jsoyb","SAN_BRA","arf",-0.5868
"jsoyb","SAY_IND","air",-0.7944
"jsoyb","SAY_IND","arf",-0.7944
"jsoyb","SEN_MLI","air",-0.216
"jsoyb","SEN_MLI","arf",-0.162
"jsoyb","SEU_USA","air",-0.768
"jsoyb","SEU_USA","arf",-0.768
"jsoyb","SLV_SLV","air",-0.6
"jsoyb","SLV_SLV","arf",-0.45
"jsoyb","SYD_KAZ","air",-0.72
"jsoyb","SYD_KAZ","arf",-0.54
"jsoyb","SYD_KGZ","air",-0.72
"jsoyb","SYD_KGZ","arf",-0.54
"jsoyb","SYD_TJK","air",-0.72
"jsoyb","SYD_TJK","arf",-0.54
"jsoyb","SYD_UZB","air",-0.72
"jsoyb","SYD_UZB","arf",-0.54
"jsoyb","TIE_ARG","air",-0.6192
"jsoyb","TIE_ARG","arf",-0.4644
"jsoyb","TLS_TLS","air",-0.416
"jsoyb","TLS_TLS","arf",-0.288
"jsoyb","TOC_BRA","air",-0.7824
"jsoyb","TOC_BRA","arf",-0.5868
"jsoyb","UMO_RUS","air",-0.72
"jsoyb","UMO_RUS","arf",-0.54
"jsoyb","URA_KAZ","air",-0.72
"jsoyb","URA_KAZ","arf",-0.54
"jsoyb","URA_RUS","air",-0.72
"jsoyb","URA_RUS","arf",-0.54
"jsoyb","URU_BRA","air",-0.7824
"jsoyb","URU_BRA","arf",-0.5868
"jsoyb","URU_URY","air",-0.48
"jsoyb","URU_URY","arf",-0.36
"jsoyb","USN_USA","air",-0.768
"jsoyb","USN_USA","arf",-0.768
"jsoyb","VOG_RUS","air",-0.72
"jsoyb","VOG_RUS","arf",-0.54
"jsoyb","VOT_BEN","air",-0.216
"jsoyb","VOT_BEN","arf",-0.162
"jsoyb","VOT_BFA","air",-0.216
"jsoyb","VOT_BFA","arf",-0.162
"jsoyb","VOT_CIV","air",-0.216
"jsoyb","VOT_CIV","arf",-0.162
"jsoyb","VOT_GHA","air",-0.288
"jsoyb","VOT_GHA","arf",-0.162
"jsoyb","VOT_MLI","air",-0.216
"jsoyb","VOT_MLI","arf",-0.162
"jsoyb","VOT_TGO","air",-0.216
"jsoyb","VOT_TGO","arf",-0.162
"jsoyb","WAC_CIV","air",-0.216
"jsoyb","WAC_CIV","arf",-0.162
"jsoyb","WAC_LBR","air",-0.144
"jsoyb","WAC_LBR","arf",-0.18
"jsoyb","WAI_AFG","air",-0.48
"jsoyb","WAI_AFG","arf",-0.36
"jsoyb","WGM_USA","air",-0.768
"jsoyb","WGM_USA","arf",-0.768
"jsoyb","YEN_RUS","air",-0.72
"jsoyb","YEN_RUS","arf",-0.54
"jsoyb","ZAM_AGO","air",-0.216
"jsoyb","ZAM_AGO","arf",-0.162
"jsoyb","ZAM_COD","air",-0.216
"jsoyb","ZAM_COD","arf",-0.162
"jsoyb","ZAM_MOZ","air",-0.234
"jsoyb","ZAM_MOZ","arf",-0.162
"jsoyb","ZAM_MWI","air",-0.252
"jsoyb","ZAM_MWI","arf",-0.162
"jsoyb","ZAM_TZA","air",-0.288
"jsoyb","ZAM_TZA","arf",-0.162
"jsoyb","ZAM_ZMB","air",-0.27
"jsoyb","ZAM_ZMB","arf",-0.162
"jsbnt","ALK_USA","air",-1.152
"jsbnt","ALK_USA","arf",-1.152
"jsbnt","AMA_BOL","air",-0.9
"jsbnt","AMA_BOL","arf",-0.675
"jsbnt","AMA_BRA","air",-1.1736
"jsbnt","AMA_BRA","arf",-0.8802
"jsbnt","AMA_COL","air",-0.9
"jsbnt","AMA_COL","arf",-0.675
"jsbnt","AMA_ECU","air",-0.72
"jsbnt","AMA_ECU","arf",-0.54
"jsbnt","AMA_PER","air",-0.72
"jsbnt","AMA_PER","arf",-0.54
"jsbnt","AMD_UZB","air",-1.08
"jsbnt","AMD_UZB","arf",-0.81
"jsbnt","AMR_CHM","air",-1.0692
"jsbnt","AMR_CHM","arf",-0.8019
"jsbnt","AMR_RUS","air",-1.08
"jsbnt","AMR_RUS","arf",-0.81
"jsbnt","ARA_IRQ","air",-0.504
"jsbnt","ARA_IRQ","arf",-0.42
"jsbnt","ARK_USA","air",-1.152
"jsbnt","ARK_USA","arf",-1.152
"jsbnt","AZE_AZE","air",-0.612
"jsbnt","AZE_AZE","arf",-0.459
"jsbnt","BAL_BLT","air",-1.0692
"jsbnt","BAL_BLT","arf",-0.891
"jsbnt","BAL_RUS","air",-1.08
"jsbnt","BAL_RUS","arf",-0.81
"jsbnt","BLA_RUS","air",-1.08
"jsbnt","BLA_RUS","arf",-0.81
"jsbnt","BLA_TUR","air",-0.324
"jsbnt","BLA_TUR","arf",-0.243
"jsbnt","BLA_UKR","air",-1.08
"jsbnt","BLA_UKR","arf",-0.81
"jsbnt","BLZ_BLZ","air",-0.9
"jsbnt","BLZ_BLZ","arf",-0.675
"jsbnt","BRT_CHM","air",-1.0692
"jsbnt","BRT_CHM","arf",-0.8019
"jsbnt","BRT_IND","air",-1.1916
"jsbnt","BRT_IND","arf",-1.1916
"jsbnt","CAF_CMR","air",-0.243
"jsbnt","CAF_CMR","arf",-0.243
"jsbnt","CAF_GAB","air",-0.243
"jsbnt","CAF_GAB","arf",-0.243
"jsbnt","CAL_USA","air",-1.152
"jsbnt","CAL_USA","arf",-1.152
"jsbnt","CAN_CAN","air",-1.3146
"jsbnt","CAN_CAN","arf",-1.1268
"jsbnt","CAU_AUS","air",-0.396
"jsbnt","CAU_AUS","arf",-0.33
"jsbnt","CAV_IND","air",-1.1916
"jsbnt","CAV_IND","arf",-1.1916
"jsbnt","CHJ_CHM","air",-1.0692
"jsbnt","CHJ_CHM","arf",-0.8019
"jsbnt","CHO_IND","air",-1.1916
"jsbnt","CHO_IND","arf",-1.1916
"jsbnt","CHU_KAZ","air",-1.08
"jsbnt","CHU_KAZ","arf",-0.81
"jsbnt","COB_CAN","air",-1.3146
"jsbnt","COB_CAN","arf",-1.1268
"jsbnt","COB_USA","air",-1.152
"jsbnt","COB_USA","arf",-1.152
"jsbnt","COL_USA","air",-1.152
"jsbnt","COL_USA","arf",-1.152
"jsbnt","CUB_CUB","air",-1.05
"jsbnt","CUB_CUB","arf",-0.675
"jsbnt","DAN_AUT","air",-1.0692
"jsbnt","DAN_AUT","arf",-0.891
"jsbnt","DAN_BGR","air",-1.0692
"jsbnt","DAN_BGR","arf",-0.8019
"jsbnt","DAN_CZE","air",-1.0692
"jsbnt","DAN_CZE","arf",-0.891
"jsbnt","DAN_DEU","air",-1.0692
"jsbnt","DAN_DEU","arf",-0.891
"jsbnt","DAN_HRV","air",-0.9801
"jsbnt","DAN_HRV","arf",-0.891
"jsbnt","DAN_HUN","air",-1.0692
"jsbnt","DAN_HUN","arf",-0.8019
"jsbnt","DAN_MDA","air",-1.0692
"jsbnt","DAN_MDA","arf",-0.8019
"jsbnt","DAN_OBN","air",-1.0692
"jsbnt","DAN_OBN","arf",-0.8019
"jsbnt","DAN_ROU","air",-1.0692
"jsbnt","DAN_ROU","arf",-0.8019
"jsbnt","DAN_SVK","air",-1.0692
"jsbnt","DAN_SVK","arf",-0.8019
"jsbnt","DAN_TUR","air",-0.324
"jsbnt","DAN_TUR","arf",-0.243
"jsbnt","DAN_UKR","air",-1.08
"jsbnt","DAN_UKR","arf",-0.81
"jsbnt","DNI_RUS","air",-1.08
"jsbnt","DNI_RUS","arf",-0.81
"jsbnt","DNI_UKR","air",-1.08
"jsbnt","DNI_UKR","arf",-0.81
"jsbnt","EAU_AUS","air",-0.396
"jsbnt","EAU_AUS","arf",-0.33
"jsbnt","EGH_IND","air",-1.1916
"jsbnt","EGH_IND","arf",-1.1916
"jsbnt","ELB_DEU","air",-1.0692
"jsbnt","ELB_DEU","arf",-0.891
"jsbnt","EME_EGY","air",-0.504
"jsbnt","EME_EGY","arf",-0.378
"jsbnt","EME_SYR","air",-0.504
"jsbnt","EME_SYR","arf",-0.378
"jsbnt","EME_TUR","air",-0.324
"jsbnt","EME_TUR","arf",-0.243
"jsbnt","GAN_CHM","air",-1.0692
"jsbnt","GAN_CHM","arf",-0.8019
"jsbnt","GAN_IND","air",-1.1916
"jsbnt","GAN_IND","arf",-1.1916
"jsbnt","GAN_NPL","air",-0.504
"jsbnt","GAN_NPL","arf",-0.378
"jsbnt","GBA_USA","air",-1.152
"jsbnt","GBA_USA","arf",-1.152
"jsbnt","GEO_GEO","air",-0.612
"jsbnt","GEO_GEO","arf",-0.459
"jsbnt","GLA_CAN","air",-1.3146
"jsbnt","GLA_CAN","arf",-1.1268
"jsbnt","GLA_USA","air",-1.152
"jsbnt","GLA_USA","arf",-1.152
"jsbnt","GOD_IND","air",-1.1916
"jsbnt","GOD_IND","arf",-1.1916
"jsbnt","GRC_GRC","air",-1.0692
"jsbnt","GRC_GRC","arf",-0.891
"jsbnt","GTM_GTM","air",-0.9
"jsbnt","GTM_GTM","arf",-0.675
"jsbnt","HAI_CHM","air",-1.0692
"jsbnt","HAI_CHM","arf",-0.8019
"jsbnt","HND_HND","air",-0.9
"jsbnt","HND_HND","arf",-0.675
"jsbnt","HOA_ETH","air",-0.432
"jsbnt","HOA_ETH","arf",-0.243
"jsbnt","HUA_CHM","air",-1.0692
"jsbnt","HUA_CHM","arf",-0.8019
"jsbnt","HUN_CHM","air",-1.0692
"jsbnt","HUN_CHM","arf",-0.8019
"jsbnt","HWI_USA","air",-1.152
"jsbnt","HWI_USA","arf",-1.152
"jsbnt","IEC_IND","air",-1.1916
"jsbnt","IEC_IND","arf",-1.1916
"jsbnt","IND_CHM","air",-1.0692
"jsbnt","IND_CHM","arf",-0.8019
"jsbnt","IND_IND","air",-1.1916
"jsbnt","IND_IND","arf",-1.1916
"jsbnt","IND_PAK","air",-0.72
"jsbnt","IND_PAK","arf",-0.72
"jsbnt","ITA_ITP","air",-1.0692
"jsbnt","ITA_ITP","arf",-0.891
"jsbnt","JAP_JPN","air",-0.432
"jsbnt","JAP_JPN","arf",-0.36
"jsbnt","KAL_ZAF","air",-0.612
"jsbnt","KAL_ZAF","arf",-0.459
"jsbnt","KRI_IND","air",-1.1916
"jsbnt","KRI_IND","arf",-1.1916
"jsbnt","LAJ_CHM","air",-1.0692
"jsbnt","LAJ_CHM","arf",-0.8019
"jsbnt","LBA_KAZ","air",-1.08
"jsbnt","LBA_KAZ","arf",-0.81
"jsbnt","LBO_FRP","air",-1.0692
"jsbnt","LBO_FRP","arf",-0.891
"jsbnt","LCB_CMR","air",-0.243
"jsbnt","LCB_CMR","arf",-0.243
"jsbnt","LCB_NGA","air",-0.966
"jsbnt","LCB_NGA","arf",-0.69
"jsbnt","LIM_MOZ","air",-0.351
"jsbnt","LIM_MOZ","arf",-0.243
"jsbnt","LIM_ZAF","air",-0.612
"jsbnt","LIM_ZAF","arf",-0.459
"jsbnt","LIM_ZWE","air",-0.351
"jsbnt","LIM_ZWE","arf",-0.27
"jsbnt","LMO_CHM","air",-1.0692
"jsbnt","LMO_CHM","arf",-0.8019
"jsbnt","LTZ_KAZ","air",-1.08
"jsbnt","LTZ_KAZ","arf",-0.81
"jsbnt","LUN_IND","air",-1.1916
"jsbnt","LUN_IND","arf",-1.1916
"jsbnt","MAT_IND","air",-1.1916
"jsbnt","MAT_IND","arf",-1.1916
"jsbnt","MAU_AUS","air",-0.396
"jsbnt","MAU_AUS","arf",-0.33
"jsbnt","MCK_CAN","air",-1.3146
"jsbnt","MCK_CAN","arf",-1.1268
"jsbnt","MEK_KHM","air",-0.432
"jsbnt","MEK_KHM","arf",-0.243
"jsbnt","MEK_LAO","air",-0.432
"jsbnt","MEK_LAO","arf",-0.243
"jsbnt","MEK_MMR","air",-0.72
"jsbnt","MEK_MMR","arf",-0.54
"jsbnt","MEK_THA","air",-0.54
"jsbnt","MEK_THA","arf",-0.405
"jsbnt","MEK_VNM","air",-0.504
"jsbnt","MEK_VNM","arf",-0.378
"jsbnt","MHN_IND","air",-1.1916
"jsbnt","MHN_IND","arf",-1.1916
"jsbnt","MIM_MEX","air",-0.7884
"jsbnt","MIM_MEX","arf",-0.657
"jsbnt","MIS_USA","air",-1.152
"jsbnt","MIS_USA","arf",-1.152
"jsbnt","MOU_USA","air",-1.152
"jsbnt","MOU_USA","arf",-1.152
"jsbnt","NAC_EGY","air",-0.504
"jsbnt","NAC_EGY","arf",-0.378
"jsbnt","NEB_BRA","air",-1.1736
"jsbnt","NEB_BRA","arf",-0.8802
"jsbnt","NER_RUS","air",-1.08
"jsbnt","NER_RUS","arf",-0.81
"jsbnt","NIC_NIC","air",-0.9
"jsbnt","NIC_NIC","arf",-0.675
"jsbnt","NIG_BEN","air",-0.324
"jsbnt","NIG_BEN","arf",-0.243
"jsbnt","NIG_CMR","air",-0.243
"jsbnt","NIG_CMR","arf",-0.243
"jsbnt","NIG_NGA","air",-0.966
"jsbnt","NIG_NGA","arf",-0.69
"jsbnt","NLL_EGY","air",-0.504
"jsbnt","NLL_EGY","arf",-0.378
"jsbnt","NLL_ETH","air",-0.432
"jsbnt","NLL_ETH","arf",-0.243
"jsbnt","NLL_UGA","air",-0.378
"jsbnt","NLL_UGA","arf",-0.243
"jsbnt","NWA_MOR","air",-0.504
"jsbnt","NWA_MOR","arf",-0.378
"jsbnt","NWS_COL","air",-0.9
"jsbnt","NWS_COL","arf",-0.675
"jsbnt","NWS_ECU","air",-0.72
"jsbnt","NWS_ECU","arf",-0.54
"jsbnt","OBB_CHM","air",-1.0692
"jsbnt","OBB_CHM","arf",-0.8019
"jsbnt","OBB_KAZ","air",-1.08
"jsbnt","OBB_KAZ","arf",-0.81
"jsbnt","OBB_RUS","air",-1.08
"jsbnt","OBB_RUS","arf",-0.81
"jsbnt","ODE_DEU","air",-1.0692
"jsbnt","ODE_DEU","arf",-0.891
"jsbnt","ODE_POL","air",-1.0692
"jsbnt","ODE_POL","arf",-0.891
"jsbnt","ODE_RUS","air",-1.08
"jsbnt","ODE_RUS","arf",-0.81
"jsbnt","OHI_USA","air",-1.152
"jsbnt","OHI_USA","arf",-1.152
"jsbnt","ORA_ZAF","air",-0.612
"jsbnt","ORA_ZAF","arf",-0.459
"jsbnt","ORI_COL","air",-0.9
"jsbnt","ORI_COL","arf",-0.675
"jsbnt","ORI_VEN","air",-0.72
"jsbnt","ORI_VEN","arf",-0.54
"jsbnt","PAR_ARG","air",-0.9288
"jsbnt","PAR_ARG","arf",-0.6966
"jsbnt","PAR_BOL","air",-0.9
"jsbnt","PAR_BOL","arf",-0.675
"jsbnt","PAR_BRA","air",-1.1736
"jsbnt","PAR_BRA","arf",-0.8802
"jsbnt","PAR_PRY","air",-0.9
"jsbnt","PAR_PRY","arf",-0.675
"jsbnt","PEC_PER","air",-0.72
"jsbnt","PEC_PER","arf",-0.54
"jsbnt","PHI_PHL","air",-0.504
"jsbnt","PHI_PHL","arf",-0.378
"jsbnt","RHI_BLX","air",-1.0692
"jsbnt","RHI_BLX","arf",-0.891
"jsbnt","RHI_CHP","air",-1.0692
"jsbnt","RHI_CHP","arf",-0.891
"jsbnt","RHI_DEU","air",-1.0692
"jsbnt","RHI_DEU","arf",-0.891
"jsbnt","RHI_FRP","air",-1.0692
"jsbnt","RHI_FRP","arf",-0.891
"jsbnt","RHO_FRP","air",-1.0692
"jsbnt","RHO_FRP","arf",-0.891
"jsbnt","RIC_ARG","air",-0.9288
"jsbnt","RIC_ARG","arf",-0.6966
"jsbnt","RIG_MEX","air",-0.7884
"jsbnt","RIG_MEX","arf",-0.657
"jsbnt","RIG_USA","air",-1.152
"jsbnt","RIG_USA","arf",-1.152
"jsbnt","RRS_RUS","air",-1.08
"jsbnt","RRS_RUS","arf",-0.81
"jsbnt","RVE_VEN","air",-0.72
"jsbnt","RVE_VEN","arf",-0.54
"jsbnt","RVN_VNM","air",-0.504
"jsbnt","RVN_VNM","arf",-0.378
"jsbnt","RWI_CAN","air",-1.3146
"jsbnt","RWI_CAN","arf",-1.1268
"jsbnt","RWI_USA","air",-1.152
"jsbnt","RWI_USA","arf",-1.152
"jsbnt","SAC_ZAF","air",-0.612
"jsbnt","SAC_ZAF","arf",-0.459
"jsbnt","SAF_MOZ","air",-0.351
"jsbnt","SAF_MOZ","arf",-0.243
"jsbnt","SAF_ZWE","air",-0.351
"jsbnt","SAF_ZWE","arf",-0.27
"jsbnt","SAH_EGY","air",-0.504
"jsbnt","SAH_EGY","arf",-0.378
"jsbnt","SAH_MOR","air",-0.504
"jsbnt","SAH_MOR","arf",-0.378
"jsbnt","SAL_ARG","air",-0.9288
"jsbnt","SAL_ARG","arf",-0.6966
"jsbnt","SAN_BRA","air",-1.1736
"jsbnt","SAN_BRA","arf",-0.8802
"jsbnt","SAY_IND","air",-1.1916
"jsbnt","SAY_IND","arf",-1.1916
"jsbnt","SEI_FRP","air",-1.0692
"jsbnt","SEI_FRP","arf",-0.891
"jsbnt","SEU_USA","air",-1.152
"jsbnt","SEU_USA","arf",-1.152
"jsbnt","SKP_KOR","air",-0.396
"jsbnt","SKP_KOR","arf",-0.33
"jsbnt","SON_CHM","air",-1.0692
"jsbnt","SON_CHM","arf",-0.8019
"jsbnt","SPP_SPP","air",-1.0692
"jsbnt","SPP_SPP","arf",-0.891
"jsbnt","SRL_LKA","air",-0.504
"jsbnt","SRL_LKA","arf",-0.378
"jsbnt","SYD_KAZ","air",-1.08
"jsbnt","SYD_KAZ","arf",-0.81
"jsbnt","SYD_UZB","air",-1.08
"jsbnt","SYD_UZB","arf",-0.81
"jsbnt","TIE_ARG","air",-0.9288
"jsbnt","TIE_ARG","arf",-0.6966
"jsbnt","TIG_IRN","air",-0.504
"jsbnt","TIG_IRN","arf",-0.42
"jsbnt","TIG_IRQ","air",-0.504
"jsbnt","TIG_IRQ","arf",-0.42
"jsbnt","TIG_SYR","air",-0.504
"jsbnt","TIG_SYR","arf",-0.378
"jsbnt","TIG_TUR","air",-0.324
"jsbnt","TIG_TUR","arf",-0.243
"jsbnt","TMM_MMR","air",-0.72
"jsbnt","TMM_MMR","arf",-0.54
"jsbnt","TMM_THA","air",-0.54
"jsbnt","TMM_THA","arf",-0.405
"jsbnt","TOC_BRA","air",-1.1736
"jsbnt","TOC_BRA","arf",-0.8802
"jsbnt","TWN_CHM","air",-1.0692
"jsbnt","TWN_CHM","arf",-0.8019
"jsbnt","UME_MEX","air",-0.7884
"jsbnt","UME_MEX","arf",-0.657
"jsbnt","UMO_RUS","air",-1.08
"jsbnt","UMO_RUS","arf",-0.81
"jsbnt","URA_KAZ","air",-1.08
"jsbnt","URA_KAZ","arf",-0.81
"jsbnt","URA_RUS","air",-1.08
"jsbnt","URA_RUS","arf",-0.81
"jsbnt","URU_BRA","air",-1.1736
"jsbnt","URU_BRA","arf",-0.8802
"jsbnt","URU_URY","air",-0.72
"jsbnt","URU_URY","arf",-0.54
"jsbnt","USN_USA","air",-1.152
"jsbnt","USN_USA","arf",-1.152
"jsbnt","VOG_RUS","air",-1.08
"jsbnt","VOG_RUS","arf",-0.81
"jsbnt","VOT_BEN","air",-0.324
"jsbnt","VOT_BEN","arf",-0.243
"jsbnt","VOT_GHA","air",-0.432
"jsbnt","VOT_GHA","arf",-0.243
"jsbnt","VOT_TGO","air",-0.324
"jsbnt","VOT_TGO","arf",-0.243
"jsbnt","WAI_IRN","air",-0.504
"jsbnt","WAI_IRN","arf",-0.42
"jsbnt","WAI_PAK","air",-0.72
"jsbnt","WAI_PAK","arf",-0.72
"jsbnt","WAU_AUS","air",-0.396
"jsbnt","WAU_AUS","arf",-0.33
"jsbnt","WGM_USA","air",-1.152
"jsbnt","WGM_USA","arf",-1.152
"jsbnt","YEN_RUS","air",-1.08
"jsbnt","YEN_RUS","arf",-0.81
"jsbnt","YHE_CHM","air",-1.0692
"jsbnt","YHE_CHM","arf",-0.8019
"jsbnt","YRD_CHM","air",-1.0692
"jsbnt","YRD_CHM","arf",-0.8019
"jsbnt","YRD_VNM","air",-0.504
"jsbnt","YRD_VNM","arf",-0.378
"jsbnt","YUC_MEX","air",-0.7884
"jsbnt","YUC_MEX","arf",-0.657
"jsbnt","ZAM_MOZ","air",-0.351
"jsbnt","ZAM_MOZ","arf",-0.243
"jsbnt","ZAM_MWI","air",-0.378
"jsbnt","ZAM_MWI","arf",-0.243
"jsbnt","ZAM_ZMB","air",-0.405
"jsbnt","ZAM_ZMB","arf",-0.243
"jsbnt","ZAM_ZWE","air",-0.351
"jsbnt","ZAM_ZWE","arf",-0.27
"jsbnt","ZHJ_CHM","air",-1.0692
"jsbnt","ZHJ_CHM","arf",-0.8019
"jsnfl","ALK_USA","air",-0.72
"jsnfl","ALK_USA","arf",-0.72
"jsnfl","AMA_BOL","air",-0.8352
"jsnfl","AMA_BOL","arf",-0.6264
"jsnfl","AMA_ECU","air",-0.8352
"jsnfl","AMA_ECU","arf",-0.6264
"jsnfl","AMR_CHM","air",-0.5184
"jsnfl","AMR_CHM","arf",-0.3888
"jsnfl","AMR_RUS","air",-0.6048
"jsnfl","AMR_RUS","arf",-0.4536
"jsnfl","ARK_USA","air",-0.72
"jsnfl","ARK_USA","arf",-0.72
"jsnfl","BAL_RUS","air",-0.6048
"jsnfl","BAL_RUS","arf",-0.4536
"jsnfl","BLA_RUS","air",-0.6048
"jsnfl","BLA_RUS","arf",-0.4536
"jsnfl","BLA_UKR","air",-0.6048
"jsnfl","BLA_UKR","arf",-0.4536
"jsnfl","BRT_BTN","air",-0.5184
"jsnfl","BRT_BTN","arf",-0.3888
"jsnfl","BRT_CHM","air",-0.5184
"jsnfl","BRT_CHM","arf",-0.3888
"jsnfl","CAF_AGO","air",-0.8352
"jsnfl","CAF_AGO","arf",-0.6264
"jsnfl","CAF_NAM","air",-0.5568
"jsnfl","CAF_NAM","arf",-0.696
"jsnfl","CAL_USA","air",-0.72
"jsnfl","CAL_USA","arf",-0.72
"jsnfl","CAN_CAN","air",-0.9408
"jsnfl","CAN_CAN","arf",-0.8064
"jsnfl","CHJ_CHM","air",-0.5184
"jsnfl","CHJ_CHM","arf",-0.3888
"jsnfl","CHU_KAZ","air",-0.6048
"jsnfl","CHU_KAZ","arf",-0.4536
"jsnfl","CHU_KGZ","air",-0.6048
"jsnfl","CHU_KGZ","arf",-0.4536
"jsnfl","COB_CAN","air",-0.9408
"jsnfl","COB_CAN","arf",-0.8064
"jsnfl","COB_USA","air",-0.72
"jsnfl","COB_USA","arf",-0.72
"jsnfl","COL_USA","air",-0.72
"jsnfl","COL_USA","arf",-0.72
"jsnfl","CON_AGO","air",-0.8352
"jsnfl","CON_AGO","arf",-0.6264
"jsnfl","CRB_CRB","air",-0.462
"jsnfl","CRB_CRB","arf",-0.42
"jsnfl","DAN_BGR","air",-0.8064
"jsnfl","DAN_BGR","arf",-0.6048
"jsnfl","DAN_HRV","air",-0.7392
"jsnfl","DAN_HRV","arf",-0.672
"jsnfl","DAN_HUN","air",-0.8064
"jsnfl","DAN_HUN","arf",-0.6048
"jsnfl","DAN_MDA","air",-0.8064
"jsnfl","DAN_MDA","arf",-0.6048
"jsnfl","DAN_OBN","air",-0.8064
"jsnfl","DAN_OBN","arf",-0.6048
"jsnfl","DAN_ROU","air",-0.8064
"jsnfl","DAN_ROU","arf",-0.6048
"jsnfl","DAN_SVK","air",-0.8064
"jsnfl","DAN_SVK","arf",-0.6048
"jsnfl","DAN_SVN","air",-0.6048
"jsnfl","DAN_SVN","arf",-0.6048
"jsnfl","DAN_UKR","air",-0.6048
"jsnfl","DAN_UKR","arf",-0.4536
"jsnfl","DNI_RUS","air",-0.6048
"jsnfl","DNI_RUS","arf",-0.4536
"jsnfl","DNI_UKR","air",-0.6048
"jsnfl","DNI_UKR","arf",-0.4536
"jsnfl","EAC_TZA","air",-1.2288
"jsnfl","EAC_TZA","arf",-0.6912
"jsnfl","EME_PSE","air",-0.9672
"jsnfl","EME_PSE","arf",-0.744
"jsnfl","EME_SYR","air",-0.72
"jsnfl","EME_SYR","arf",-0.54
"jsnfl","GAN_CHM","air",-0.5184
"jsnfl","GAN_CHM","arf",-0.3888
"jsnfl","GBA_USA","air",-0.72
"jsnfl","GBA_USA","arf",-0.72
"jsnfl","GLA_CAN","air",-0.9408
"jsnfl","GLA_CAN","arf",-0.8064
"jsnfl","GLA_USA","air",-0.72
"jsnfl","GLA_USA","arf",-0.72
"jsnfl","GRC_GRC","air",-0.8064
"jsnfl","GRC_GRC","arf",-0.672
"jsnfl","HAI_CHM","air",-0.5184
"jsnfl","HAI_CHM","arf",-0.3888
"jsnfl","HOA_ETH","air",-0.8448
"jsnfl","HOA_ETH","arf",-0.4752
"jsnfl","HUA_CHM","air",-0.5184
"jsnfl","HUA_CHM","arf",-0.3888
"jsnfl","HUN_CHM","air",-0.5184
"jsnfl","HUN_CHM","arf",-0.3888
"jsnfl","HWI_USA","air",-0.72
"jsnfl","HWI_USA","arf",-0.72
"jsnfl","IND_CHM","air",-0.5184
"jsnfl","IND_CHM","arf",-0.3888
"jsnfl","KAL_BWA","air",-0.5568
"jsnfl","KAL_BWA","arf",-0.696
"jsnfl","KAL_NAM","air",-0.5568
"jsnfl","KAL_NAM","arf",-0.696
"jsnfl","LAJ_CHM","air",-0.5184
"jsnfl","LAJ_CHM","arf",-0.3888
"jsnfl","LBA_KAZ","air",-0.6048
"jsnfl","LBA_KAZ","arf",-0.4536
"jsnfl","LBO_FRP","air",-1.0368
"jsnfl","LBO_FRP","arf",-0.864
"jsnfl","LIM_BWA","air",-0.5568
"jsnfl","LIM_BWA","arf",-0.696
"jsnfl","LIM_ZWE","air",-0.9048
"jsnfl","LIM_ZWE","arf",-0.696
"jsnfl","LMO_CHM","air",-0.5184
"jsnfl","LMO_CHM","arf",-0.3888
"jsnfl","LTZ_KAZ","air",-0.6048
"jsnfl","LTZ_KAZ","arf",-0.4536
"jsnfl","MCK_CAN","air",-0.9408
"jsnfl","MCK_CAN","arf",-0.8064
"jsnfl","MEK_MMR","air",-0.5472
"jsnfl","MEK_MMR","arf",-0.4104
"jsnfl","MIS_USA","air",-0.72
"jsnfl","MIS_USA","arf",-0.72
"jsnfl","MOU_USA","air",-0.72
"jsnfl","MOU_USA","arf",-0.72
"jsnfl","NER_RUS","air",-0.6048
"jsnfl","NER_RUS","arf",-0.4536
"jsnfl","NLL_ETH","air",-0.8448
"jsnfl","NLL_ETH","arf",-0.4752
"jsnfl","NLL_SDN","air",-0.6336
